frame_index,source_frame_index,analysis_frame_index,timestamp_ms,frame_status,frame_rejection_reason,human_target_unavailable,human_target_unavailable_reason,human_target_unavailable_note,human_target_unavailable_start_frame,human_target_unavailable_end_frame,valid_target_frame,valid_segment_id,backend_pose_count,selected_pose_index,multiple_pose_candidates,target_overlap_ambiguous_flag,identity_jump_flag,identity_uncertain_flag,pelvis_x,pelvis_y,shoulder_mid_x,shoulder_mid_y,pelvis_jump_px,shoulder_jump_px,body_scale_px,body_scale_relative_change,pose_bbox_x,pose_bbox_y,pose_bbox_width,pose_bbox_height,pose_centroid_x,pose_centroid_y,pose_scale_px,pose_scale_relative_change,roi_center_x,roi_center_y,roi_pose_centroid_distance_px,roi_pose_centroid_distance_fraction,pose_roi_overlap_fraction,pose_centroid_consistent_with_roi
10,10,10,333.3333333333333,VALID_TARGET,,False,,,,,True,1,1,0,False,False,False,False,987.537956237793,506.18418884277344,979.8564109802246,433.75325775146484,15.459816813336014,26.15173281977039,72.83711908290968,0.14838667891877835,915.9316940307617,408.28411865234375,105.54999542236328,163.96157836914062,968.7066917419434,490.26490783691406,194.99795054041147,0.37043819697127883,1003.1168831168831,489.07792207792204,34.43065793231411,0.061120363372177286,1.0,True
11,11,11,366.66666666666663,VALID_TARGET,,False,,,,,True,1,1,0,False,False,False,False,1004.3081512451172,499.7238006591797,989.9629669189453,416.1317672729492,17.971534605213876,20.3140197801151,84.81398681229716,0.10822675388712591,933.4250946044922,380.1771469116211,109.79248046875,238.57147979736328,988.3213348388672,499.46288681030273,262.6228088726959,0.6110795464010857,1011.4285714285714,488.7142857142857,25.48483486966053,0.04530880205641962,1.0,True
12,12,12,400.0,VALID_TARGET,,False,,,,,True,1,1,0,False,False,False,False,1013.8892059326172,498.7845458984375,998.2828636169434,411.6719512939453,9.626983350481218,9.439843199541896,88.49950315793075,0.03330348798185025,946.1472473144531,376.48946380615234,121.31814575195312,253.67200469970703,1006.8063201904297,503.32546615600586,281.18957743319777,0.16777517602087022,1015.9821428571429,488.5357142857143,17.404955673478778,0.030865145807229488,1.0,True
13,13,13,433.33333333333337,VALID_TARGET,,False,,,,,True,1,1,0,False,False,False,False,1026.3165130615234,500.21888732910156,1006.236946105957,409.4771041870117,12.509808064710008,8.251350317666114,92.9368614540492,0.040097368951036085,958.0687484741211,374.7525329589844,115.40824127197266,257.2689208984375,1015.7728691101074,503.3869934082031,281.9687213393293,0.007040590050489297,1020.5357142857142,488.3571428571429,15.766454952017801,0.027888432851869715,1.0,True
14,14,14,466.6666666666667,VALID_TARGET,,False,,,,,True,1,1,0,False,False,False,False,1021.4371032714844,500.1030502319336,1007.6216278076172,413.83216857910156,4.880784581623056,4.569893792437779,87.37008860845722,0.05030311499785006,953.757942199707,376.57515716552734,128.13597869873047,257.89270782470703,1017.8259315490723,505.52151107788086,287.97131417250785,0.0542413218480341,1025.0892857142858,488.17857142857144,18.802496361092935,0.03317418270609836,1.0,True
15,15,15,500.0,VALID_TARGET,,False,,,,,True,1,1,0,False,False,False,False,1027.4811630249023,499.88549041748047,1013.1881828308105,405.3857727050781,6.047974088548309,10.115737149953995,95.5745046053205,0.07413769033295749,960.624382019043,369.6066436767578,136.66829681396484,260.98399353027344,1028.9585304260254,500.09864044189453,294.60289922714577,0.059925093923246193,1029.6428571428573,488.0,12.117978527692475,0.021326009893107085,1.0,True
16,16,16,533.3333333333334,VALID_TARGET,,False,,,,,True,1,1,0,False,False,False,False,1036.557716369629,490.49754333496094,1017.8816223144531,404.68737030029297,13.058230011906435,4.745117501772195,87.81903145330988,0.07008090120602779,971.7746810913086,371.01013946533203,126.46703338623047,252.64318084716797,1035.0081977844238,497.331729888916,282.528737232319,0.10910593555283744,1034.1964285714287,487.82142857142856,9.54488346731224,0.016755015766651244,1.0,True
17,17,17,566.6666666666666,VALID_TARGET,,False,,,,,True,1,1,0,False,False,False,False,1038.6471557617188,483.48595428466797,1022.0852241516113,401.01744079589844,7.316292639267857,5.580201696407157,84.11511930506452,0.03346971825564165,979.8905410766602,368.12259674072266,127.64876556396484,231.7024154663086,1043.7149238586426,483.97380447387695,264.5377415094601,0.16257231108135167,1038.75,487.6428571428571,6.1735254441744,0.010809418626724175,1.0,True
18,18,18,600.0,VALID_TARGET,,False,,,,,True,1,1,0,False,False,False,False,1045.4932403564453,482.3561325073242,1026.918041229248,399.4801559448242,6.938686585133569,5.071426389019109,84.93212297948921,0.007382702856430374,981.4903564453125,365.49305725097656,128.09288024902344,233.3261260986328,1045.5367965698242,482.15612030029297,266.1745049599713,0.014790310716654804,1043.3035714285716,487.46428571428567,5.758811908183078,0.010057661149338698,1.0,True
19,19,19,633.3333333333333,VALID_TARGET,,False,,,,,True,1,1,0,False,False,False,False,1054.2605514526367,482.65283203125,1034.7227821350098,405.1343002319336,8.772330047649755,9.637599712870514,79.94277454673708,0.04508532590400388,985.9848098754883,370.0735855102539,125.90264129638672,229.95171356201172,1048.9361305236816,485.04944229125977,262.16267021739026,0.03625220392605454,1047.8571428571431,487.28571428571433,2.4829673412520075,0.004325439871155238,1.0,True
20,20,20,666.6666666666666,VALID_TARGET,,False,,,,,True,1,1,0,False,False,False,False,1053.7650680541992,479.53993225097656,1036.137149810791,404.8201217651367,3.1520864265044493,1.448842307255586,76.77104649955024,0.02866073488626067,989.296142578125,372.1901092529297,123.19866943359375,226.0139923095703,1050.8954772949219,485.19710540771484,257.4106386106029,0.04294085622317541,1052.4107142857142,487.1071428571429,2.438070178744459,0.004236437668605696,1.0,True
21,21,21,700.0,VALID_TARGET,,False,,,,,True,1,1,0,False,False,False,False,1064.9094009399414,479.745849609375,1043.408058166504,397.7103805541992,11.146235123427308,10.16929340729623,84.80640261303127,0.0726100119111526,995.8638229370117,365.00682830810547,123.82086944580078,240.75666046142578,1057.774257659912,485.38515853881836,270.7311900517787,0.12036870365760147,1056.9642857142858,486.92857142857144,1.7430369763598454,0.00302104205817236,1.0,True
22,22,22,733.3333333333333,VALID_TARGET,,False,,,,,True,1,1,0,False,False,False,False,1071.5377731323242,482.38460540771484,1048.1490859985352,397.8385238647461,7.13430796111479,4.742759282541424,87.72155145751009,0.026342204294501636,998.5928268432617,362.67262268066406,102.0683822631836,255.5460968017578,1049.6270179748535,490.44567108154297,275.1758751206885,0.040163575980586064,1061.517857142857,486.75,12.451909125201702,0.021526920046519682,1.0,True
23,23,23,766.6666666666667,VALID_TARGET,,False,,,,,True,1,1,0,False,False,False,False,1074.5951309204102,488.4104766845703,1051.9195175170898,401.19054412841797,6.757111904475276,5.045016717928442,90.11936572300431,0.021667405889599332,1000.286376953125,365.3287124633789,108.41802978515625,264.4415512084961,1054.4953918457031,497.54948806762695,285.8037844186999,0.09603714008699339,1066.0714285714287,486.57142857142856,15.953758697479989,0.027510913699489995,1.0,True
24,24,24,800.0,VALID_TARGET,,False,,,,,True,1,1,0,False,False,False,False,1080.1057434082031,498.06529998779297,1057.4919357299805,404.4812698364258,11.11676495240729,6.471531536251574,96.27748956573205,0.05564674909935093,999.3299560546875,365.02162170410156,131.27732849121094,273.3540496826172,1064.968620300293,501.69864654541016,303.24276323380917,0.15758411221613783,1070.625,486.3928571428571,16.317531079871213,0.028066791275813064,1.0,True
25,25,25,833.3333333333334,VALID_TARGET,,False,,,,,True,1,1,0,False,False,False,False,1084.054328918457,494.2332229614258,1058.2601852416992,400.0485534667969,5.502376020211477,4.498797808952094,97.65290479975343,0.01242868581238376,997.6635360717773,364.6995086669922,145.42464447021484,267.8610382080078,1070.3758583068848,498.6300277709961,304.79150744264547,0.013994941090696142,1075.1785714285713,486.21428571428567,13.31227644499574,0.02283953562512032,1.0,True
26,26,26,866.6666666666667,VALID_TARGET,,False,,,,,True,1,1,0,False,False,False,False,1084.4113388061523,493.86778259277344,1058.8153533935547,400.81002044677734,0.5108842559259197,0.9423606732218787,96.51373770019839,0.010293873164963092,998.8808441162109,365.9520263671875,146.36666870117188,268.65283203125,1072.0641784667969,500.2784423828125,305.93715999382886,0.010352477751161042,1079.732142857143,486.03571428571433,16.1756910683743,0.027681826332136287,1.0,True
27,27,27,900.0,VALID_TARGET,,False,,,,,True,1,1,0,False,False,False,False,1090.1251373291016,493.28177642822266,1060.5281944274902,398.2728500366211,5.743770258788925,3.061218400850522,99.51218580257397,0.027094922658523625,1011.1159210205078,361.00370025634766,139.61044311523438,278.9326705932617,1080.921142578125,500.4700355529785,311.9206799029541,0.05406897289135643,1084.2857142857142,485.8571428571429,14.995231765982014,0.025596606013635996,1.0,True
28,28,28,933.3333333333334,VALID_TARGET,,False,,,,,True,1,1,0,False,False,False,False,1089.2779006958008,493.2848663330078,1063.9181098937988,394.1898498535156,0.8472422677832026,5.306827429261055,102.28851978884107,0.025087829458358725,1013.1427230834961,357.8308334350586,150.0163345336914,281.48755645751953,1088.1508903503418,498.57461166381836,318.96731034284636,0.0636755749151748,1084.3478260869565,484.8571428571429,14.234895442311927,0.024206753253052448,1.0,True
29,29,29,966.6666666666666,VALID_TARGET,,False,,,,,True,1,1,0,False,False,False,False,1091.7092590332031,488.25394439697266,1066.0094375610352,393.07594299316406,5.587636252596943,2.369480935835192,98.58667645744376,0.033451023774170446,1015.6221237182617,356.3971481323242,148.62665557861328,278.37198638916016,1089.9354515075684,495.5831413269043,315.5643287108518,0.030750415207860243,1084.4099378881988,483.8571428571429,12.96265176847259,0.021960146384174286,1.0,True
30,30,30,1000.0,VALID_TARGET,,False,,,,,True,1,1,0,False,False,False,False,1092.729232788086,483.55316162109375,1066.8347244262695,387.4005432128906,4.810166854346067,5.735090328482731,99.5783690871351,0.008961247346994843,1016.8389129638672,352.7128219604492,152.41368103027344,271.36551666259766,1093.045753479004,488.39558029174805,311.2381303740859,0.03909289250237023,1084.472049689441,482.8571428571429,10.206992009803868,0.01722678673377298,1.0,True
31,31,31,1033.3333333333335,VALID_TARGET,,False,,,,,True,1,1,0,False,False,False,False,1088.220329284668,478.7417297363281,1072.9296875,383.23189544677734,6.593943250049558,7.384185741709048,96.7260676974128,0.025774294873436816,1010.5516204833984,345.60535430908203,162.19114685058594,262.4815902709961,1091.6471939086914,476.8461494445801,308.54911010712607,0.024298835155011078,1084.5341614906833,481.8571428571429,8.700878413147807,0.014629877733890096,1.0,True
32,32,32,1066.6666666666667,VALID_TARGET,,False,,,,,True,1,1,0,False,False,False,False,1088.3265380859375,479.46087646484375,1072.6138305664062,384.5592575073242,0.7269472653513711,1.364425022593214,96.19358844721702,0.004811650430065072,1009.7952728271484,346.6466064453125,162.34339904785156,262.26361083984375,1090.9669723510742,477.7784118652344,308.4438049064415,0.0009515710029556307,1084.5962732919254,480.8571428571429,7.07561947978957,0.011852748965279802,1.0,True
33,33,33,1100.0,VALID_TARGET,,False,,,,,True,1,1,0,False,False,False,False,1083.0718002319336,479.57456970214844,1070.9731216430664,382.06842041015625,5.255967662239789,2.9826490265794168,98.25389139036164,0.01861754714160458,1011.4037017822266,346.3440399169922,158.1636199951172,279.79444885253906,1090.4855117797852,486.2412643432617,321.4042070332246,0.11711428087427599,1084.6583850931677,479.8571428571429,8.643634222444495,0.01442560057554353,1.0,True
34,34,34,1133.3333333333333,VALID_TARGET,,False,,,,,True,1,1,0,False,False,False,False,1091.2905197143555,477.65579986572266,1077.3718490600586,383.92948150634766,8.439729119818853,6.663877321854348,94.75416690566014,0.031624614134225626,1006.8213577270508,346.76255798339844,154.51976776123047,282.4135284423828,1084.081241607666,487.96932220458984,321.92197762231325,0.0046787383297045805,1084.72049689441,478.8571428571429,9.134574964478034,0.015188490554582212,1.0,True
35,35,35,1166.6666666666667,VALID_TARGET,,False,,,,,True,1,1,0,False,False,False,False,1090.9159317016602,486.7918243408203,1080.2674255371094,384.23680114746094,9.14370053035632,2.9118393664939366,103.10636966612176,0.07547313813559854,1001.0774459838867,345.7885437011719,146.1128158569336,288.6123046875,1074.1338539123535,490.0946960449219,323.4903667416891,0.01417245869764806,1084.7826086956522,477.8571428571429,16.222012404709446,0.026873581593571914,1.0,True
36,36,36,1200.0,VALID_TARGET,,False,,,,,True,1,1,0,False,False,False,False,1088.6677780151367,485.71959686279297,1078.8799438476562,387.3900451660156,2.4907562632393,3.445004104368907,98.81549693534565,0.03877367918618871,1006.5712890625,346.01438903808594,137.69937133789062,267.6614227294922,1075.4209747314453,479.84510040283203,301.00457485630716,0.20318870670711026,1084.8447204968945,476.8571428571429,9.886095009995739,0.01631721043966042,1.0,True
37,37,37,1233.3333333333335,VALID_TARGET,,False,,,,,True,1,1,0,False,False,False,False,1087.8085708618164,486.0303726196289,1079.4212265014648,390.83101654052734,0.9136840281813756,3.483284500514298,95.56811677172828,0.029344351268353303,1005.6746139526367,351.86781311035156,126.94324493408203,275.79591369628906,1069.1462364196777,489.7657699584961,303.6082565510452,0.02352768890361957,1084.9068322981366,475.85714285714283,21.02014011105997,0.03456708643568957,1.0,True
38,38,38,1266.6666666666665,VALID_TARGET,,False,,,,,True,1,1,0,False,False,False,False,1087.6945419311523,485.24068450927734,1079.8520278930664,390.7739944458008,0.7978783796162239,0.4345588087852413,94.79166924359184,0.007016224728582503,1005.9561996459961,352.19444274902344,126.56385040283203,273.04298400878906,1069.238124847412,488.71593475341797,300.94996153050806,0.02402119213866936,1084.9689440993789,474.8571428571429,20.964846461691714,0.034350302958199214,1.0,True
39,39,39,1300.0,VALID_TARGET,,False,,,,,True,1,1,0,False,False,False,False,1087.5713958740234,486.51568603515625,1078.7888793945312,392.05474853515625,1.2809347533656565,1.6645166767978965,94.86833670456892,0.0006927913556194329,1011.6316680908203,353.59261322021484,111.64045715332031,264.4841079711914,1067.4518966674805,485.83466720581055,287.0808858888365,0.12532534131859227,1085.0310559006211,473.8571428571429,21.271763652011593,0.034726398438139794,1.0,True
40,40,40,1333.3333333333333,VALID_TARGET,,False,,,,,True,1,1,0,False,False,False,False,1089.0548553466797,485.8677062988281,1074.6250381469727,391.6138381958008,1.618805036347931,4.187120234985002,95.3520386609528,0.004370883420531605,1017.5843734741211,356.278564453125,111.1520767211914,268.04730224609375,1073.1604118347168,490.3022155761719,290.17949686503067,0.028000025974208708,1085.0931677018634,472.85714285714283,21.135780675365023,0.03437933737089524,1.0,True
41,41,41,1366.6666666666667,VALID_TARGET,,False,,,,,True,1,1,0,False,False,False,False,1088.8537139892578,487.98497009277344,1067.156753540039,391.5466079711914,2.1267966096496425,7.468587207314533,98.84895437701074,0.03159923321497521,1027.9104919433594,350.82250213623047,112.46492004394531,281.92581939697266,1084.142951965332,491.7854118347168,303.5301070456528,0.12064032390671187,1085.1552795031055,471.8571428571429,19.953964806179975,0.032339770883228404,1.0,True
42,42,42,1400.0,VALID_TARGET,,False,,,,,True,1,1,0,False,False,False,False,1078.068130493164,477.8156280517578,1055.3324279785156,380.87294006347656,14.823775797629217,15.929276869622122,99.57307328403519,0.006543366805601136,1025.1364440917969,343.8670196533203,128.73204040527344,287.52134704589844,1089.5024642944336,487.62769317626953,315.0245438596696,0.10386735599403148,1085.2173913043478,470.8571428571429,17.30933876659423,0.027952603909635013,1.0,True
43,43,43,1433.3333333333333,VALID_TARGET,,False,,,,,True,1,1,0,False,False,False,False,1073.744285583496,471.0901107788086,1048.8430290222168,376.41722106933594,7.995512328275149,7.871831462166721,97.89294471141743,0.015182171635849733,1021.9708480834961,340.2827453613281,129.70833587646484,274.0028381347656,1086.8250160217285,477.28416442871094,303.15310933874383,0.1072740261655268,1085.27950310559,469.85714285714283,7.5861228304377475,0.012206782565191332,1.0,True
44,44,44,1466.6666666666665,VALID_TARGET,,False,,,,,True,1,1,0,False,False,False,False,1076.6297607421875,468.17818450927734,1051.4434509277344,373.3842315673828,4.0994245316399445,3.995149484769442,98.08284109068076,0.0017159635696870064,1023.6551055908203,338.8013381958008,124.21121215820312,276.38545989990234,1085.7607116699219,476.99406814575195,303.0137747197158,0.0012590715587935024,1085.3416149068323,468.8571428571429,8.147711043553143,0.013063572344896912,1.0,True
45,45,45,1500.0,VALID_TARGET,,False,,,,,True,1,1,0,False,False,False,False,1071.3897094726562,466.6189270019531,1044.44820022583,376.5600891113281,5.4671218462243,7.682421722473124,94.00233615558017,0.03687272944183377,1018.3413162231445,340.59136962890625,133.1823501586914,274.319091796875,1084.9324913024902,477.75091552734375,304.9401621926089,0.017407444720165383,1085.4037267080746,467.8571428571429,9.904988665167151,0.015824526798718846,1.0,True
46,46,46,1533.3333333333335,VALID_TARGET,,False,,,,,True,1,1,0,False,False,False,False,1068.48291015625,459.2276840209961,1040.172752380371,370.5763702392578,7.9422890320994,7.354205995157485,93.06191739118304,0.008497920530215926,1012.3658447265625,331.7362289428711,132.76028442382812,273.1659622192383,1078.7459869384766,468.31921005249023,303.7185144759174,0.011039194032904527,1085.4658385093167,466.85714285714283,6.877066643404953,0.010948024834394237,1.0,True
47,47,47,1566.6666666666667,VALID_TARGET,,False,,,,,True,1,1,0,False,False,False,False,1066.606346130371,456.1460189819336,1038.9436264038086,368.93868255615234,3.6080676207913465,2.0476258480630873,91.48959279147407,0.014208020939050648,1009.5430374145508,335.7112731933594,130.24488067626953,258.8665466308594,1074.6654777526855,465.14454650878906,289.7854687643302,0.12590339504426876,1085.527950310559,465.8571428571429,10.88582121965264,0.017268510238721616,1.0,True
48,48,48,1600.0,VALID_TARGET,,False,,,,,True,1,1,0,False,False,False,False,1061.1949310302734,456.5730895996094,1035.1896057128906,364.7216262817383,5.428241215904734,5.645904264988491,95.46186808614804,0.03589473227910295,1002.9795837402344,334.09293365478516,129.51878356933594,260.25508880615234,1067.7389755249023,464.2204780578613,290.7022988329792,0.00828476563638791,1085.5900621118012,464.8571428571429,17.862436407153563,0.028235846416271027,1.0,True
49,49,49,1633.3333333333333,VALID_TARGET,,False,,,,,True,1,1,0,False,False,False,False,1058.8288345336914,460.856201171875,1033.3290100097656,365.4705276489258,4.89320522475948,2.005659399863925,98.7353420218802,0.029580142822243884,996.9455108642578,328.4673843383789,121.58090209960938,278.53694915771484,1057.7359619140625,467.7358589172363,303.91569193024935,0.11940038706808381,1085.6521739130435,463.85714285714283,28.184380969729986,0.044395640623385614,1.0,True
50,50,50,1666.6666666666667,VALID_TARGET,,False,,,,,True,1,1,0,False,False,False,False,1058.2293701171875,459.10803985595703,1033.3615951538086,364.65977478027344,1.8480870036679584,0.8114074227170377,97.66719514471504,0.009652112038158767,996.8895645141602,330.0918731689453,122.52750396728516,276.26780700683594,1058.1533164978027,468.2257766723633,302.2199371597106,0.015323374888219209,1085.7142857142858,462.85714285714283,28.078982410227308,0.04407477849018374,1.0,True
51,51,51,1700.0,VALID_TARGET,,False,,,,,True,1,1,0,False,False,False,False,1055.3124465942383,465.5415344238281,1029.5489959716797,367.79761505126953,7.0638725352006,4.937808632364649,101.08228906336782,0.03085986564989458,988.8704452514648,325.71202850341797,110.14165496826172,289.8185806274414,1043.9412727355957,470.6213188171387,310.0419227073209,0.0706819281883455,1069.047619047619,460.38095238095235,27.114456105306978,0.04157358535724125,1.0,True
52,52,52,1733.3333333333335,VALID_TARGET,,False,,,,,True,1,1,0,False,False,False,False,1051.9584045410156,467.7575378417969,1021.9303665161133,366.4184341430664,4.0199837366879025,7.742457927478591,105.69435654795873,0.04167609627522902,956.0203552246094,324.8846435546875,160.262939453125,299.300537109375,1036.1518249511719,474.534912109375,339.50702684350495,0.2662559732358682,1052.3809523809525,457.90476190476187,23.236748330178486,0.0348091139405806,1.0,True
53,53,53,1766.6666666666665,VALID_TARGET,,False,,,,,True,1,1,0,False,False,False,False,1049.9898147583008,465.9956970214844,1014.1777954101562,364.6533203125,2.6418608609706715,7.950973876688103,107.48385016744412,0.016170428689248915,952.8890380859375,322.95701599121094,170.17034912109375,299.99876403808594,1037.9742126464844,472.9563980102539,344.90173404083384,0.048748275536669126,1035.7142857142858,455.42857142857144,17.672916409478397,0.025871900606620625,1.0,True
54,54,54,1800.0,VALID_TARGET,,False,,,,,True,1,1,0,False,False,False,False,1043.1092224121094,467.78269958496094,1006.9083099365234,360.5961380004883,7.108862721725576,8.325031373169667,113.13472079059984,0.051063049037408194,944.8120574951172,318.9270782470703,180.11476135253906,310.5517120361328,1034.8694381713867,474.2029342651367,359.00375082393674,0.1274302709340391,1030.873015873016,454.30158730158735,20.298645327964408,0.029295182870790328,1.0,True
55,55,55,1833.3333333333333,VALID_TARGET,,False,,,,,True,1,1,0,False,False,False,False,1036.5541534423828,464.99468994140625,1001.9368057250977,355.9198303222656,7.123336786255862,6.825225829643181,114.43638304278348,0.011762230609391947,941.1309967041016,313.76695251464844,173.6316680908203,300.28724670410156,1027.9468307495117,463.9105758666992,346.87229162493037,0.10962369115933446,1026.031746031746,453.17460317460313,10.905441720611437,0.015516990867129274,1.0,True
56,56,56,1866.6666666666667,VALID_TARGET,,False,,,,,True,1,1,0,False,False,False,False,1037.942283630371,463.27528381347656,1002.6488494873047,356.5106658935547,2.20981059178531,0.9252529338502073,112.44692140382443,0.017977402776118825,941.4036560058594,312.62237548828125,169.2884521484375,310.9521179199219,1026.0478820800781,468.0984344482422,354.0477364278704,0.06483958212321039,1021.1904761904761,452.04761904761904,16.76970682514221,0.023526291498647788,1.0,True
57,57,57,1900.0,VALID_TARGET,,False,,,,,True,1,1,0,False,False,False,False,1022.7989501953125,451.76197814941406,998.7486572265625,340.1287078857422,19.023058503813132,16.83983514885123,114.19458665648172,0.015792454375389092,934.4927673339844,305.98077392578125,175.82278442382812,301.7359313964844,1022.4041595458984,456.84873962402344,349.225176380873,0.04357817345111213,1016.3492063492064,450.92063492063494,8.473776229548912,0.011721948176419824,1.0,True
58,58,58,1933.3333333333333,VALID_TARGET,,False,,,,,True,1,1,0,False,False,False,False,1017.0866088867188,449.5493469238281,994.7239837646484,341.1677932739258,6.125894234012246,4.15664467076174,110.66457506319225,0.03189829799891924,928.4877471923828,305.49224853515625,174.3672637939453,291.5650634765625,1015.6713790893555,451.2747802734375,339.72655021808237,0.08583258154081083,1011.5079365079365,449.7936507936508,4.419049520503913,0.0060280887121458866,1.0,True
59,59,59,1966.6666666666665,VALID_TARGET,,False,,,,,True,1,1,0,False,False,False,False,1000.9230651855469,447.2296600341797,984.6244354248047,336.9961242675781,16.329148546256164,10.927199960070388,111.43194218752707,0.006934171336189918,911.3410034179688,300.94635009765625,186.40341186523438,282.204345703125,1004.5427093505859,442.04852294921875,338.2092912513331,0.013710430513855459,1006.6666666666665,448.6666666666667,6.950612990616569,0.009350544026976245,1.0,True
60,60,60,2000.0,VALID_TARGET,,False,,,,,True,1,1,0,False,False,False,False,991.2368087768555,445.5406188964844,982.4865417480469,340.8171615600586,9.832416955140909,4.378460387356212,105.0883898895099,0.05732233909898308,892.0891876220703,296.3361358642578,190.35401916503906,295.75743103027344,987.2661972045898,444.21485137939453,351.7202163963724,0.12208898048290692,1001.8253968253969,447.53968253968253,14.934014726219115,0.01981481712622563,1.0,True
