source_frame_index,background_dx_px,background_dy_px,background_feature_count,camera_motion_status,camera_motion_residual_px,camera_motion_method,affine_a,affine_b,affine_tx,affine_c,affine_d,affine_ty,affine_scale,affine_inlier_fraction
4,0.0,0.0,0,INSUFFICIENT_EVIDENCE,,partial_affine_ransac_sparse_flow,1.0,0.0,0.0,0.0,1.0,0.0,,
5,-0.31301037787829067,0.22753750800727493,119,SUPPORTED,0.7544570582258308,partial_affine_ransac_sparse_flow,1.008697448414508,0.0006930062932906348,-0.31301037787829067,-0.0006930062932906348,1.008697448414508,0.22753750800727493,1.0086976864728407,0.6878612716763006
6,-0.629468241426414,0.558468958047814,122,SUPPORTED,0.8868654761475423,partial_affine_ransac_sparse_flow,1.0087738088847753,0.002340055830912639,-0.629468241426414,-0.002340055830912639,1.0087738088847753,0.558468958047814,1.0087765229986219,0.7011494252873564
7,-0.736585013179878,0.3224580550360364,114,SUPPORTED,0.9794980115260574,partial_affine_ransac_sparse_flow,1.00918454147386,0.0008008412104783904,-0.736585013179878,-0.0008008412104783904,1.00918454147386,0.3224580550360364,1.0091848592286994,0.6785714285714286
8,1.6145251335316266,3.2435028233715792,109,SUPPORTED,1.25313703784487,partial_affine_ransac_sparse_flow,0.9987358191867247,0.004232966957378417,1.6145251335316266,-0.004232966957378417,0.9987358191867247,3.2435028233715792,0.9987447894912095,0.6123595505617978
9,-0.694388405178768,0.5669286572561546,127,SUPPORTED,1.3176927758101231,partial_affine_ransac_sparse_flow,1.0065497936631629,0.0012184359537452513,-0.694388405178768,-0.0012184359537452513,1.0065497936631629,0.5669286572561546,1.0065505311257499,0.6902173913043478
10,-1.0118198082551586,-1.340479265565616,56,SUPPORTED,1.0910951666309536,partial_affine_ransac_sparse_flow,1.0178354311066269,-0.011724521969484963,-1.0118198082551586,0.011724521969484963,1.0178354311066269,-1.340479265565616,1.0179029566866509,0.28426395939086296
11,0.24047098065839823,0.9340517878886251,113,SUPPORTED,1.3102207721419827,partial_affine_ransac_sparse_flow,1.0011489459874052,-0.0010097576190454508,0.24047098065839823,0.0010097576190454508,1.0011489459874052,0.9340517878886251,1.0011494552074338,0.5406698564593302
12,0.22127230411327015,-0.17161302034977305,117,SUPPORTED,1.7716004903829825,partial_affine_ransac_sparse_flow,1.0041829315350232,-0.005229230658358995,0.22127230411327015,0.005229230658358995,1.0041829315350232,-0.17161302034977305,1.0041965469167635,0.6157894736842106
13,-0.469640300253131,-0.6476730732954353,103,SUPPORTED,1.0494666407429158,partial_affine_ransac_sparse_flow,1.0039952332683448,-0.004595734939928211,-0.469640300253131,0.004595734939928211,1.0039952332683448,-0.6476730732954353,1.004005751579739,0.5124378109452736
