frame_index,source_frame_index,analysis_frame_index,timestamp_ms,observed_landmark_count,observed_fraction,median_confidence,core_observed_count,lower_limb_observed_count,core_median_confidence,lower_limb_median_confidence,human_target_unavailable,human_target_unavailable_reason,human_target_unavailable_note,human_target_unavailable_start_frame,human_target_unavailable_end_frame,pelvis_x,pelvis_y,shoulder_mid_x,shoulder_mid_y,body_scale_px,backend_pose_count,selected_pose_index,multiple_pose_candidates,pose_bbox_x,pose_bbox_y,pose_bbox_width,pose_bbox_height,pose_centroid_x,pose_centroid_y,roi_center_x,roi_center_y,roi_pose_centroid_distance_px,roi_pose_centroid_distance_fraction,pose_roi_overlap_fraction,pose_scale_px,pose_scale_relative_change,pose_centroid_consistent_with_roi,pelvis_jump_px,shoulder_jump_px,body_scale_reference_px,body_scale_relative_change,identity_jump_flag,target_overlap_ambiguous_flag,identity_uncertain_flag,frame_status,frame_rejection_reason,valid_target_frame,valid_segment_id
9,9,0,300.0,17,1.0,0.9181815981864929,4,6,0.9806792140007019,0.9798119962215424,False,,,,,458.9896049499512,208.70579528808594,464.6447067260742,156.01550674438477,52.9928927585275,1,0,False,410.0321350097656,141.81111907958984,68.95042419433594,135.4894027709961,444.5073471069336,209.5558204650879,413.0,206.5,31.655188523078593,0.1065400402591367,1.0,152.0247981739166,,True,,,51.40701605411684,,False,False,False,VALID_TARGET,,True,1
10,10,1,333.3333333333333,17,1.0,0.9370792508125305,4,6,0.984594851732254,0.9851818978786469,False,,,,,459.34029388427734,206.2219696044922,464.6455841064453,155.31564712524414,51.182025875326836,1,0,False,407.30272674560547,141.66050720214844,72.7255630493164,137.8744354248047,443.6655082702637,210.59772491455078,413.6,208.29999999999998,30.153181048311293,0.09900309610194441,1.0,155.87933623334663,0.07498077802011147,True,2.5084602359094283,0.6998601691052122,51.40701605411684,0.0352260648876088,False,False,False,VALID_TARGET,,True,1
11,11,2,366.66666666666663,17,1.0,0.939440906047821,4,6,0.9878752529621124,0.9857669472694397,False,,,,,452.3638114929199,204.7232666015625,459.37808990478516,155.2513542175293,49.966691070878575,1,0,False,403.8235092163086,143.06649780273438,69.45807647705078,130.07382202148438,438.552547454834,208.10340881347656,414.20000000000005,210.1,24.4342575885997,0.07830886281314718,1.0,147.4571923073562,0.16383257719382777,True,7.135644136860431,5.267886553686004,51.40701605411684,0.023641418968353704,False,False,False,VALID_TARGET,,True,1
12,12,3,400.0,17,1.0,0.9360127449035645,4,6,0.9759802222251892,0.9689739048480988,False,,,,,449.7334442138672,212.0725860595703,457.09838485717773,159.80316543579102,52.78574317962239,2,0,True,390.5947074890137,143.26773071289062,85.48459243774414,139.3602752685547,433.33700370788574,212.94786834716797,414.79999999999995,211.9,18.56659727950084,0.058113625055453096,1.0,163.48976074107688,0.31187510313461864,True,7.805852196817688,5.090779947196696,51.40701605411684,0.05483788644289654,False,False,False,VALID_TARGET,,True,1
13,13,4,433.33333333333337,17,1.0,0.9622097611427307,4,6,0.9959475994110107,0.9933102130889893,False,,,,,431.31077575683594,216.666748046875,442.9060249328613,162.11047744750977,55.77487306274467,2,0,True,378.45803451538086,145.3340072631836,81.08609390258789,153.89615631103516,419.0010814666748,222.28208541870117,415.4,213.7,9.306985433721941,0.028465332771860738,1.0,173.9510895386685,0.2035000200474356,True,18.986864866093338,14.37869148917119,51.40701605411684,0.05814634095812093,False,False,False,VALID_TARGET,,True,1
14,14,5,466.6666666666667,17,1.0,0.9760118126869202,4,6,0.9950405657291412,0.9964216947555542,False,,,,,427.69060134887695,217.40377044677734,436.48049545288086,165.15053176879883,52.9873870906784,2,0,True,381.10981369018555,147.2040252685547,71.20548629760742,153.99803161621094,416.71255683898926,224.20304107666016,416.0,213.89999999999998,10.327651847159514,0.031143702526799325,1.0,169.66324003904398,0.08340981112598791,True,3.6944370020341384,7.1084006200049235,51.40701605411684,0.054223843086551475,False,False,False,VALID_TARGET,,True,1
15,15,6,500.0,17,1.0,0.9695457816123962,4,6,0.9978828132152557,0.9923664629459381,False,,,,,419.8221092224121,217.70783233642578,434.7377738952637,163.9669418334961,55.77239787458336,2,0,True,377.95206451416016,148.178955078125,80.97795867919922,144.73179626464844,418.44104385375977,220.54485321044922,405.875,214.04999999999998,14.145266924307096,0.04180346921294924,1.0,165.84547820740184,0.07426538485764543,True,7.874364861814305,2.1066474698756807,51.40701605411684,0.054175694247126524,False,False,False,VALID_TARGET,,True,1
16,16,7,533.3333333333334,17,1.0,0.9741650223731995,4,6,0.997367799282074,0.9940173029899597,False,,,,,419.6748962402344,218.5516815185547,433.20551681518555,164.5204963684082,55.69961096697806,4,0,True,377.9270706176758,148.83534240722656,78.95769500732422,145.19935607910156,417.4059181213379,221.43502044677734,395.75,214.20000000000002,22.832527467264256,0.06606594003036666,1.0,165.27906887036653,0.011018132941990711,True,0.8565938969554278,1.6291821207499495,51.40701605411684,0.0014158944282757367,False,False,False,VALID_TARGET,,True,1
17,17,8,566.6666666666666,17,1.0,0.9625710248947144,4,6,0.9978301525115967,0.9822838306427002,False,,,,,414.7299995422363,217.2057647705078,427.664249420166,165.45470428466797,53.34291969243695,3,0,True,371.99349212646484,150.26014709472656,82.35736846923828,138.68893432617188,413.172176361084,219.6046142578125,385.625,214.35,28.043856661790844,0.07938490076204449,1.0,161.29896666038223,0.0774233269208699,True,5.124792214962969,5.619465167959399,51.40701605411684,0.04584376716322508,False,False,False,VALID_TARGET,,True,1
18,18,9,600.0,17,1.0,0.9792221188545227,4,6,0.9959207475185394,0.9975722432136536,False,,,,,409.0066452026367,213.5778579711914,414.38878631591797,166.7409782409668,47.145103094879296,4,0,True,336.8865737915039,154.90151977539062,91.4268569946289,130.5543975830078,382.60000228881836,220.17871856689453,375.5,214.5,9.091637754729266,0.025161276018155564,1.0,159.38419278014493,0.037247325894613256,True,6.776318516800984,13.337631773403546,51.40701605411684,0.12056363261841792,False,False,False,VALID_TARGET,,True,1
