source_frame_index,analysis_frame_index,timestamp_ms,frame_status,frame_rejection_reason,valid_segment_id,raw_pelvis_mid_x,raw_pelvis_mid_y,path_input_center_x,path_input_center_y,center_status,roi_center_x,roi_center_y,roi_x,roi_y,roi_width,roi_height,translation_camera_motion_status,translation_camera_motion_method,translation_background_dx_px,translation_background_dy_px,translation_background_feature_count,translation_camera_motion_residual_px,translation_affine_scale,translation_affine_inlier_fraction,affine_camera_motion_status,affine_camera_motion_method,affine_background_dx_px,affine_background_dy_px,affine_background_feature_count,affine_camera_motion_residual_px,affine_affine_scale,affine_affine_inlier_fraction,translation_raw_dx,translation_raw_dy,translation_compensated_dx,translation_compensated_dy,translation_compensated_x,translation_compensated_y,translation_projected_heading_deg,translation_normalized_projected_speed_per_s,translation_path_segment_id,translation_path_status,translation_path_rejection_reason,affine_raw_dx,affine_raw_dy,affine_compensated_dx,affine_compensated_dy,affine_compensated_x,affine_compensated_y,affine_projected_heading_deg,affine_normalized_projected_speed_per_s,affine_path_segment_id,affine_path_status,affine_path_rejection_reason,chosen_raw_dx,chosen_raw_dy,chosen_compensated_dx,chosen_compensated_dy,chosen_compensated_x,chosen_compensated_y,chosen_projected_heading_deg,chosen_normalized_projected_speed_per_s,chosen_path_segment_id,chosen_path_status,chosen_path_rejection_reason,chosen_path_validation_status,chosen_path_validation_reason
0,0,0.0,VALID_TARGET,,1.0,904.1113128662108,465.7619018554687,908.0262680053711,471.84727478027344,SUPPORTED,920.0,486.42857142857144,795.7142857142857,328.57142857142856,248.57142857142856,315.7142857142858,INSUFFICIENT_EVIDENCE,translation_median_sparse_flow,0.0,0.0,0.0,,,,INSUFFICIENT_EVIDENCE,partial_affine_ransac_sparse_flow,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,path_segment_001,SUPPORTED,,,,,,0.0,0.0,,,path_segment_001,SUPPORTED,,,,,,0.0,0.0,,,path_segment_001,SUPPORTED,,SUPPORTED,
1,1,33.333333333333336,VALID_TARGET,,1.0,908.0700454711914,472.2603530883789,908.4868812561035,472.0455627441406,SUPPORTED,928.3116883116883,486.88311688311694,804.9350649350649,328.1818181818182,246.75324675324674,317.40259740259745,SUPPORTED,translation_median_sparse_flow,1.27203369140625,0.1679229736328125,349.0,3.3227334022521973,,,SUPPORTED,partial_affine_ransac_sparse_flow,0.4612291599875306,0.8211900550985884,181.0,0.5265625879026165,0.9991565921246389,0.5186246418338109,0.4606132507324219,0.1982879638671875,-0.8114204406738281,0.030364990234375,-0.8114204406738281,0.030364990234375,-177.85687635704122,0.2183400137485458,path_segment_001,SUPPORTED,,0.4606132507324219,0.1982879638671875,0.4446868149219654,0.3924082821925481,0.4446868149219654,0.3924082821925481,-41.426386739624164,0.15947352660781972,path_segment_001,SUPPORTED,,0.4606132507324219,0.1982879638671875,-0.8114204406738281,0.030364990234375,-0.8114204406738281,0.030364990234375,-177.85687635704122,0.2183400137485458,path_segment_001,SUPPORTED,,SUPPORTED,
2,2,66.66666666666667,VALID_TARGET,,1.0,908.9037170410156,471.84727478027344,908.9474945068359,472.2438507080078,SUPPORTED,936.6233766233765,487.3376623376623,814.1558441558441,327.79220779220776,244.93506493506493,319.0909090909091,SUPPORTED,translation_median_sparse_flow,8.392333984375e-05,7.62939453125e-06,350.0,0.00037057820009067655,,,SUPPORTED,partial_affine_ransac_sparse_flow,0.19847319436579333,0.226782690265823,350.0,0.18220508552011755,0.999746859629984,1.0,0.4606132507324219,0.1982879638671875,0.4605293273925781,0.19828033447265625,-0.35089111328125,0.22864532470703125,-23.294235166828315,0.1348243006109311,path_segment_001,SUPPORTED,,0.4606132507324219,0.1982879638671875,0.34543537398610624,0.37340177024088916,0.7901221889080716,0.7658100524334372,-47.22797162886792,0.13678152646385333,path_segment_001,SUPPORTED,,0.4606132507324219,0.1982879638671875,0.4605293273925781,0.19828033447265625,-0.35089111328125,0.22864532470703125,-23.294235166828315,0.1348243006109311,path_segment_001,SUPPORTED,,SUPPORTED,
3,3,100.0,VALID_TARGET,,1.0,914.5750312805176,474.1239318847656,914.5750312805176,474.1404342651367,SUPPORTED,944.9350649350649,487.7922077922078,823.3766233766233,327.4025974025974,243.11688311688314,320.77922077922085,SUPPORTED,translation_median_sparse_flow,3.2191848754882812,0.3138427734375,348.0,3.906022548675537,,,SUPPORTED,partial_affine_ransac_sparse_flow,0.02672458927689786,1.5131776643891144,155.0,0.6064050520341042,0.9994423158426707,0.4454022988505747,5.627536773681641,1.8965835571289062,2.4083518981933594,1.5827407836914062,2.0574607849121094,1.8113861083984375,-33.31245076936824,0.7749242787207208,path_segment_001,SUPPORTED,,5.627536773681641,1.8965835571289062,5.478092328002049,1.8606161540683956,6.26821451691012,2.626426206501833,-18.759887854217034,1.5556803595413222,path_segment_001,SUPPORTED,,5.627536773681641,1.8965835571289062,2.4083518981933594,1.5827407836914062,2.0574607849121094,1.8113861083984375,-33.31245076936824,0.7749242787207208,path_segment_001,SUPPORTED,,SUPPORTED,
4,4,133.33333333333334,VALID_TARGET,,1.0,926.343116760254,475.4170684814453,926.3431167602539,474.85162353515625,SUPPORTED,953.2467532467533,488.2467532467533,832.5974025974026,327.012987012987,241.29870129870133,322.4675324675325,SUPPORTED,translation_median_sparse_flow,4.26593017578125,0.412841796875,349.0,4.486668109893799,,,SUPPORTED,partial_affine_ransac_sparse_flow,1.6632131846354143,2.22559158198414,170.0,0.9764166081316769,0.9978113257952592,0.4871060171919771,11.768085479736328,0.7111892700195312,7.502155303955078,0.29834747314453125,9.559616088867188,2.1097335815429688,-2.27735196136078,2.0188902360565995,path_segment_001,SUPPORTED,,11.768085479736328,0.7111892700195312,11.309295785053791,1.064407410355102,17.577510301963912,3.690833616856935,-5.376721001436217,3.054457810571245,path_segment_001,SUPPORTED,,11.768085479736328,0.7111892700195312,7.502155303955078,0.29834747314453125,9.559616088867188,2.1097335815429688,-2.27735196136078,2.0188902360565995,path_segment_001,SUPPORTED,,SUPPORTED,
5,5,166.66666666666666,VALID_TARGET,,1.0,938.5449371337892,475.32173919677734,938.5449371337891,475.8871841430664,SUPPORTED,961.5584415584415,488.7012987012987,841.8181818181818,326.6233766233766,239.48051948051952,324.1558441558442,SUPPORTED,translation_median_sparse_flow,5.753082275390625,1.3541903495788574,349.0,5.910422325134277,,,SUPPORTED,partial_affine_ransac_sparse_flow,1.7449760841123223,2.147323373199348,138.0,0.834743607427407,0.9978403564366525,0.3954154727793696,12.201820373535156,1.0355606079101562,6.448738098144531,-0.31862974166870117,16.00835418701172,1.7911038398742676,2.828662687936995,1.7361519194535304,path_segment_001,SUPPORTED,,12.201820373535156,1.0355606079101562,11.789231713569052,1.2195138665849186,29.366742015532964,4.9103474834418535,-5.905843810912697,3.1869866412611754,path_segment_001,SUPPORTED,,12.201820373535156,1.0355606079101562,6.448738098144531,-0.31862974166870117,16.00835418701172,1.7911038398742676,2.828662687936995,1.7361519194535304,path_segment_001,SUPPORTED,,SUPPORTED,
6,6,200.0,VALID_TARGET,,1.0,949.4771118164062,478.5939178466797,949.4771118164062,478.5939178466797,SUPPORTED,969.8701298701299,489.1558441558442,851.038961038961,326.23376623376623,237.6623376623377,325.84415584415586,SUPPORTED,translation_median_sparse_flow,7.49468994140625,2.0814218521118164,350.0,7.778207302093506,,,SUPPORTED,partial_affine_ransac_sparse_flow,2.960930831017536,2.4661475440555005,140.0,1.1072826322656288,0.9968006509582137,0.4,10.932174682617188,2.7067337036132812,3.4374847412109375,0.6253118515014648,19.445838928222656,2.4164156913757324,-10.309922737243879,0.9394931232393855,path_segment_001,SUPPORTED,,10.932174682617188,2.7067337036132812,10.306336869328675,3.082138636748141,39.67307888486164,7.992486120189994,-16.64944042063877,2.892597569466875,path_segment_001,SUPPORTED,,10.932174682617188,2.7067337036132812,3.4374847412109375,0.6253118515014648,19.445838928222656,2.4164156913757324,-10.309922737243879,0.9394931232393855,path_segment_001,SUPPORTED,,SUPPORTED,
7,7,233.33333333333337,VALID_TARGET,,1.0,962.9033050537108,492.9088897705078,961.8786506652832,490.3623809814453,SUPPORTED,978.1818181818182,489.6103896103896,860.2597402597403,325.8441558441558,235.8441558441559,327.53246753246754,UNSTABLE_TRANSFORM,translation_median_sparse_flow,7.9816741943359375,2.2245254516601562,345.0,8.277752876281738,,,SUPPORTED,partial_affine_ransac_sparse_flow,6.1115185035397825,8.685497866385575,129.0,1.6805144167268662,0.9880386301853363,0.3739130434782609,,,,,,,,,,UNSTABLE_TRANSFORM,Camera compensation was not supported.,12.401538848876953,11.768463134765625,14.539846658970077,15.023041048441769,54.212925543831716,23.015527168631763,-45.93639479844051,5.621773783430025,path_segment_001,SUPPORTED,,,,,,,,,,,UNSTABLE_TRANSFORM,Camera compensation was not supported.,SUPPORTED,
8,8,266.6666666666667,VALID_TARGET,,1.0,961.8786506652832,490.3623809814453,961.9377059936523,492.9088897705078,SUPPORTED,986.4935064935065,490.06493506493507,869.4805194805194,325.45454545454544,234.02597402597408,329.2207792207792,SUPPORTED,translation_median_sparse_flow,0.0001220703125,3.0517578125e-05,350.0,0.0006592595018446445,,,SUPPORTED,partial_affine_ransac_sparse_flow,0.05866724370893578,0.032696342327309724,296.0,0.030034827538082835,0.9999272830231641,0.8457142857142858,,,,,0.0,0.0,,,path_segment_002,INSUFFICIENT_EVIDENCE,Continuous path run is shorter than the configured minimum sample count.,0.059055328369140625,2.5465087890625,0.05746690105547714,2.574708634467072,54.27039244488719,25.590235803098835,-88.72138375223842,0.6924999505612552,path_segment_001,SUPPORTED,,,,,,0.0,0.0,,,path_segment_002,INSUFFICIENT_EVIDENCE,Continuous path run is shorter than the configured minimum sample count.,SUPPORTED,
9,9,300.0,VALID_TARGET,,1.0,973.113437652588,500.6218872070313,968.3432579040527,499.7238006591797,SUPPORTED,994.8051948051948,490.51948051948057,878.7012987012987,325.06493506493507,232.2077922077923,330.90909090909093,SUPPORTED,translation_median_sparse_flow,8.182403564453125,2.86749267578125,350.0,7.884371757507324,,,SUPPORTED,partial_affine_ransac_sparse_flow,12.697067905960836,2.282069629807445,135.0,0.3406463463683778,1.0060823199176587,0.38571428571428573,6.405551910400391,6.814910888671875,-1.7768516540527344,3.947418212890625,-1.7768516540527344,3.947418212890625,,,path_segment_002,INSUFFICIENT_EVIDENCE,Continuous path run is shorter than the configured minimum sample count.,6.405551910400391,6.814910888671875,-11.847644346086668,0.9601398444188476,42.422748098800525,26.550375647517683,-175.36684256636696,3.19622234979115,path_segment_001,SUPPORTED,,6.405551910400391,6.814910888671875,-1.7768516540527344,3.947418212890625,-1.7768516540527344,3.947418212890625,,,path_segment_002,INSUFFICIENT_EVIDENCE,Continuous path run is shorter than the configured minimum sample count.,SUPPORTED,
