source_frame_index,background_dx_px,background_dy_px,background_feature_count,camera_motion_status,camera_motion_residual_px,camera_motion_method,affine_a,affine_b,affine_tx,affine_c,affine_d,affine_ty,affine_scale,affine_inlier_fraction
6,0.0,0.0,0,INSUFFICIENT_EVIDENCE,,partial_affine_ransac_sparse_flow,1.0,0.0,0.0,0.0,1.0,0.0,,
7,-28.528776635973426,-0.6206233301889124,311,SUPPORTED,0.29228073414519834,partial_affine_ransac_sparse_flow,1.0010428979437407,-0.00047118688418923936,-28.528776635973426,0.00047118688418923936,1.0010428979437407,-0.6206233301889124,1.0010430088366244,0.9040697674418605
8,-14.688060665101716,-0.5291250490277782,322,SUPPORTED,0.2485310250911194,partial_affine_ransac_sparse_flow,1.001139124450199,-0.00012414775272329425,-14.688060665101716,0.00012414775272329425,1.001139124450199,-0.5291250490277782,1.0011391321477627,0.9226361031518625
9,-28.65366917766258,-1.1086289974650225,325,SUPPORTED,0.28331523126585023,partial_affine_ransac_sparse_flow,1.0014262836696364,-0.000400702890023034,-28.65366917766258,0.000400702890023034,1.0014262836696364,-1.1086289974650225,1.0014263638366951,0.9312320916905444
10,-28.80940457275296,-1.2386389186798108,321,SUPPORTED,0.3032516074760169,partial_affine_ransac_sparse_flow,1.001544040002687,-0.0003558341505003807,-28.80940457275296,0.0003558341505003807,1.001544040002687,-1.2386389186798108,1.0015441032140553,0.9331395348837209
11,-14.816447807541685,-0.6275492308937787,324,SUPPORTED,0.22405308682862335,partial_affine_ransac_sparse_flow,1.0007685118244314,-5.729616365484089e-05,-14.816447807541685,5.729616365484089e-05,1.0007685118244314,-0.6275492308937787,1.000768513464596,0.9557522123893806
12,-29.604358103717193,-1.7423066266413205,314,SUPPORTED,0.38511861490572974,partial_affine_ransac_sparse_flow,1.0020017812508122,-0.0006282507363688076,-29.604358103717193,0.0006282507363688076,1.0020017812508122,-1.7423066266413205,1.0020019782060254,0.9127906976744186
13,-29.11144570367565,-1.4805387766189753,309,SUPPORTED,0.36745214990411007,partial_affine_ransac_sparse_flow,1.0015916815193184,-0.00017276192530449967,-29.11144570367565,0.00017276192530449967,1.0015916815193184,-1.4805387766189753,1.0015916964189442,0.906158357771261
14,-14.870750513488689,-0.714145714198144,300,SUPPORTED,0.3761823874570088,partial_affine_ransac_sparse_flow,1.0004462043539306,-0.00017675126468624027,-14.870750513488689,0.00017675126468624027,1.0004462043539306,-0.714145714198144,1.0004462199674684,0.8746355685131195
15,-29.983005539686197,-1.6281523382634115,288,SUPPORTED,0.31686561903750704,partial_affine_ransac_sparse_flow,1.001183134073029,-0.0002061823426673709,-29.983005539686197,0.0002061823426673709,1.001183134073029,-1.6281523382634115,1.0011831553034896,0.8700906344410876
16,-30.19357044341283,-1.5492148479510854,275,SUPPORTED,0.30448090281146484,partial_affine_ransac_sparse_flow,1.0011377500421703,-0.000356474224462401,-30.19357044341283,0.000356474224462401,1.0011377500421703,-1.5492148479510854,1.0011378135068976,0.8842443729903537
17,-15.647491235115448,-0.6862649110690985,286,SUPPORTED,0.27360389281506514,partial_affine_ransac_sparse_flow,1.000472469374279,0.0001849270790443189,-15.647491235115448,-0.0001849270790443189,1.000472469374279,-0.6862649110690985,1.0004724864652161,0.8640483383685801
18,-31.844235683823893,-1.8130904804055292,274,SUPPORTED,0.3990432836477537,partial_affine_ransac_sparse_flow,1.0014020301150075,-0.0004584639049005795,-31.844235683823893,0.0004584639049005795,1.0014020301150075,-1.8130904804055292,1.0014021350624387,0.8404907975460123
19,-31.973287971028455,-1.1825800180342565,285,SUPPORTED,0.4617619635187649,partial_affine_ransac_sparse_flow,1.0007619421199014,-0.0001459619852231313,-31.973287971028455,0.0001459619852231313,1.0007619421199014,-1.1825800180342565,1.0007619527642415,0.8796296296296297
20,-16.42056372566132,-0.6414430122566289,298,SUPPORTED,0.2896095149859772,partial_affine_ransac_sparse_flow,1.0004877808268005,-0.00032410020105370484,-16.42056372566132,0.00032410020105370484,1.0004877808268005,-0.6414430122566289,1.0004878333216634,0.8816568047337278
21,-34.15740965556873,-1.3788646799553637,227,SUPPORTED,0.3949219424899079,partial_affine_ransac_sparse_flow,1.001465899661363,-0.00029045924083592436,-34.15740965556873,0.00029045924083592436,1.001465899661363,-1.3788646799553637,1.0014659417829015,0.6816816816816816
22,-35.346857333391945,-1.1747475779121737,293,SUPPORTED,0.2558337679935267,partial_affine_ransac_sparse_flow,1.0013607461287661,-0.00031280694040679,-35.346857333391945,0.00031280694040679,1.0013607461287661,-1.1747475779121737,1.0013607949863732,0.8746268656716418
23,-18.212274652173743,-0.3638464996380812,304,SUPPORTED,0.31847243391568814,partial_affine_ransac_sparse_flow,1.0007313148841823,-0.00013688128851237254,-18.212274652173743,0.00013688128851237254,1.0007313148841823,-0.3638464996380812,1.0007313242455798,0.8760806916426513
24,-37.29785984240229,-0.6721695310404149,285,SUPPORTED,0.2906879282391336,partial_affine_ransac_sparse_flow,1.001818811212757,-0.0003251466232933932,-37.29785984240229,0.0003251466232933932,1.001818811212757,-0.6721695310404149,1.001818863976951,0.8431952662721893
