frame_index,source_frame_index,analysis_frame_index,timestamp_ms,observed_landmark_count,observed_fraction,median_confidence,core_observed_count,lower_limb_observed_count,core_median_confidence,lower_limb_median_confidence,pelvis_x,pelvis_y,shoulder_mid_x,shoulder_mid_y,body_scale_px,backend_pose_count,selected_pose_index,multiple_pose_candidates,pose_bbox_x,pose_bbox_y,pose_bbox_width,pose_bbox_height,pose_centroid_x,pose_centroid_y,roi_center_x,roi_center_y,roi_pose_centroid_distance_px,roi_pose_centroid_distance_fraction,pose_roi_overlap_fraction,pose_scale_px,pose_scale_relative_change,pose_centroid_consistent_with_roi,pelvis_jump_px,shoulder_jump_px,body_scale_reference_px,body_scale_relative_change,identity_jump_flag,target_overlap_ambiguous_flag,identity_uncertain_flag,frame_status,frame_rejection_reason,valid_target_frame,valid_segment_id
130,130,10,4333.333333333333,17,1.0,0.9790672659873962,4,6,0.9925444424152374,0.9989334940910339,282.40875244140625,430.8521728515625,290.2340393066406,295.05997467041016,136.01748491055318,2,0,True,202.0657844543457,235.0,170.6814079284668,354.8565673828125,287.4064884185791,412.42828369140625,300.12762645914404,469.2941176470589,58.27135166202142,0.10239349239823055,1.0,393.7706520643155,0.07178487057198324,True,13.789961407555902,5.987925157523526,117.28531861757632,0.06985832164085178,False,False,False,VALID_TARGET,,True,1
131,131,11,4366.666666666666,17,1.0,0.9761009812355042,4,6,0.9958758652210236,0.9987104535102844,281.07969665527344,428.4741516113281,285.3987350463867,290.3545150756836,138.1871487851257,1,0,False,205.1129379272461,230.0,166.7780532836914,359.5799560546875,288.5019645690918,409.78997802734375,309.88949416342416,462.7058823529412,57.07468223953794,0.09895226263458617,0.9990184625963497,396.3743985847078,0.02220010612651476,True,2.724219943701122,6.746963560508819,117.28531861757632,0.018499023578961073,False,False,False,VALID_TARGET,,True,1
132,132,12,4400.0,17,1.0,0.9478430151939392,4,6,0.9760259389877319,0.9982214272022247,294.84261322021484,421.2901916503906,307.87782287597656,285.50168228149414,136.41274122088652,2,1,True,227.29705047607422,232.25137901306152,134.34220123291016,345.88518714904785,294.4681510925293,405.19397258758545,319.6513618677043,456.1176470588236,56.810339962013266,0.09709459203101628,1.0,371.05847210545613,0.21584906600115467,True,15.525049213895963,22.996942748521484,117.28531861757632,0.015128982767441256,False,False,False,VALID_TARGET,,True,1
133,133,13,4433.333333333334,17,1.0,0.9512454271316528,4,6,0.9869553446769714,0.9975160360336304,289.41966247558594,423.8203811645508,301.10191345214844,293.528263092041,130.81479663898966,2,0,True,231.1204071044922,238.2608299255371,127.74940490722656,339.6599769592285,294.99510955810547,408.09081840515137,329.4132295719845,449.5294117647059,53.86802395585251,0.09068608580452188,1.0,362.88952919875516,0.06965017448890473,True,5.984166922491151,10.504234766424545,117.28531861757632,0.04772928656270836,False,False,False,VALID_TARGET,,True,1
134,134,14,4466.666666666667,17,1.0,0.9681071639060974,4,6,0.9981512427330017,0.9967804253101349,293.46083068847656,405.398193359375,315.1718063354492,291.8522033691406,115.60302031697029,2,0,True,247.7484588623047,246.50865173339844,149.6861114501953,325.2615203857422,322.59151458740234,409.13941192626953,339.17509727626464,442.9411764705883,37.65069057942892,0.06239021619082738,1.0,358.05165633568134,0.041248750654362044,True,18.860223860125437,14.169370555613503,117.28531861757632,0.12969889583213143,False,False,False,VALID_TARGET,,True,1
135,135,15,4500.0,17,1.0,0.9742547273635864,4,6,0.9981508553028107,0.9951662719249725,293.0692672729492,411.0756607055664,311.03147888183594,293.7998352050781,118.64341655862495,2,1,True,246.52059173583984,252.15402221679688,148.85704803466797,317.5261535644531,320.9491157531738,410.91709899902344,350.8082267926626,441.26050420168065,42.57098485307997,0.07018317264317193,1.0,350.68686737177956,0.06279378400220421,True,5.690953995197038,4.575541628212021,117.28531861757632,0.025923076114652166,False,False,False,VALID_TARGET,,True,1
136,136,16,4533.333333333333,17,1.0,0.9707643985748291,4,6,0.9966503083705902,0.9912625253200531,305.94398498535156,403.3124542236328,330.45506286621094,279.9200019836426,125.80337916240495,2,1,True,274.4478759765625,246.9261932373047,141.33773803710938,321.82774353027344,345.1167449951172,407.8400650024414,362.4413563090606,439.5798319327731,36.16012945180085,0.05931114673273561,1.0,351.49602088677193,0.006899017920825386,True,15.034152156180355,23.87311008337487,117.28531861757632,0.06104739014373973,False,False,False,VALID_TARGET,,True,1
137,137,17,4566.666666666666,17,1.0,0.9713219404220581,4,6,0.9958789348602295,0.9842575490474701,304.3598403930664,401.9755096435547,327.6161117553711,281.24845123291016,122.94664204509341,2,1,True,290.01512908935547,248.07583236694336,119.87694549560547,312.05282974243164,349.9536018371582,404.1022472381592,374.0744858254586,437.8991596638656,41.52166102033872,0.06776091850186255,1.0,334.2864798516617,0.14673226997169309,True,2.072904942216738,3.1343932136249872,117.28531861757632,0.024357158687749257,False,False,False,VALID_TARGET,,True,1
138,138,18,4600.0,17,1.0,0.9585201740264893,4,6,0.9930998980998993,0.9927500486373901,320.24356842041016,398.7039031982422,349.1194610595703,274.6507377624512,127.36956084696233,2,1,True,316.9683380126953,240.43846130371094,108.17929077148438,324.29359436035156,371.0579833984375,402.5852584838867,385.7076153418566,436.21848739495795,36.68522595081244,0.05956690697234086,1.0,341.86122081186335,0.06458388014360153,True,16.217158344779016,22.492751150908173,117.28531861757632,0.0377107625575065,False,False,False,VALID_TARGET,,True,1
139,139,19,4633.333333333334,17,1.0,0.9237440824508667,4,6,0.9888217151165009,0.9911370873451233,322.0094451904297,397.3002166748047,346.7286834716797,272.05089569091797,127.6653169350623,2,1,True,314.27527618408203,243.61064910888672,109.42816925048828,326.34156036376953,368.9893608093262,406.7814292907715,397.3407448582546,434.5378151260504,39.67641531346684,0.06410125305109399,1.0,344.1995616588919,0.01993719993764124,True,2.2558050941902468,3.5319960746968806,117.28531861757632,0.0025216803909133244,False,False,False,VALID_TARGET,,True,1
140,140,20,4666.666666666667,17,1.0,0.9258873462677002,4,6,0.9903921782970428,0.9926592707633972,339.36678314208984,395.33544158935547,366.2105026245117,268.05925369262695,130.0761826053267,2,1,True,336.51055908203125,238.6332015991211,91.91146850585938,320.38367462158203,382.46629333496094,398.8250389099121,408.9738743746526,432.8571428571429,43.1374077993908,0.06934564969035213,1.0,333.30679112033005,0.09287411815010826,True,17.46818599352961,19.886540255815582,117.28531861757632,0.020555562270545842,False,False,False,VALID_TARGET,,True,1
141,141,21,4700.0,17,1.0,0.9372942447662354,4,6,0.9924539029598236,0.9873056411743164,329.7437057495117,388.57617950439453,356.12979888916016,264.4689521789551,126.88116402990046,2,1,True,326.96179962158203,240.39613723754883,94.75785064697266,318.55305099487305,374.34072494506836,399.67266273498535,420.60700389105057,431.1764705882353,55.973730238049434,0.08953467305397603,1.0,332.3478547506756,0.00817609894364687,True,11.759729692333012,10.70097438362533,117.28531861757632,0.027241419583332472,False,False,False,VALID_TARGET,,True,1
142,142,22,4733.333333333333,17,1.0,0.8260172009468079,4,6,0.9334819912910461,0.975103110074997,364.16542053222656,389.05169677734375,384.46285247802734,254.60169982910156,135.9734805871231,2,1,True,354.8822021484375,228.7398338317871,65.89227294921875,313.15039443969727,387.8283386230469,385.31503105163574,432.2401334074486,429.4957983193277,62.644614392090986,0.0997110293223428,1.0,320.00775173759826,0.10521438794324985,True,34.42499913230852,30.002076504890617,117.28531861757632,0.07752305799559873,False,False,False,VALID_TARGET,,True,1
143,143,23,4766.666666666667,17,1.0,0.7940312027931213,4,6,0.9694964289665222,0.964139312505722,358.66651916503906,386.7070999145508,382.32794189453125,255.925443649292,132.90487026842933,2,0,True,358.2334671020508,230.57276916503906,66.48282623291016,301.33067321777344,391.47488021850586,381.2381057739258,443.8732629238466,427.8151260504202,70.10712751191795,0.1110413209015034,1.0,308.5776090480187,0.09745586936459615,True,5.977880117154842,2.511999383163934,117.28531861757632,0.02616363543931159,False,False,False,VALID_TARGET,,True,1
144,144,24,4800.0,17,1.0,0.7901182770729065,4,6,0.9722340703010559,0.961886078119278,382.6333694458008,365.8168258666992,398.84080505371094,250.2564640045166,116.69138015596158,2,1,True,378.4834442138672,225.28205108642578,56.48408508300781,306.85677337646484,406.7254867553711,378.7104377746582,455.50639244024455,426.1344537815126,68.03391840585769,0.10723124411965321,1.0,312.0120690529127,0.029282949011653243,True,31.793292723069573,17.458865367677003,117.28531861757632,0.13823972431992018,False,False,False,VALID_TARGET,,True,1
145,145,25,4833.333333333333,17,1.0,0.8117657899856567,4,6,0.9524840414524078,0.920454740524292,380.9483184814453,372.53185272216797,399.3479309082031,254.68455123901367,119.27502758044687,2,1,True,377.7066955566406,229.0840187072754,59.36439514160156,292.5028648376465,407.3888931274414,375.33545112609863,467.13952195664257,424.453781512605,77.34822574204894,0.12131931679046326,1.0,298.4661745470644,0.1154952270711428,True,6.923220523870508,4.457031881040379,117.28531861757632,0.022028736886580007,False,False,False,VALID_TARGET,,True,1
146,146,26,4866.666666666666,17,1.0,0.8487192392349243,4,6,0.9623174369335175,0.95797199010849,400.8094024658203,367.6148681640625,418.42906951904297,253.47424125671387,115.49257715485,2,1,True,390.07975006103516,225.5520362854004,69.2686538696289,294.12401962280273,424.7140769958496,372.61404609680176,478.7726514730405,422.7731092436975,73.74456651361014,0.11510749252430982,1.0,302.17062287387455,0.03158492785349367,True,20.46067922086275,19.119484850260417,117.28531861757632,0.032249990622697094,False,False,False,VALID_TARGET,,True,1
147,147,27,4900.0,17,1.0,0.8834847211837769,4,6,0.9349498152732849,0.9790668487548828,401.5540657043457,366.7719497680664,424.64551544189453,256.7605323791504,112.40874969013772,2,1,True,388.3001022338867,221.5704574584961,71.46416473388672,309.87955474853516,424.0321846008301,376.5102348327637,490.4057809894386,421.09243697478996,79.95640715659002,0.12420267007544071,1.0,318.0133099294155,0.13507817723715337,True,1.124737641016673,7.031636314055421,117.28531861757632,0.0262933801183376,False,False,False,VALID_TARGET,,True,1
148,148,28,4933.333333333334,17,1.0,0.9179909825325012,4,6,0.9862176775932312,0.9825473427772522,421.93663787841797,364.1078338623047,443.49915313720703,246.88269424438477,119.19175903864466,2,1,True,417.27027893066406,222.95294570922852,68.58464050292969,295.81801986694336,451.5625991821289,370.8619556427002,502.03891050583655,419.4117647058823,70.03529085339261,0.10827014666175534,1.0,303.66454154365044,0.12234070346477947,True,20.55594225499278,21.284532895103393,117.28531861757632,0.05783340513934059,False,False,False,VALID_TARGET,,True,1
149,149,29,4966.666666666667,17,1.0,0.902436375617981,4,6,0.9808649122714996,0.9877145886421204,423.6069869995117,363.06288146972656,448.22057342529297,248.66338729858398,117.01740427540122,2,1,True,421.1078796386719,217.8344841003418,62.48069763183594,302.72868728637695,452.34822845458984,369.1988277435303,505.1102464332036,419.3627450980392,72.80281001119096,0.1132386419170693,1.0,309.10919702055764,0.04642231049105295,True,1.9702770589674465,5.046055617016408,117.28531861757632,0.01853901911059476,False,False,False,VALID_TARGET,,True,1
150,150,30,5000.0,17,1.0,0.8989548683166504,4,6,0.9804880321025848,0.9853590726852417,421.0010681152344,357.87760162353516,447.1864547729492,252.95096588134766,108.14468716764468,3,0,True,420.1298599243164,225.27495574951172,57.66381072998047,285.0068130493164,448.96176528930664,367.7783622741699,508.1815823605707,419.313725490196,78.50401515694413,0.12285168328770497,1.0,290.7817025750262,0.1562641826066105,True,5.803269795102762,4.410525081041825,117.28531861757632,0.0756507055813794,False,False,False,VALID_TARGET,,True,1
151,151,31,5033.333333333333,17,1.0,0.869842529296875,4,6,0.9784257411956787,0.9903448820114136,444.8764877319336,340.675537109375,463.98192596435547,237.6655788421631,104.7667374325727,3,0,True,413.82559967041016,215.55395889282227,105.85462188720703,277.82958602905273,466.7529106140137,354.46875190734863,511.25291828793775,419.2647058823529,78.60512918703319,0.12375707197950814,1.0,297.312091661201,0.05567951013091391,True,29.426972073640094,22.709709585968486,117.28531861757632,0.028801130225737916,False,False,False,VALID_TARGET,,True,1
152,152,32,5066.666666666666,17,1.0,0.960846483707428,4,6,0.9898666143417358,0.995718389749527,457.5010986328125,343.09276580810547,480.0675048828125,236.11279678344727,109.33415049085473,2,0,True,414.3714599609375,207.9894199371338,112.76580810546875,290.65074729919434,470.7543640136719,353.31479358673096,514.3242542153048,419.2156862745098,79.0016644712533,0.12513291966655235,1.0,311.7594976632781,0.12318170912068473,True,12.853940834645098,16.160352139225772,117.28531861757632,0.038942751847523716,False,False,False,VALID_TARGET,,True,1
153,153,33,5100.0,17,1.0,0.949432909488678,4,6,0.9918087124824524,0.9938367307186127,456.54261016845703,339.00465393066406,476.62247467041016,240.86030387878418,100.17741464782735,2,0,True,413.6979217529297,211.4039649963379,123.79000854492188,285.9809226989746,475.5929260253906,354.3944263458252,517.3955901426718,419.16666666666663,77.09024480103217,0.12283902629904749,1.0,311.62325709630323,0.0011616165482665449,True,4.198971166700243,5.8657528744943965,117.28531861757632,0.0780723107628166,False,False,False,VALID_TARGET,,True,1
154,154,34,5133.333333333334,17,1.0,0.9734429717063904,4,6,0.9950017035007477,0.995190441608429,458.90926361083984,350.6239471435547,476.2581329345703,243.23210525512695,108.78414852817913,1,0,False,416.0835952758789,210.91216278076172,120.57756805419922,288.5817642211914,476.3723793029785,355.2030448913574,520.4669260700389,419.11764705882354,77.64924613167817,0.12446873668259824,1.0,312.7593077094275,0.009686213300306631,True,11.857867568980039,2.39962219303295,117.28531861757632,0.0733828750418041,False,False,False,VALID_TARGET,,True,1
155,155,35,5166.666666666667,17,1.0,0.9731835722923279,4,6,0.9954916536808014,0.9938543140888214,472.8183822631836,348.4898986816406,490.98238372802734,241.25247192382812,108.76486862425774,2,0,True,409.04830169677734,208.46603965759277,129.78253936767578,280.59673500061035,473.93957138061523,348.76440715789795,523.5382619974059,419.0686274509804,86.03902313438005,0.1387356784121454,1.0,309.1569750429789,0.030714267641583227,True,14.071877789505372,14.856732802167821,117.28531861757632,0.00016438463184169922,False,False,False,VALID_TARGET,,True,1
156,156,36,5200.0,17,1.0,0.9642958045005798,4,6,0.9953694641590118,0.9932438135147095,473.1829071044922,347.85231018066406,491.5344772338867,239.7273998260498,109.67121940330314,1,0,False,408.2419662475586,209.3780403137207,130.07312774658203,271.2324638366699,473.2785301208496,344.99427223205566,526.609597924773,419.01960784313724,91.23570082725256,0.14798229302604682,1.0,300.8090224722143,0.0711764496116021,True,0.7344368294881429,1.621928525747686,117.28531861757632,0.007727742821765004,False,False,False,VALID_TARGET,,True,1
157,157,37,5233.333333333333,17,1.0,0.9863346815109253,4,6,0.9985606670379639,0.9964691996574402,494.7143859863281,346.2739715576172,508.5201721191406,236.02594184875488,111.1090805714418,1,0,False,412.7797622680664,205.07903480529785,177.3390121459961,280.5275936126709,501.44926834106445,345.3428316116333,529.68093385214,418.97058823529414,78.8547619548895,0.1286490921786405,1.0,331.88078583586844,0.26492457649339374,True,21.58925046517244,17.38432115133119,117.28531861757632,0.01225951538595365,False,False,False,VALID_TARGET,,True,1
158,158,38,5266.666666666667,17,1.0,0.9866724014282227,4,6,0.9988886415958405,0.9973419010639191,495.9423294067383,345.4056854248047,508.78065490722656,235.23718070983887,110.9140299186173,1,0,False,412.8933753967285,204.0784969329834,179.44933700561523,278.197961807251,502.61804389953613,343.1774778366089,532.7522697795071,418.921568627451,81.51833449670352,0.13376687010026195,1.0,331.0531233887751,0.007056829080134559,True,1.5039168368507216,0.8306596277375671,117.28531861757632,0.0016630440631745134,False,False,False,VALID_TARGET,,True,1
159,159,39,5300.0,17,1.0,0.9852893948554993,4,6,0.9990521371364594,0.9974399507045746,512.5720520019531,343.7716979980469,518.5408096313477,225.35977363586426,118.56226169736183,1,0,False,417.2649803161621,197.26729583740234,209.8951759338379,285.48111724853516,522.212568283081,340.0078544616699,535.8236057068741,418.87254901960785,80.03062156117956,0.13208195887149765,1.0,354.33804930569994,0.19853231582077482,True,16.709805160581666,13.88610063134309,117.28531861757632,0.06521047876147706,False,False,False,VALID_TARGET,,True,1
160,160,40,5333.333333333333,17,1.0,0.9839410185813904,4,6,0.9990222454071045,0.9973782300949097,510.6197814941406,341.42286682128906,517.8132171630859,224.30829429626465,117.33528290519634,1,0,False,414.82948303222656,196.71523666381836,212.57249450683594,284.22348403930664,521.1157302856445,338.8269786834717,538.8949416342413,418.82352941176475,81.94845016595761,0.13601932843461195,1.0,354.9226032535837,0.004984033421862242,True,3.0542377171045425,1.2786710294192212,117.28531861757632,0.010461486626183937,False,False,False,VALID_TARGET,,True,1
161,161,41,5366.666666666666,17,1.0,0.9819104075431824,4,6,0.9990747570991516,0.9966727495193481,526.2628479003906,334.3411560058594,527.1650085449219,219.4756565093994,114.86904225421131,1,0,False,422.1653022766113,188.31115341186523,215.79142379760742,291.12082290649414,530.061014175415,333.8715648651123,541.4682230869001,413.4313725490196,80.37342479856498,0.13068704230942432,1.0,362.37725109939356,0.06355994026939284,True,17.171376027089998,10.52665141573609,117.28531861757632,0.021027701335974706,False,False,False,VALID_TARGET,,True,1
162,162,42,5400.0,17,1.0,0.9852327108383179,4,6,0.9991981685161591,0.9974001944065094,525.8180770874023,332.26087951660156,527.5855102539062,219.47360801696777,112.80111893208401,1,0,False,422.3133735656738,187.5005340576172,217.00577926635742,290.6311798095703,530.8162631988525,332.81612396240234,544.041504539559,408.0392156862745,76.37683246258653,0.12170848319542878,1.0,362.70923742372736,0.002830587223080165,True,2.127292022230391,0.42050669861492396,117.28531861757632,0.0176315616182962,False,False,False,VALID_TARGET,,True,1
163,163,43,5433.333333333334,17,1.0,0.9903838634490967,4,6,0.9993360340595245,0.9981846511363983,528.9479675292969,333.2380065917969,524.9236450195312,219.21046829223633,114.09853050026697,1,0,False,423.8136749267578,188.0538787841797,233.61878967285156,287.04615783691406,540.6230697631836,331.5769577026367,546.6147859922178,402.64705882352945,71.32222610591448,0.11142823551817622,1.0,370.09895381795207,0.06300632066592934,True,3.2788704608969366,2.674840002823723,117.28531861757632,0.011062011711912052,False,False,False,VALID_TARGET,,True,1
164,164,44,5466.666666666667,17,1.0,0.9865541458129883,4,6,0.9993433356285095,0.997813493013382,537.2159576416016,327.6927795410156,534.7595520019531,210.6544952392578,117.06405904873445,1,0,False,433.09132385253906,182.23390197753906,224.02210998535156,288.89979553222656,545.1023788452148,326.68379974365234,549.1880674448767,397.2549019607843,70.68927301560184,0.10831795754154384,1.0,365.5803572688927,0.03852653172894382,True,9.955360543038319,13.036477325188347,117.28531861757632,0.025284737965686543,False,False,False,VALID_TARGET,,True,1
165,165,45,5500.0,17,1.0,0.9919183850288391,4,6,0.9995051026344299,0.9984526336193085,551.7537384033203,324.85826110839844,544.8300399780273,209.63053512573242,115.43555100150373,1,0,False,444.5548553466797,175.86481094360352,235.5180206298828,294.733211517334,562.3138656616211,323.2314167022705,551.7613488975356,391.8627450980392,69.43784881045895,0.10439483326509329,1.0,377.27497135741646,0.09971080972764809,True,14.811534836763082,10.122411886025304,117.28531861757632,0.013885011921574614,False,False,False,VALID_TARGET,,True,1
166,166,46,5533.333333333333,17,1.0,0.992117702960968,4,6,0.9996043145656586,0.9987230002880096,548.2383346557617,324.5917205810547,544.3952789306641,208.2978630065918,116.35733920494945,1,0,False,443.84200286865234,176.9324188232422,239.12091827392578,296.34144592285156,563.4024620056152,325.10314178466797,554.3346303501945,386.47058823529414,62.033773501226904,0.09153772079399272,1.0,380.7848029107935,0.02992558313987502,True,3.5254939173207616,1.4017960427391645,117.28531861757632,0.00785936564192946,False,False,False,VALID_TARGET,,True,1
167,167,47,5566.666666666666,17,1.0,0.9877585768699646,4,6,0.9995986521244049,0.9985138177871704,564.0545883178711,317.9479217529297,553.9296417236328,202.1103973388672,116.27917528910628,1,0,False,458.52642822265625,171.95312118530273,240.04855346679688,289.97839736938477,578.5507049560547,316.9423198699951,559.0902472699887,380.94876660341555,66.89943674493345,0.10017994864643463,1.0,376.4449215521687,0.03700276735211433,True,17.1549976034036,11.366125340555488,117.28531861757632,0.0006664424564343015,False,False,False,VALID_TARGET,,True,1
168,168,48,5600.0,17,1.0,0.9899318218231201,4,6,0.9994995594024658,0.9983682632446289,565.1072006225586,320.08453369140625,553.2725830078125,201.18579864501953,119.48626435585861,1,0,False,453.2210464477539,170.91802215576172,246.98226165771484,294.8073196411133,576.7121772766113,318.32168197631836,563.8458641897828,375.426944971537,58.53676685811563,0.08897477005941264,1.0,384.59276291622734,0.06947025817123557,True,2.3818277098942535,1.134287838557846,117.28531861757632,0.027344335203704846,False,False,False,VALID_TARGET,,True,1
169,169,49,5633.333333333334,17,1.0,0.9862215518951416,4,6,0.9995452761650085,0.9986353814601898,575.6239624023438,318.8474578857422,566.4664459228516,204.53357696533203,114.68009190420926,1,0,False,468.82103729248047,167.83879852294922,237.51300811767578,290.1521987915039,587.5775413513184,312.9148979187012,568.601481109577,369.9051233396584,60.06643535144831,0.09269276965292068,1.0,374.96763525489973,0.08206592073737345,True,10.589269799268939,13.61196673162249,117.28531861757632,0.04097846608850065,False,False,False,VALID_TARGET,,True,1
170,170,50,5666.666666666667,17,1.0,0.982413649559021,4,6,0.9992697238922119,0.9979228377342224,573.409049987793,317.6871032714844,565.4279251098633,205.38277435302734,112.58756879932213,2,0,True,463.1007843017578,170.02490997314453,240.87083435058594,286.4662094116211,583.5362014770508,313.2580146789551,573.3570980293712,364.3833017077799,52.12877440318623,0.0816895025457811,1.0,374.27482947081836,0.005907011996449048,True,2.500451926144666,1.3415146970042422,117.28531861757632,0.017841304688015324,False,False,False,VALID_TARGET,,True,1
171,171,51,5700.0,17,1.0,0.9842649698257446,4,6,0.9995127320289612,0.9981086850166321,575.5991592407227,319.72511291503906,568.6078643798828,207.97392654418945,111.96966490582871,1,0,False,465.82901763916016,171.21392059326172,231.8304672241211,287.0503616333008,581.7442512512207,314.7391014099121,578.1127149491654,358.86148007590134,44.27157502346271,0.07046772879051703,1.0,368.9759824801108,0.04517911579355562,True,2.991665396896875,4.101960926042147,117.28531861757632,0.005268382273046245,False,False,False,VALID_TARGET,,True,1
