source_frame_index,analysis_frame_index,timestamp_ms,frame_status,frame_rejection_reason,valid_segment_id,raw_pelvis_mid_x,raw_pelvis_mid_y,path_input_center_x,path_input_center_y,center_status,roi_center_x,roi_center_y,roi_x,roi_y,roi_width,roi_height,translation_camera_motion_status,translation_camera_motion_method,translation_background_dx_px,translation_background_dy_px,translation_background_feature_count,translation_camera_motion_residual_px,translation_affine_scale,translation_affine_inlier_fraction,affine_camera_motion_status,affine_camera_motion_method,affine_background_dx_px,affine_background_dy_px,affine_background_feature_count,affine_camera_motion_residual_px,affine_affine_scale,affine_affine_inlier_fraction,translation_raw_dx,translation_raw_dy,translation_compensated_dx,translation_compensated_dy,translation_compensated_x,translation_compensated_y,translation_projected_heading_deg,translation_normalized_projected_speed_per_s,translation_path_segment_id,translation_path_status,translation_path_rejection_reason,affine_raw_dx,affine_raw_dy,affine_compensated_dx,affine_compensated_dy,affine_compensated_x,affine_compensated_y,affine_projected_heading_deg,affine_normalized_projected_speed_per_s,affine_path_segment_id,affine_path_status,affine_path_rejection_reason,chosen_raw_dx,chosen_raw_dy,chosen_compensated_dx,chosen_compensated_dy,chosen_compensated_x,chosen_compensated_y,chosen_projected_heading_deg,chosen_normalized_projected_speed_per_s,chosen_path_segment_id,chosen_path_status,chosen_path_rejection_reason,chosen_path_validation_status,chosen_path_validation_reason
0,0,0.0,VALID_TARGET,HUMAN_ACCEPTED_TARGET: operator reviewed the raw skeleton and confirmed that it belongs to the documented athlete.,1.0,1337.3313026428225,383.278564453125,1331.7780494689941,386.87098693847656,SUPPORTED,1361.7857142857142,402.8571428571429,1196.7857142857142,171.42857142857142,330.0,462.8571428571429,INSUFFICIENT_EVIDENCE,translation_median_sparse_flow,0.0,0.0,0.0,,,,INSUFFICIENT_EVIDENCE,partial_affine_ransac_sparse_flow,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,path_segment_001,SUPPORTED,,,,,,0.0,0.0,,,path_segment_001,SUPPORTED,,,,,,0.0,0.0,,,path_segment_001,SUPPORTED,,SUPPORTED,
1,1,33.333333333333336,VALID_TARGET,HUMAN_ACCEPTED_TARGET: operator reviewed the raw skeleton and confirmed that it belongs to the documented athlete.,1.0,1331.778049468994,386.87098693847656,1329.190595626831,389.53014755249023,SUPPORTED,1356.2499999999998,405.625,1192.3214285714284,174.4642857142857,327.85714285714283,462.3214285714286,SUPPORTED,translation_median_sparse_flow,0.0001220703125,5.340576171875e-05,203.0,0.01364460214972496,,,SUPPORTED,partial_affine_ransac_sparse_flow,-0.2209790409463811,0.09158344893498079,154.0,0.1960595929861884,1.0007941562012768,0.7586206896551724,-2.587453842163086,2.659160614013672,-2.587575912475586,2.659107208251953,-2.587575912475586,2.659107208251953,-134.21889937859552,1.0005124000808607,path_segment_001,SUPPORTED,,-2.587453842163086,2.659160614013672,-3.5574634824963596,2.719681417717993,-3.5574634824963596,2.719681417717993,-142.6020816054429,1.207517514784367,path_segment_001,SUPPORTED,,-2.587453842163086,2.659160614013672,-2.587575912475586,2.659107208251953,-2.587575912475586,2.659107208251953,-134.21889937859552,1.0005124000808607,path_segment_001,SUPPORTED,,SUPPORTED,
2,2,66.66666666666667,VALID_TARGET,HUMAN_ACCEPTED_TARGET: operator reviewed the raw skeleton and confirmed that it belongs to the documented athlete.,1.0,1326.603141784668,392.1893081665039,1326.603141784668,392.1893081665039,SUPPORTED,1350.7142857142858,408.39285714285717,1187.857142857143,177.5,325.7142857142857,461.78571428571433,SUPPORTED,translation_median_sparse_flow,0.00017547607421875,0.000125885009765625,212.0,0.016673555597662926,,,SUPPORTED,partial_affine_ransac_sparse_flow,0.059691058584910826,0.5103513428633734,174.0,0.4413395530898531,1.000299001629443,0.8207547169811321,-2.587453842163086,2.659160614013672,-2.5876293182373047,2.6590347290039062,-5.175205230712891,5.318141937255859,-134.22027100162447,1.000508436617194,path_segment_001,SUPPORTED,,-2.587453842163086,2.659160614013672,-3.515664021710336,3.643447801608147,-7.0731275042066954,6.36312921932614,-133.9774298698013,1.3652921642897247,path_segment_001,SUPPORTED,,-2.587453842163086,2.659160614013672,-2.5876293182373047,2.6590347290039062,-5.175205230712891,5.318141937255859,-134.22027100162447,1.000508436617194,path_segment_001,SUPPORTED,,SUPPORTED,
3,3,100.0,VALID_TARGET,HUMAN_ACCEPTED_TARGET: operator reviewed the raw skeleton and confirmed that it belongs to the documented athlete.,1.0,1323.0417175292969,394.14915466308594,1323.0417175292969,394.14915466308594,SUPPORTED,1345.1785714285713,411.1607142857143,1183.392857142857,180.53571428571428,323.57142857142856,461.25,SUPPORTED,translation_median_sparse_flow,0.0001068115234375,4.9591064453125e-05,214.0,0.011865880340337753,,,SUPPORTED,partial_affine_ransac_sparse_flow,0.010255740295520706,0.2993012757295956,163.0,0.2456821643106884,1.0002244676540701,0.7616822429906542,-3.5614242553710938,1.9598464965820312,-3.5615310668945312,1.9597969055175781,-8.736736297607422,7.2779388427734375,-151.17741446195507,1.0961930734492742,path_segment_001,SUPPORTED,,-3.5614242553710938,1.9598464965820312,-4.117588003140554,2.4127989836943016,-11.19071550734725,8.775928203020442,-149.63081171041497,1.286922058499662,path_segment_001,SUPPORTED,,-3.5614242553710938,1.9598464965820312,-3.5615310668945312,1.9597969055175781,-8.736736297607422,7.2779388427734375,-151.17741446195507,1.0961930734492742,path_segment_001,SUPPORTED,,SUPPORTED,
4,4,133.33333333333334,VALID_TARGET,HUMAN_ACCEPTED_TARGET: operator reviewed the raw skeleton and confirmed that it belongs to the documented athlete.,1.0,1316.1348114013672,398.38057708740234,1316.1348114013672,398.38057708740234,SUPPORTED,1339.642857142857,413.92857142857144,1178.9285714285713,183.57142857142856,321.4285714285714,460.7142857142857,SUPPORTED,translation_median_sparse_flow,3.0517578125e-05,0.0001220703125,209.0,0.011908643878996372,,,SUPPORTED,partial_affine_ransac_sparse_flow,-0.18617335523249795,0.4165285339063967,156.0,0.34705984806512735,1.0007238280979587,0.7464114832535885,-6.9069061279296875,4.231422424316406,-6.9069366455078125,4.231300354003906,-15.643672943115234,11.509239196777344,-148.50769501613752,2.184219236707724,path_segment_001,SUPPORTED,,-6.9069061279296875,4.231422424316406,-8.08741241013172,4.905183475234878,-19.27812791747897,13.68111167825532,-148.76231910222828,2.5506089144144624,path_segment_001,SUPPORTED,,-6.9069061279296875,4.231422424316406,-6.9069366455078125,4.231300354003906,-15.643672943115234,11.509239196777344,-148.50769501613752,2.184219236707724,path_segment_001,SUPPORTED,,SUPPORTED,
5,5,166.66666666666666,VALID_TARGET,HUMAN_ACCEPTED_TARGET: operator reviewed the raw skeleton and confirmed that it belongs to the documented athlete.,1.0,1310.6321907043457,402.5671157836914,1310.6321907043457,402.40921783447266,SUPPORTED,1334.107142857143,416.69642857142856,1174.4642857142858,186.60714285714286,319.2857142857143,460.17857142857144,SUPPORTED,translation_median_sparse_flow,0.00018310546875,5.340576171875e-05,218.0,0.014967959374189377,,,SUPPORTED,partial_affine_ransac_sparse_flow,0.09472814778531612,0.29826225196510514,176.0,0.38528686679969976,1.0003962244075135,0.8073394495412844,-5.502620697021484,4.0286407470703125,-5.502803802490234,4.028587341308594,-21.14647674560547,15.537826538085938,-143.79224570448255,1.8390229810872816,path_segment_001,SUPPORTED,,-5.502620697021484,4.0286407470703125,-6.308237267228606,4.198802751365577,-25.586365184707574,17.879914429620896,-146.3520121027596,2.0434228764420284,path_segment_001,SUPPORTED,,-5.502620697021484,4.0286407470703125,-5.502803802490234,4.028587341308594,-21.14647674560547,15.537826538085938,-143.79224570448255,1.8390229810872816,path_segment_001,SUPPORTED,,SUPPORTED,
6,6,200.0,VALID_TARGET,HUMAN_ACCEPTED_TARGET: operator reviewed the raw skeleton and confirmed that it belongs to the documented athlete.,1.0,1304.6473846435547,406.30995178222656,1304.6473846435547,405.20047760009766,SUPPORTED,1328.5714285714284,419.4642857142857,1170.0,189.64285714285714,317.1428571428571,459.64285714285717,SUPPORTED,translation_median_sparse_flow,9.1552734375e-05,0.000110626220703125,224.0,1.0043399333953857,,,SUPPORTED,partial_affine_ransac_sparse_flow,0.2418953480659278,0.41718552778312207,182.0,0.418241288096715,0.9999147679618847,0.8125,-5.984806060791016,2.791259765625,-5.984897613525391,2.791149139404297,-27.13137435913086,18.328975677490234,-154.99728282696694,1.7807497730154165,path_segment_001,SUPPORTED,,-5.984806060791016,2.791259765625,-6.35424443822285,3.188431073688662,-31.940609622930424,21.06834550330956,-153.3534299874212,1.917082064723416,path_segment_001,SUPPORTED,,-5.984806060791016,2.791259765625,-5.984897613525391,2.791149139404297,-27.13137435913086,18.328975677490234,-154.99728282696694,1.7807497730154165,path_segment_001,SUPPORTED,,SUPPORTED,
7,7,233.33333333333337,VALID_TARGET,HUMAN_ACCEPTED_TARGET: operator reviewed the raw skeleton and confirmed that it belongs to the documented athlete.,1.0,1299.4417915344238,405.0425796508789,1299.4417915344238,406.30995178222656,SUPPORTED,1323.0357142857142,422.2321428571429,1165.5357142857142,192.67857142857142,314.99999999999994,459.1071428571429,SUPPORTED,translation_median_sparse_flow,0.000213623046875,0.0,218.0,0.043157823383808136,,,SUPPORTED,partial_affine_ransac_sparse_flow,0.19034102976464237,0.4806738737421286,167.0,0.31576705215864975,0.999673038765903,0.7660550458715596,-5.205593109130859,1.1094741821289062,-5.205806732177734,1.1094741821289062,-32.337181091308594,19.43844985961914,-167.9689832009726,1.4353108419302112,path_segment_001,SUPPORTED,,-5.205593109130859,1.1094741821289062,-5.320151595318521,1.89246429276875,-37.260761218248945,22.96080979607831,-160.41870158405692,1.5226793092637296,path_segment_001,SUPPORTED,,-5.205593109130859,1.1094741821289062,-5.205806732177734,1.1094741821289062,-32.337181091308594,19.43844985961914,-167.9689832009726,1.4353108419302112,path_segment_001,SUPPORTED,,SUPPORTED,
8,8,266.6666666666667,VALID_TARGET,HUMAN_ACCEPTED_TARGET: operator reviewed the raw skeleton and confirmed that it belongs to the documented athlete.,1.0,1293.1019096374512,408.65731048583984,1293.1019096374512,408.65731048583984,SUPPORTED,1317.5,425.0,1161.0714285714287,195.71428571428572,312.85714285714283,458.5714285714286,SUPPORTED,translation_median_sparse_flow,0.0001373291015625,0.0,214.0,0.007346580270677805,,,SUPPORTED,partial_affine_ransac_sparse_flow,0.3440612981140024,0.5472398296504394,171.0,0.43212844399877876,0.9991684513018352,0.7990654205607477,-6.339881896972656,2.3473587036132812,-6.340019226074219,2.3473587036132812,-38.67720031738281,21.785808563232422,-159.68319376067865,1.8230500259728741,path_segment_001,SUPPORTED,,-6.339881896972656,2.3473587036132812,-6.1867500683511025,4.0083754552059645,-43.44751128660005,26.969185251284273,-147.06092780257293,1.9878512599904907,path_segment_001,SUPPORTED,,-6.339881896972656,2.3473587036132812,-6.340019226074219,2.3473587036132812,-38.67720031738281,21.785808563232422,-159.68319376067865,1.8230500259728741,path_segment_001,SUPPORTED,,SUPPORTED,
9,9,300.0,VALID_TARGET,HUMAN_ACCEPTED_TARGET: operator reviewed the raw skeleton and confirmed that it belongs to the documented athlete.,1.0,1287.1210479736328,409.6642227172851,1287.1210479736328,409.66422271728516,SUPPORTED,1311.9642857142858,427.76785714285717,1156.607142857143,198.75,310.71428571428567,458.03571428571433,SUPPORTED,translation_median_sparse_flow,0.000518798828125,3.4332275390625e-05,228.0,1.6730198860168457,,,SUPPORTED,partial_affine_ransac_sparse_flow,0.3949464376964578,0.510743449777488,175.0,0.39083420736860774,0.9991848366179787,0.7675438596491229,-5.980861663818359,1.0069122314453125,-5.981380462646484,1.0068778991699219,-44.6585807800293,22.792686462402344,-170.4446773714105,1.635616170359694,path_segment_001,SUPPORTED,,-5.980861663818359,1.0069122314453125,-5.811503730378718,2.382350180692015,-49.259015016978765,29.351535431976288,-157.70946297516196,1.693679392950683,path_segment_001,SUPPORTED,,-5.980861663818359,1.0069122314453125,-5.981380462646484,1.0068778991699219,-44.6585807800293,22.792686462402344,-170.4446773714105,1.635616170359694,path_segment_001,SUPPORTED,,SUPPORTED,
10,10,333.3333333333333,VALID_TARGET,HUMAN_ACCEPTED_TARGET: operator reviewed the raw skeleton and confirmed that it belongs to the documented athlete.,1.0,1277.3507118225098,412.8417053222656,1277.3507118225098,412.8417053222656,SUPPORTED,1306.4285714285713,430.5357142857143,1152.142857142857,201.78571428571428,308.5714285714285,457.5,SUPPORTED,translation_median_sparse_flow,0.0002288818359375,-5.340576171875e-05,215.0,0.04399872571229935,,,SUPPORTED,partial_affine_ransac_sparse_flow,0.46806172875069885,0.49617798913344574,166.0,0.45443872546007974,0.9990177156152088,0.772093023255814,-9.770336151123047,3.1774826049804688,-9.770565032958984,3.1775360107421875,-54.42914581298828,25.97022247314453,-161.98468831832756,2.7705332150219704,path_segment_001,SUPPORTED,,-9.770336151123047,3.1774826049804688,-9.53245327116747,4.842222420812618,-58.791468288146234,34.193757852788906,-153.07069102366248,2.8831250416289205,path_segment_001,SUPPORTED,,-9.770336151123047,3.1774826049804688,-9.770565032958984,3.1775360107421875,-54.42914581298828,25.97022247314453,-161.98468831832756,2.7705332150219704,path_segment_001,SUPPORTED,,SUPPORTED,
