frame_index,source_frame_index,analysis_frame_index,timestamp_ms,frame_status,frame_rejection_reason,human_target_unavailable,human_target_unavailable_reason,human_target_unavailable_note,human_target_unavailable_start_frame,human_target_unavailable_end_frame,human_target_accepted,human_target_accepted_note,human_target_accepted_start_frame,human_target_accepted_end_frame,manual_review_decision,manual_override_applied,automatic_frame_status,automatic_frame_rejection_reason,valid_target_frame,valid_segment_id,backend_pose_count,selected_pose_index,multiple_pose_candidates,competing_pose_count,competing_pose_max_iou,competing_pose_min_center_distance_fraction,competing_pose_proximity_flag,target_overlap_ambiguous_flag,identity_jump_flag,identity_uncertain_flag,pelvis_x,pelvis_y,shoulder_mid_x,shoulder_mid_y,pelvis_jump_px,shoulder_jump_px,body_scale_px,body_scale_relative_change,pose_bbox_x,pose_bbox_y,pose_bbox_width,pose_bbox_height,pose_centroid_x,pose_centroid_y,pose_scale_px,pose_scale_relative_change,roi_center_x,roi_center_y,roi_pose_centroid_distance_px,roi_pose_centroid_distance_fraction,pose_roi_overlap_fraction,pose_centroid_consistent_with_roi
0,0,0,0.0,VALID_TARGET,,False,,,,,False,,,,NOT_REVIEWED,False,VALID_TARGET,,True,1,1,0,False,0,0.0,,False,False,False,False,1022.1213531494141,603.0972900390625,1038.7669372558594,410.9287872314453,,,192.88807361152715,,918.8089904785156,336.17150115966797,238.47280883789062,544.9887771606445,1038.045394897461,608.6658897399902,594.8798599600492,,1006.0714285714287,626.7857142857142,36.75136139228133,0.04490603021220547,1.0,True
1,1,1,33.333333333333336,VALID_TARGET,,False,,,,,False,,,,NOT_REVIEWED,False,VALID_TARGET,,True,1,1,0,False,0,0.0,,False,False,False,False,1021.3012619018555,603.9028167724609,1038.7482452392578,412.09130096435547,1.1495316318143525,1.162663997330845,192.6033614041528,0.0015771395419307847,916.6428451538086,335.0877380371094,240.67633819580078,547.1596984863281,1036.981014251709,608.6675872802734,597.7531559222326,0.015916383492721675,1005.7678571428572,626.9285714285714,36.162476668036085,0.044140666230277646,1.0,True
2,2,2,66.66666666666667,VALID_TARGET,,False,,,,,False,,,,NOT_REVIEWED,False,VALID_TARGET,,True,1,1,0,False,0,0.0,,False,False,False,False,1021.0172653198242,604.7356262207031,1037.4807815551758,413.89661407470703,0.8799009237902239,2.2058149552657467,191.54784238850442,0.005846959609462997,914.8381423950195,338.60533142089844,241.63887786865234,546.4693145751953,1035.6575813293457,611.8399887084961,597.5098819851478,0.001347595697550119,1005.4642857142858,627.0714285714287,33.81762647490992,0.04123570712268032,1.0,True
3,3,3,100.0,VALID_TARGET,,False,,,,,False,,,,NOT_REVIEWED,False,VALID_TARGET,,True,1,1,0,False,0,0.0,,False,False,False,False,1020.0439147949219,606.5720367431641,1036.2061309814453,415.56443786621094,2.078416428758424,2.0991356041518325,191.6901668338753,0.0007883944023610393,913.8391876220703,339.10387420654297,242.8916778564453,548.785285949707,1035.285026550293,613.4965171813965,600.1346992524436,0.014539956473140858,1005.1607142857143,627.2142857142858,33.10062481186375,0.04031960268318736,1.0,True
4,4,4,133.33333333333334,VALID_TARGET,,False,,,,,False,,,,NOT_REVIEWED,False,VALID_TARGET,,True,1,1,0,False,0,0.0,,False,False,False,False,1020.8543243408203,607.5191040039062,1035.7580490112305,416.6356964111328,1.2464750412475263,1.16119435156211,191.46434734247592,0.0012509082505071376,911.8276596069336,340.67981719970703,246.12894439697266,551.7458419799805,1034.89213180542,616.5527381896973,604.1547247288278,0.02226859605650215,1004.8571428571429,627.3571428571429,31.919206151485728,0.038840247296877344,1.0,True
5,5,5,166.66666666666666,VALID_TARGET,,False,,,,,False,,,,NOT_REVIEWED,False,VALID_TARGET,,True,1,1,0,False,0,0.0,,False,False,False,False,1020.3653106689453,607.5032043457031,1034.5211563110352,417.44432830810547,0.48927208219113255,1.4777648989599286,190.58532033322396,0.004869296850674102,908.3596115112305,336.15476989746094,248.37158966064453,564.4669952392578,1032.5454063415527,618.3882675170898,616.6939559173512,0.06946002602139703,1004.5535714285716,627.5,29.437501433302927,0.03578333612257731,1.0,True
6,6,6,200.0,VALID_TARGET,,False,,,,,False,,,,NOT_REVIEWED,False,VALID_TARGET,,True,1,1,0,False,0,0.0,,False,False,False,False,1018.9598999023438,608.996337890625,1033.9905242919922,418.9225845336914,2.05051876505692,1.5706087380748903,190.66712192912317,0.00045313312230427515,904.3513870239258,335.55747985839844,250.37071990966797,572.6491241455078,1029.5367469787598,621.8820419311523,624.9900133383753,0.04595531860571697,1004.25,627.6428571428571,25.934659524875688,0.03149274646252757,1.0,True
7,7,7,233.33333333333334,VALID_TARGET,,False,,,,,False,,,,NOT_REVIEWED,False,VALID_TARGET,,True,1,1,0,False,0,0.0,,False,False,False,False,1018.4804306030273,608.3636474609375,1033.8484191894531,418.11092376708984,0.7938438063026749,0.8240067112638547,190.8724022642353,0.0011371333061965887,905.1110229492188,335.30912017822266,249.0323486328125,570.4435043334961,1029.627197265625,620.5308723449707,622.4330504575204,0.014164082755128184,1003.9464285714287,627.7857142857142,26.685850413842644,0.032371383751849336,1.0,True
8,8,8,266.6666666666667,VALID_TARGET,,False,,,,,False,,,,NOT_REVIEWED,False,VALID_TARGET,,True,1,1,0,False,0,0.0,,False,False,False,False,1016.7997589111328,606.6064605712891,1035.1321868896484,419.19449615478516,2.431535132604087,1.6799370903222781,188.30645852450306,0.014213831474322569,900.9723510742188,332.1015625,250.85043334960938,570.8424072265625,1026.3975677490234,617.5227661132812,623.5278612860081,0.00606461333170636,1003.6428571428572,627.9285714285714,25.021143839363038,0.030320596143950825,1.0,True
9,9,9,300.0,VALID_TARGET,,False,,,,,False,,,,NOT_REVIEWED,False,VALID_TARGET,,True,1,1,0,False,0,0.0,,False,False,False,False,1015.9108734130859,608.6967315673828,1034.2463455200195,420.72264862060547,2.2714203190402253,1.7663422349416655,188.8662103105425,0.0031006983633421184,899.0745468139648,335.985107421875,252.88446807861328,568.3799438476562,1025.5167808532715,620.1750793457031,622.098315994882,0.007918846987307228,1003.3392857142858,628.0714285714287,23.54131733217899,0.028497832322756756,1.0,True
