source_frame_index,analysis_frame_index,timestamp_ms,frame_status,frame_rejection_reason,valid_segment_id,raw_pelvis_mid_x,raw_pelvis_mid_y,path_input_center_x,path_input_center_y,center_status,roi_center_x,roi_center_y,roi_x,roi_y,roi_width,roi_height,translation_camera_motion_status,translation_camera_motion_method,translation_background_dx_px,translation_background_dy_px,translation_background_feature_count,translation_camera_motion_residual_px,translation_affine_scale,translation_affine_inlier_fraction,affine_camera_motion_status,affine_camera_motion_method,affine_background_dx_px,affine_background_dy_px,affine_background_feature_count,affine_camera_motion_residual_px,affine_affine_scale,affine_affine_inlier_fraction,translation_raw_dx,translation_raw_dy,translation_compensated_dx,translation_compensated_dy,translation_compensated_x,translation_compensated_y,translation_projected_heading_deg,translation_normalized_projected_speed_per_s,translation_path_segment_id,translation_path_status,translation_path_rejection_reason,affine_raw_dx,affine_raw_dy,affine_compensated_dx,affine_compensated_dy,affine_compensated_x,affine_compensated_y,affine_projected_heading_deg,affine_normalized_projected_speed_per_s,affine_path_segment_id,affine_path_status,affine_path_rejection_reason,chosen_raw_dx,chosen_raw_dy,chosen_compensated_dx,chosen_compensated_dy,chosen_compensated_x,chosen_compensated_y,chosen_projected_heading_deg,chosen_normalized_projected_speed_per_s,chosen_path_segment_id,chosen_path_status,chosen_path_rejection_reason,chosen_path_validation_status,chosen_path_validation_reason
0,0,0.0,VALID_TARGET,,1.0,516.9222831726074,233.94306564331055,513.8689975738525,243.89105606079102,SUPPORTED,532.0,246.0,474.0,159.0,116.0,174.0,INSUFFICIENT_EVIDENCE,translation_median_sparse_flow,0.0,0.0,0.0,,,,INSUFFICIENT_EVIDENCE,partial_affine_ransac_sparse_flow,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,path_segment_001,INSUFFICIENT_EVIDENCE,Continuous path run is shorter than the configured minimum sample count.,,,,,0.0,0.0,,,path_segment_001,SUPPORTED,,,,,,0.0,0.0,,,path_segment_001,INSUFFICIENT_EVIDENCE,Continuous path run is shorter than the configured minimum sample count.,SUPPORTED,
1,1,33.333333333333336,VALID_TARGET,,1.0,513.8689975738525,243.89105606079104,511.0611238479614,243.12940216064453,SUPPORTED,534.3076923076923,246.0769230769231,476.15384615384613,158.76923076923077,116.3076923076923,174.6153846153846,SUPPORTED,translation_median_sparse_flow,-18.887115478515625,6.11151123046875,87.0,7.862076282501221,,,SUPPORTED,partial_affine_ransac_sparse_flow,-19.737994747737226,6.818452948523015,41.0,0.32352804793841605,0.9989660288019566,0.47126436781609193,-2.8078737258911133,-0.7616539001464844,16.07924175262451,-6.873165130615234,16.07924175262451,-6.873165130615234,,,path_segment_001,INSUFFICIENT_EVIDENCE,Continuous path run is shorter than the configured minimum sample count.,-2.8078737258911133,-0.7616539001464844,17.56049679922188,-7.53651568108009,17.56049679922188,-7.53651568108009,23.227771015589557,13.154495543976212,path_segment_001,SUPPORTED,,-2.8078737258911133,-0.7616539001464844,16.07924175262451,-6.873165130615234,16.07924175262451,-6.873165130615234,,,path_segment_001,INSUFFICIENT_EVIDENCE,Continuous path run is shorter than the configured minimum sample count.,SUPPORTED,
2,2,66.66666666666667,VALID_TARGET,,1.0,508.2532501220703,247.88306427001953,511.059045791626,243.02556610107422,SUPPORTED,536.6153846153846,246.15384615384616,478.3076923076923,158.53846153846155,116.61538461538461,175.23076923076923,UNSTABLE_TRANSFORM,translation_median_sparse_flow,-16.727432250976562,6.820384979248047,88.0,9.623457908630371,,,SUPPORTED,partial_affine_ransac_sparse_flow,-17.204443660764078,6.883983631828441,39.0,0.39395181463583073,0.9993495002624162,0.4431818181818182,,,,,,,,,,UNSTABLE_TRANSFORM,Camera compensation was not supported.,-0.0020780563354492188,-0.1038360595703125,17.624762968259176,-7.018654683186156,35.18525976748106,-14.555170364266246,21.713777296940265,13.059115277350674,path_segment_001,SUPPORTED,,,,,,,,,,,UNSTABLE_TRANSFORM,Camera compensation was not supported.,SUPPORTED,
3,3,100.0,VALID_TARGET,,1.0,501.2888526916504,242.36774826049805,506.03188705444336,243.89105606079102,SUPPORTED,538.9230769230769,246.23076923076923,480.46153846153845,158.30769230769232,116.92307692307692,175.84615384615384,SUPPORTED,translation_median_sparse_flow,-13.72247314453125,4.400274276733398,83.0,5.800766944885254,,,SUPPORTED,partial_affine_ransac_sparse_flow,-13.918269072423216,4.573674509889559,39.0,0.3051046378753257,0.9993491826965631,0.46987951807228917,,,,,0.0,0.0,,,path_segment_002,SUPPORTED,,-5.027158737182617,0.8654899597167969,9.46908589080698,-4.0653367356707975,44.65434565828804,-18.620507099937043,23.23516674231384,7.093646119513706,path_segment_001,SUPPORTED,,,,,,0.0,0.0,,,path_segment_002,SUPPORTED,,SUPPORTED,
4,4,133.33333333333334,VALID_TARGET,,1.0,502.7970027923584,243.02556610107425,502.3490114212036,247.27277374267578,SUPPORTED,541.2307692307693,246.3076923076923,482.61538461538464,158.07692307692307,117.23076923076923,176.46153846153845,SUPPORTED,translation_median_sparse_flow,0.0,0.0,103.0,0.00031861287425272167,,,SUPPORTED,partial_affine_ransac_sparse_flow,0.004526765318392261,0.0001709832093872798,103.0,0.0022898685301148726,0.9999937597422413,1.0,-3.682875633239746,3.3817176818847656,-3.682875633239746,3.3817176818847656,-3.682875633239746,3.3817176818847656,-137.44099524711805,3.4418584358834434,path_segment_002,SUPPORTED,,-3.682875633239746,3.3817176818847656,-3.6838126555156236,3.3821723729562905,40.97053300277241,-15.238334726980753,-137.4444190152916,3.4425452518944555,path_segment_001,SUPPORTED,,-3.682875633239746,3.3817176818847656,-3.682875633239746,3.3817176818847656,-3.682875633239746,3.3817176818847656,-137.44099524711805,3.4418584358834434,path_segment_002,SUPPORTED,,SUPPORTED,
5,5,166.66666666666666,VALID_TARGET,,1.0,502.3490114212036,247.8947715759277,502.3490114212036,247.5401268005371,SUPPORTED,543.5384615384615,246.38461538461536,484.7692307692308,157.84615384615384,117.53846153846153,177.07692307692307,SUPPORTED,translation_median_sparse_flow,-10.223823547363281,3.7003211975097656,95.0,1.2334394454956055,,,SUPPORTED,partial_affine_ransac_sparse_flow,-10.735135306711241,3.8997819845109216,53.0,0.3470240724097802,0.9999886577080203,0.5578947368421052,0.0,0.2673530578613281,10.223823547363281,-3.4329681396484375,6.540947914123535,-0.051250457763671875,18.561085193077297,7.424009908180756,path_segment_002,SUPPORTED,,0.0,0.2673530578613281,10.721259047999808,-3.5898544978005873,51.69179205077222,-18.82818922478134,18.512357439676197,7.783001980564341,path_segment_001,SUPPORTED,,0.0,0.2673530578613281,10.223823547363281,-3.4329681396484375,6.540947914123535,-0.051250457763671875,18.561085193077297,7.424009908180756,path_segment_002,SUPPORTED,,SUPPORTED,
6,6,200.0,VALID_TARGET,,1.0,502.8621187210083,248.26044845581055,502.3490114212036,247.94694137573242,SUPPORTED,545.8461538461538,246.46153846153845,486.9230769230769,157.6153846153846,117.84615384615384,177.69230769230768,SUPPORTED,translation_median_sparse_flow,-4.2418365478515625,1.4939346313476562,126.0,0.24152183532714844,,,SUPPORTED,partial_affine_ransac_sparse_flow,-4.380519711078676,1.543551201794644,87.0,0.11306005285447297,1.0001969751331883,0.6904761904761905,0.0,0.4068145751953125,4.2418365478515625,-1.0871200561523438,10.782784461975098,-1.1383705139160156,14.374672831923776,3.0143546845845206,path_segment_002,SUPPORTED,,0.0,0.4068145751953125,4.281509373659333,-1.1853739640225172,55.973301424431554,-20.013563188803857,15.475222796215688,3.0581650869790256,path_segment_001,SUPPORTED,,0.0,0.4068145751953125,4.2418365478515625,-1.0871200561523438,10.782784461975098,-1.1383705139160156,14.374672831923776,3.0143546845845206,path_segment_002,SUPPORTED,,SUPPORTED,
7,7,233.33333333333337,VALID_TARGET,,1.0,510.4446640014648,248.0022010803223,513.8640937805176,247.94694137573242,SUPPORTED,548.1538461538462,246.53846153846155,489.0769230769231,157.3846153846154,118.15384615384616,178.30769230769232,SUPPORTED,translation_median_sparse_flow,-6.583465576171875,3.438934326171875,134.0,0.7629181146621704,,,SUPPORTED,partial_affine_ransac_sparse_flow,-7.673492147614741,3.3180708288469885,93.0,0.26712028496061146,1.002222201110126,0.6940298507462687,11.515082359313965,0.0,18.09854793548584,-3.438934326171875,28.881332397460938,-4.577304840087891,10.758609401947112,12.681542382656692,path_segment_002,SUPPORTED,,11.515082359313965,0.0,18.08988914429773,-3.9047850592615703,74.06319056872928,-23.918348248065428,12.180671315756147,12.73947236760732,path_segment_001,SUPPORTED,,11.515082359313965,0.0,18.09854793548584,-3.438934326171875,28.881332397460938,-4.577304840087891,10.758609401947112,12.681542382656692,path_segment_002,SUPPORTED,,SUPPORTED,
8,8,266.6666666666667,VALID_TARGET,,1.0,517.4435138702393,249.72369384765625,519.3316078186035,248.44832229614258,SUPPORTED,550.4615384615385,246.61538461538464,491.2307692307692,157.15384615384616,118.46153846153847,178.92307692307693,SUPPORTED,translation_median_sparse_flow,-4.1019439697265625,4.073333740234375,140.0,1.5841419696807861,,,SUPPORTED,partial_affine_ransac_sparse_flow,-6.219337876637495,3.8285477620778305,98.0,0.2858724896697682,1.0044640803230755,0.7,5.4675140380859375,0.5013809204101562,9.5694580078125,-3.5719528198242188,38.45079040527344,-8.14925765991211,20.468890869876954,7.031341772510089,path_segment_002,SUPPORTED,,5.4675140380859375,0.5013809204101562,9.449921724082628,-4.552119342229872,83.51311229281191,-28.4704675902953,25.72056983618786,7.220511295036843,path_segment_001,SUPPORTED,,5.4675140380859375,0.5013809204101562,9.5694580078125,-3.5719528198242188,38.45079040527344,-8.14925765991211,20.468890869876954,7.031341772510089,path_segment_002,SUPPORTED,,SUPPORTED,
9,9,300.0,VALID_TARGET,,1.0,524.8699417114258,245.1042594909668,524.6615982055664,247.78017044067383,SUPPORTED,552.7692307692307,246.6923076923077,493.38461538461536,156.92307692307693,118.76923076923077,179.53846153846155,SUPPORTED,translation_median_sparse_flow,-2.24957275390625,3.7421016693115234,164.0,0.9004417061805725,,,SUPPORTED,partial_affine_ransac_sparse_flow,-4.024947341757778,3.4337784298705745,130.0,0.2737735860388125,1.0042238234800958,0.7926829268292683,5.329990386962891,-0.66815185546875,7.579563140869141,-4.410253524780273,46.03035354614258,-12.559511184692383,30.193463328489578,6.036567674095519,path_segment_002,SUPPORTED,,5.329990386962891,-0.66815185546875,7.228759958809178,-5.292142937405316,90.74187225162109,-33.762610527700616,36.207691855322096,6.1670985504932405,path_segment_001,SUPPORTED,,5.329990386962891,-0.66815185546875,7.579563140869141,-4.410253524780273,46.03035354614258,-12.559511184692383,30.193463328489578,6.036567674095519,path_segment_002,SUPPORTED,,SUPPORTED,
