frame_index,source_frame_index,analysis_frame_index,timestamp_ms,observed_landmark_count,observed_fraction,median_confidence,core_observed_count,lower_limb_observed_count,core_median_confidence,lower_limb_median_confidence,human_target_unavailable,human_target_unavailable_reason,human_target_unavailable_note,human_target_unavailable_start_frame,human_target_unavailable_end_frame,pelvis_x,pelvis_y,shoulder_mid_x,shoulder_mid_y,body_scale_px,backend_pose_count,selected_pose_index,multiple_pose_candidates,pose_bbox_x,pose_bbox_y,pose_bbox_width,pose_bbox_height,pose_centroid_x,pose_centroid_y,roi_center_x,roi_center_y,roi_pose_centroid_distance_px,roi_pose_centroid_distance_fraction,pose_roi_overlap_fraction,pose_scale_px,pose_scale_relative_change,pose_centroid_consistent_with_roi,pelvis_jump_px,shoulder_jump_px,body_scale_reference_px,body_scale_relative_change,identity_jump_flag,target_overlap_ambiguous_flag,identity_uncertain_flag,frame_status,frame_rejection_reason,valid_target_frame,valid_segment_id
18,18,18,600.0,17,1.0,0.96808260679245,4,6,0.9972072541713715,0.9982302486896515,False,,,,,1045.4932403564453,482.3561325073242,1026.918041229248,399.4801559448242,84.93212297948921,1,0,False,981.4903564453125,365.49305725097656,128.09288024902344,233.3261260986328,1045.5367965698242,482.15612030029297,1043.3035714285716,487.46428571428567,5.758811908183078,0.010057661149338698,1.0,266.1745049599713,0.014790310716654804,True,6.938686585133569,5.071426389019109,110.66457506319225,0.007382702856430374,False,False,False,VALID_TARGET,,True,1
19,19,19,633.3333333333333,17,1.0,0.9462067484855652,4,6,0.9946363568305969,0.9942134916782379,False,,,,,1054.2605514526367,482.65283203125,1034.7227821350098,405.1343002319336,79.94277454673708,1,0,False,985.9848098754883,370.0735855102539,125.90264129638672,229.95171356201172,1048.9361305236816,485.04944229125977,1047.8571428571431,487.28571428571433,2.4829673412520075,0.004325439871155238,1.0,262.16267021739026,0.03625220392605454,True,8.772330047649755,9.637599712870514,110.66457506319225,0.04508532590400388,False,False,False,VALID_TARGET,,True,1
20,20,20,666.6666666666666,17,1.0,0.9579334855079651,4,6,0.9939415454864502,0.9938997328281403,False,,,,,1053.7650680541992,479.53993225097656,1036.137149810791,404.8201217651367,76.77104649955024,1,0,False,989.296142578125,372.1901092529297,123.19866943359375,226.0139923095703,1050.8954772949219,485.19710540771484,1052.4107142857142,487.1071428571429,2.438070178744459,0.004236437668605696,1.0,257.4106386106029,0.04294085622317541,True,3.1520864265044493,1.448842307255586,110.66457506319225,0.02866073488626067,False,False,False,VALID_TARGET,,True,1
21,21,21,700.0,17,1.0,0.9801530838012695,4,6,0.9985933899879456,0.9973912835121155,False,,,,,1064.9094009399414,479.745849609375,1043.408058166504,397.7103805541992,84.80640261303127,1,0,False,995.8638229370117,365.00682830810547,123.82086944580078,240.75666046142578,1057.774257659912,485.38515853881836,1056.9642857142858,486.92857142857144,1.7430369763598454,0.00302104205817236,1.0,270.7311900517787,0.12036870365760147,True,11.146235123427308,10.16929340729623,110.66457506319225,0.0726100119111526,False,False,False,VALID_TARGET,,True,1
22,22,22,733.3333333333333,17,1.0,0.9730287194252014,4,6,0.9980863034725189,0.9962353408336639,False,,,,,1071.5377731323242,482.38460540771484,1048.1490859985352,397.8385238647461,87.72155145751009,1,0,False,998.5928268432617,362.67262268066406,102.0683822631836,255.5460968017578,1049.6270179748535,490.44567108154297,1061.517857142857,486.75,12.451909125201702,0.021526920046519682,1.0,275.1758751206885,0.040163575980586064,True,7.13430796111479,4.742759282541424,110.66457506319225,0.026342204294501636,False,False,False,VALID_TARGET,,True,1
23,23,23,766.6666666666667,17,1.0,0.9747235178947449,4,6,0.9985962808132172,0.9978125393390656,False,,,,,1074.5951309204102,488.4104766845703,1051.9195175170898,401.19054412841797,90.11936572300431,1,0,False,1000.286376953125,365.3287124633789,108.41802978515625,264.4415512084961,1054.4953918457031,497.54948806762695,1066.0714285714287,486.57142857142856,15.953758697479989,0.027510913699489995,1.0,285.8037844186999,0.09603714008699339,True,6.757111904475276,5.045016717928442,110.66457506319225,0.021667405889599332,False,False,False,VALID_TARGET,,True,1
24,24,24,800.0,17,1.0,0.9680206179618835,4,6,0.995965301990509,0.9966773092746735,False,,,,,1080.1057434082031,498.06529998779297,1057.4919357299805,404.4812698364258,96.27748956573205,1,0,False,999.3299560546875,365.02162170410156,131.27732849121094,273.3540496826172,1064.968620300293,501.69864654541016,1070.625,486.3928571428571,16.317531079871213,0.028066791275813064,1.0,303.24276323380917,0.15758411221613783,True,11.11676495240729,6.471531536251574,110.66457506319225,0.05564674909935093,False,False,False,VALID_TARGET,,True,1
25,25,25,833.3333333333334,17,1.0,0.9811906218528748,4,6,0.9982299208641052,0.9976603090763092,False,,,,,1084.054328918457,494.2332229614258,1058.2601852416992,400.0485534667969,97.65290479975343,1,0,False,997.6635360717773,364.6995086669922,145.42464447021484,267.8610382080078,1070.3758583068848,498.6300277709961,1075.1785714285713,486.21428571428567,13.31227644499574,0.02283953562512032,1.0,304.79150744264547,0.013994941090696142,True,5.502376020211477,4.498797808952094,110.66457506319225,0.01242868581238376,False,False,False,VALID_TARGET,,True,1
26,26,26,866.6666666666667,17,1.0,0.9787680506706238,4,6,0.9981517493724823,0.9973690807819366,False,,,,,1084.4113388061523,493.86778259277344,1058.8153533935547,400.81002044677734,96.51373770019839,1,0,False,998.8808441162109,365.9520263671875,146.36666870117188,268.65283203125,1072.0641784667969,500.2784423828125,1079.732142857143,486.03571428571433,16.1756910683743,0.027681826332136287,1.0,305.93715999382886,0.010352477751161042,True,0.5108842559259197,0.9423606732218787,110.66457506319225,0.010293873164963092,False,False,False,VALID_TARGET,,True,1
27,27,27,900.0,17,1.0,0.965864896774292,4,6,0.997020423412323,0.9988733530044556,False,,,,,1090.1251373291016,493.28177642822266,1060.5281944274902,398.2728500366211,99.51218580257397,1,0,False,1011.1159210205078,361.00370025634766,139.61044311523438,278.9326705932617,1080.921142578125,500.4700355529785,1084.2857142857142,485.8571428571429,14.995231765982014,0.025596606013635996,1.0,311.9206799029541,0.05406897289135643,True,5.743770258788925,3.061218400850522,110.66457506319225,0.027094922658523625,False,False,False,VALID_TARGET,,True,1
28,28,28,933.3333333333334,17,1.0,0.9650170803070068,4,6,0.9950414299964905,0.9982077181339264,False,,,,,1089.2779006958008,493.2848663330078,1063.9181098937988,394.1898498535156,102.28851978884107,1,0,False,1013.1427230834961,357.8308334350586,150.0163345336914,281.48755645751953,1088.1508903503418,498.57461166381836,1084.3478260869565,484.8571428571429,14.234895442311927,0.024206753253052448,1.0,318.96731034284636,0.0636755749151748,True,0.8472422677832026,5.306827429261055,110.66457506319225,0.025087829458358725,False,False,False,VALID_TARGET,,True,1
29,29,29,966.6666666666666,17,1.0,0.9591501355171204,4,6,0.9963828921318054,0.9969978630542755,False,,,,,1091.7092590332031,488.25394439697266,1066.0094375610352,393.07594299316406,98.58667645744376,1,0,False,1015.6221237182617,356.3971481323242,148.62665557861328,278.37198638916016,1089.9354515075684,495.5831413269043,1084.4099378881988,483.8571428571429,12.96265176847259,0.021960146384174286,1.0,315.5643287108518,0.030750415207860243,True,5.587636252596943,2.369480935835192,110.66457506319225,0.033451023774170446,False,False,False,VALID_TARGET,,True,1
30,30,30,1000.0,17,1.0,0.9724918603897095,4,6,0.9949877262115479,0.9972421824932098,False,,,,,1092.729232788086,483.55316162109375,1066.8347244262695,387.4005432128906,99.5783690871351,1,0,False,1016.8389129638672,352.7128219604492,152.41368103027344,271.36551666259766,1093.045753479004,488.39558029174805,1084.472049689441,482.8571428571429,10.206992009803868,0.01722678673377298,1.0,311.2381303740859,0.03909289250237023,True,4.810166854346067,5.735090328482731,110.66457506319225,0.008961247346994843,False,False,False,VALID_TARGET,,True,1
31,31,31,1033.3333333333335,17,1.0,0.9183925986289978,4,6,0.9966339468955994,0.9922404289245605,False,,,,,1088.220329284668,478.7417297363281,1072.9296875,383.23189544677734,96.7260676974128,1,0,False,1010.5516204833984,345.60535430908203,162.19114685058594,262.4815902709961,1091.6471939086914,476.8461494445801,1084.5341614906833,481.8571428571429,8.700878413147807,0.014629877733890096,1.0,308.54911010712607,0.024298835155011078,True,6.593943250049558,7.384185741709048,110.66457506319225,0.025774294873436816,False,False,False,VALID_TARGET,,True,1
32,32,32,1066.6666666666667,17,1.0,0.9185001850128174,4,6,0.9967778325080872,0.9919560551643372,False,,,,,1088.3265380859375,479.46087646484375,1072.6138305664062,384.5592575073242,96.19358844721702,1,0,False,1009.7952728271484,346.6466064453125,162.34339904785156,262.26361083984375,1090.9669723510742,477.7784118652344,1084.5962732919254,480.8571428571429,7.07561947978957,0.011852748965279802,1.0,308.4438049064415,0.0009515710029556307,True,0.7269472653513711,1.364425022593214,110.66457506319225,0.004811650430065072,False,False,False,VALID_TARGET,,True,1
33,33,33,1100.0,17,1.0,0.9343423843383789,4,6,0.996352881193161,0.9942095875740051,False,,,,,1083.0718002319336,479.57456970214844,1070.9731216430664,382.06842041015625,98.25389139036164,1,0,False,1011.4037017822266,346.3440399169922,158.1636199951172,279.79444885253906,1090.4855117797852,486.2412643432617,1084.6583850931677,479.8571428571429,8.643634222444495,0.01442560057554353,1.0,321.4042070332246,0.11711428087427599,True,5.255967662239789,2.9826490265794168,110.66457506319225,0.01861754714160458,False,False,False,VALID_TARGET,,True,1
34,34,34,1133.3333333333333,17,1.0,0.9591183066368103,4,6,0.9970687329769135,0.9961366653442383,False,,,,,1091.2905197143555,477.65579986572266,1077.3718490600586,383.92948150634766,94.75416690566014,1,0,False,1006.8213577270508,346.76255798339844,154.51976776123047,282.4135284423828,1084.081241607666,487.96932220458984,1084.72049689441,478.8571428571429,9.134574964478034,0.015188490554582212,1.0,321.92197762231325,0.0046787383297045805,True,8.439729119818853,6.663877321854348,110.66457506319225,0.031624614134225626,False,False,False,VALID_TARGET,,True,1
35,35,35,1166.6666666666667,17,1.0,0.9347234964370728,4,6,0.9974185824394226,0.9937808811664581,False,,,,,1090.9159317016602,486.7918243408203,1080.2674255371094,384.23680114746094,103.10636966612176,1,0,False,1001.0774459838867,345.7885437011719,146.1128158569336,288.6123046875,1074.1338539123535,490.0946960449219,1084.7826086956522,477.8571428571429,16.222012404709446,0.026873581593571914,1.0,323.4903667416891,0.01417245869764806,True,9.14370053035632,2.9118393664939366,110.66457506319225,0.07547313813559854,False,False,False,VALID_TARGET,,True,1
36,36,36,1200.0,17,1.0,0.9748833775520325,4,6,0.998592346906662,0.997624009847641,False,,,,,1088.6677780151367,485.71959686279297,1078.8799438476562,387.3900451660156,98.81549693534565,1,0,False,1006.5712890625,346.01438903808594,137.69937133789062,267.6614227294922,1075.4209747314453,479.84510040283203,1084.8447204968945,476.8571428571429,9.886095009995739,0.01631721043966042,1.0,301.00457485630716,0.20318870670711026,True,2.4907562632393,3.445004104368907,110.66457506319225,0.03877367918618871,False,False,False,VALID_TARGET,,True,1
37,37,37,1233.3333333333335,17,1.0,0.9736424088478088,4,6,0.9976221323013306,0.9973244667053223,False,,,,,1087.8085708618164,486.0303726196289,1079.4212265014648,390.83101654052734,95.56811677172828,1,0,False,1005.6746139526367,351.86781311035156,126.94324493408203,275.79591369628906,1069.1462364196777,489.7657699584961,1084.9068322981366,475.85714285714283,21.02014011105997,0.03456708643568957,1.0,303.6082565510452,0.02352768890361957,True,0.9136840281813756,3.483284500514298,110.66457506319225,0.029344351268353303,False,False,False,VALID_TARGET,,True,1
38,38,38,1266.6666666666665,17,1.0,0.9772196412086487,4,6,0.9977641999721527,0.9976085722446442,False,,,,,1087.6945419311523,485.24068450927734,1079.8520278930664,390.7739944458008,94.79166924359184,1,0,False,1005.9561996459961,352.19444274902344,126.56385040283203,273.04298400878906,1069.238124847412,488.71593475341797,1084.9689440993789,474.8571428571429,20.964846461691714,0.034350302958199214,1.0,300.94996153050806,0.02402119213866936,True,0.7978783796162239,0.4345588087852413,110.66457506319225,0.007016224728582503,False,False,False,VALID_TARGET,,True,1
39,39,39,1300.0,17,1.0,0.9623239636421204,4,6,0.9929811358451843,0.9937398731708527,False,,,,,1087.5713958740234,486.51568603515625,1078.7888793945312,392.05474853515625,94.86833670456892,1,0,False,1011.6316680908203,353.59261322021484,111.64045715332031,264.4841079711914,1067.4518966674805,485.83466720581055,1085.0310559006211,473.8571428571429,21.271763652011593,0.034726398438139794,1.0,287.0808858888365,0.12532534131859227,True,1.2809347533656565,1.6645166767978965,110.66457506319225,0.0006927913556194329,False,False,False,VALID_TARGET,,True,1
40,40,40,1333.3333333333333,17,1.0,0.9815465807914734,4,6,0.9970302879810333,0.9975432753562927,False,,,,,1089.0548553466797,485.8677062988281,1074.6250381469727,391.6138381958008,95.3520386609528,1,0,False,1017.5843734741211,356.278564453125,111.1520767211914,268.04730224609375,1073.1604118347168,490.3022155761719,1085.0931677018634,472.85714285714283,21.135780675365023,0.03437933737089524,1.0,290.17949686503067,0.028000025974208708,True,1.618805036347931,4.187120234985002,110.66457506319225,0.004370883420531605,False,False,False,VALID_TARGET,,True,1
41,41,41,1366.6666666666667,17,1.0,0.9431804418563843,4,6,0.9941826164722443,0.9971750676631927,False,,,,,1088.8537139892578,487.98497009277344,1067.156753540039,391.5466079711914,98.84895437701074,1,0,False,1027.9104919433594,350.82250213623047,112.46492004394531,281.92581939697266,1084.142951965332,491.7854118347168,1085.1552795031055,471.8571428571429,19.953964806179975,0.032339770883228404,1.0,303.5301070456528,0.12064032390671187,True,2.1267966096496425,7.468587207314533,110.66457506319225,0.03159923321497521,False,False,False,VALID_TARGET,,True,1
42,42,42,1400.0,17,1.0,0.9183699488639832,4,6,0.993137776851654,0.9977741539478302,False,,,,,1078.068130493164,477.8156280517578,1055.3324279785156,380.87294006347656,99.57307328403519,1,0,False,1025.1364440917969,343.8670196533203,128.73204040527344,287.52134704589844,1089.5024642944336,487.62769317626953,1085.2173913043478,470.8571428571429,17.30933876659423,0.027952603909635013,1.0,315.0245438596696,0.10386735599403148,True,14.823775797629217,15.929276869622122,110.66457506319225,0.006543366805601136,False,False,False,VALID_TARGET,,True,1
43,43,43,1433.3333333333333,17,1.0,0.9226367473602295,4,6,0.9921877086162567,0.9963956773281097,False,,,,,1073.744285583496,471.0901107788086,1048.8430290222168,376.41722106933594,97.89294471141743,1,0,False,1021.9708480834961,340.2827453613281,129.70833587646484,274.0028381347656,1086.8250160217285,477.28416442871094,1085.27950310559,469.85714285714283,7.5861228304377475,0.012206782565191332,1.0,303.15310933874383,0.1072740261655268,True,7.995512328275149,7.871831462166721,110.66457506319225,0.015182171635849733,False,False,False,VALID_TARGET,,True,1
44,44,44,1466.6666666666665,17,1.0,0.9091181755065918,4,6,0.9911729693412781,0.9958435297012329,False,,,,,1076.6297607421875,468.17818450927734,1051.4434509277344,373.3842315673828,98.08284109068076,1,0,False,1023.6551055908203,338.8013381958008,124.21121215820312,276.38545989990234,1085.7607116699219,476.99406814575195,1085.3416149068323,468.8571428571429,8.147711043553143,0.013063572344896912,1.0,303.0137747197158,0.0012590715587935024,True,4.0994245316399445,3.995149484769442,110.66457506319225,0.0017159635696870064,False,False,False,VALID_TARGET,,True,1
45,45,45,1500.0,17,1.0,0.9460052847862244,4,6,0.9936860501766205,0.9961510598659515,False,,,,,1071.3897094726562,466.6189270019531,1044.44820022583,376.5600891113281,94.00233615558017,1,0,False,1018.3413162231445,340.59136962890625,133.1823501586914,274.319091796875,1084.9324913024902,477.75091552734375,1085.4037267080746,467.8571428571429,9.904988665167151,0.015824526798718846,1.0,304.9401621926089,0.017407444720165383,True,5.4671218462243,7.682421722473124,110.66457506319225,0.03687272944183377,False,False,False,VALID_TARGET,,True,1
46,46,46,1533.3333333333335,17,1.0,0.9614193439483643,4,6,0.9966185092926025,0.998425155878067,False,,,,,1068.48291015625,459.2276840209961,1040.172752380371,370.5763702392578,93.06191739118304,1,0,False,1012.3658447265625,331.7362289428711,132.76028442382812,273.1659622192383,1078.7459869384766,468.31921005249023,1085.4658385093167,466.85714285714283,6.877066643404953,0.010948024834394237,1.0,303.7185144759174,0.011039194032904527,True,7.9422890320994,7.354205995157485,110.66457506319225,0.008497920530215926,False,False,False,VALID_TARGET,,True,1
47,47,47,1566.6666666666667,17,1.0,0.9809009432792664,4,6,0.9982823729515076,0.9977901577949524,False,,,,,1066.606346130371,456.1460189819336,1038.9436264038086,368.93868255615234,91.48959279147407,1,0,False,1009.5430374145508,335.7112731933594,130.24488067626953,258.8665466308594,1074.6654777526855,465.14454650878906,1085.527950310559,465.8571428571429,10.88582121965264,0.017268510238721616,1.0,289.7854687643302,0.12590339504426876,True,3.6080676207913465,2.0476258480630873,110.66457506319225,0.014208020939050648,False,False,False,VALID_TARGET,,True,1
48,48,48,1600.0,17,1.0,0.979626476764679,4,6,0.9988110065460205,0.9972166419029236,False,,,,,1061.1949310302734,456.5730895996094,1035.1896057128906,364.7216262817383,95.46186808614804,1,0,False,1002.9795837402344,334.09293365478516,129.51878356933594,260.25508880615234,1067.7389755249023,464.2204780578613,1085.5900621118012,464.8571428571429,17.862436407153563,0.028235846416271027,1.0,290.7022988329792,0.00828476563638791,True,5.428241215904734,5.645904264988491,110.66457506319225,0.03589473227910295,False,False,False,VALID_TARGET,,True,1
49,49,49,1633.3333333333333,17,1.0,0.9797952175140381,4,6,0.9985894560813904,0.9968635439872742,False,,,,,1058.8288345336914,460.856201171875,1033.3290100097656,365.4705276489258,98.7353420218802,1,0,False,996.9455108642578,328.4673843383789,121.58090209960938,278.53694915771484,1057.7359619140625,467.7358589172363,1085.6521739130435,463.85714285714283,28.184380969729986,0.044395640623385614,1.0,303.91569193024935,0.11940038706808381,True,4.89320522475948,2.005659399863925,110.66457506319225,0.029580142822243884,False,False,False,VALID_TARGET,,True,1
