frame_index,source_frame_index,analysis_frame_index,timestamp_ms,observed_landmark_count,observed_fraction,median_confidence,core_observed_count,lower_limb_observed_count,core_median_confidence,lower_limb_median_confidence,human_target_unavailable,human_target_unavailable_reason,human_target_unavailable_note,human_target_unavailable_start_frame,human_target_unavailable_end_frame,pelvis_x,pelvis_y,shoulder_mid_x,shoulder_mid_y,body_scale_px,backend_pose_count,selected_pose_index,multiple_pose_candidates,pose_bbox_x,pose_bbox_y,pose_bbox_width,pose_bbox_height,pose_centroid_x,pose_centroid_y,roi_center_x,roi_center_y,roi_pose_centroid_distance_px,roi_pose_centroid_distance_fraction,pose_roi_overlap_fraction,pose_scale_px,pose_scale_relative_change,pose_centroid_consistent_with_roi,pelvis_jump_px,shoulder_jump_px,body_scale_reference_px,body_scale_relative_change,identity_jump_flag,target_overlap_ambiguous_flag,identity_uncertain_flag,frame_status,frame_rejection_reason,valid_target_frame,valid_segment_id
52,52,27,866.6666666666667,0,0.0,,0,0,,,True,TARGET_NOT_VISIBLE,,50.0,55.0,,,,,,1,0,False,,,,,,,,,,,,,,True,,,43.69937530890205,,False,False,False,TARGET_NOT_FOUND,HUMAN_TARGET_UNAVAILABLE: operator excluded this frame because TARGET_NOT_VISIBLE.,False,
53,53,28,883.3333333333333,0,0.0,,0,0,,,True,TARGET_NOT_VISIBLE,,50.0,55.0,,,,,,1,0,False,,,,,,,,,,,,,,True,,,43.69937530890205,,False,False,False,TARGET_NOT_FOUND,HUMAN_TARGET_UNAVAILABLE: operator excluded this frame because TARGET_NOT_VISIBLE.,False,
54,54,29,900.0,0,0.0,,0,0,,,True,TARGET_NOT_VISIBLE,,50.0,55.0,,,,,,1,0,False,,,,,,,,,,,,,,True,,,43.69937530890205,,False,False,False,TARGET_NOT_FOUND,HUMAN_TARGET_UNAVAILABLE: operator excluded this frame because TARGET_NOT_VISIBLE.,False,
55,55,30,916.6666666666666,0,0.0,,0,0,,,True,TARGET_NOT_VISIBLE,,50.0,55.0,,,,,,1,0,False,,,,,,,,,,,,,,True,,,43.69937530890205,,False,False,False,TARGET_NOT_FOUND,HUMAN_TARGET_UNAVAILABLE: operator excluded this frame because TARGET_NOT_VISIBLE.,False,
56,56,31,933.3333333333334,17,1.0,0.8124663829803467,4,6,0.9556983113288879,0.9357055425643921,False,,,,,621.6536483764648,507.5784225463867,624.050651550293,463.97562408447266,43.66863471561296,1,0,False,588.2876586914062,450.7206497192383,48.7298583984375,102.47649383544922,612.652587890625,501.9588966369629,602.8949416342414,541.9495969295745,41.163913448045726,0.09860817325630335,1.0,113.4725997249496,,True,,,43.69937530890205,,False,False,False,VALID_TARGET,,True,2
57,57,32,950.0,17,1.0,0.7218735814094543,4,6,0.9267991483211517,0.7846325039863586,False,,,,,620.4600296020508,515.0337600708008,624.3242034912109,465.20012283325195,49.98322958922603,1,0,False,591.1867065429688,452.19336700439453,46.668731689453125,102.20316314697266,614.5210723876953,503.29494857788086,607.6762645914396,542.2486036037424,39.55045680698908,0.09476868528421517,1.0,112.35415913418103,0.025593972061672302,True,7.550283662324889,1.254682370220468,43.69937530890205,0.1445008041642809,False,False,False,VALID_TARGET,,True,2
58,58,33,966.6666666666666,17,1.0,0.7721349596977234,4,6,0.9503444135189056,0.8658636212348938,False,,,,,620.147331237793,511.9153518676758,624.3003883361816,463.0860137939453,49.00563375757057,1,0,False,592.364631652832,450.2687072753906,52.161399841308594,102.02186584472656,618.4453315734863,501.2796401977539,612.4575875486381,542.5476102779105,41.70010111551057,0.09992560260077664,1.0,114.58303863942626,0.05100483678518818,True,3.1340469027005327,2.1142431723165425,43.69937530890205,0.022370933788985064,False,False,False,VALID_TARGET,,True,2
59,59,34,983.3333333333333,17,1.0,0.6125806570053101,4,6,0.912976086139679,0.6910226047039032,False,,,,,643.0350189208984,513.4539642333984,644.8430786132812,464.9031791687012,48.58444000140015,1,0,False,621.1086730957031,449.2686538696289,35.679595947265625,111.53018951416016,638.9484710693359,505.033748626709,617.2389105058367,542.8466169520786,43.60181224274959,0.10446714183176978,1.0,117.09832082495724,0.05755876755104523,True,22.93934557678864,20.622905077123697,43.69937530890205,0.009638438837925969,False,False,False,VALID_TARGET,,True,2
60,60,35,1000.0,17,1.0,0.7374847531318665,4,6,0.9371795654296875,0.8239765763282776,False,,,,,641.6133155822754,512.7202301025391,645.8544998168945,464.5691909790039,48.337461790915285,1,0,False,614.6334609985352,451.2275619506836,44.505149841308594,110.10929107666016,636.8860359191895,506.2822074890137,622.0202334630351,543.1456236262466,39.74800035186937,0.0951996235554064,1.0,118.76348068241349,0.03810488927325774,True,1.5998769195909666,1.0651389402213194,43.69937530890205,0.005651756088937722,False,False,False,VALID_TARGET,,True,2
61,61,36,1016.6666666666666,17,1.0,0.7186604142189026,4,6,0.9426679611206055,0.7875517904758453,False,,,,,644.2061538696289,513.4469375610352,646.5737228393555,464.3018226623535,49.202110739591575,1,0,False,622.8987884521484,450.01768493652344,35.81654357910156,106.55596923828125,640.8070602416992,503.29566955566406,626.8015564202335,543.4446303004147,42.52167901408196,0.1017851891939813,1.0,112.41440910427463,0.14528975604933841,True,2.692752145036777,0.7673119136220353,43.69937530890205,0.019786299977156693,False,False,False,VALID_TARGET,,True,2
62,62,37,1033.3333333333335,17,1.0,0.8060922026634216,4,6,0.9535869657993317,0.9355741441249847,False,,,,,665.4755554199219,506.8170166015625,667.3638916015625,464.31632232666016,42.54262365420838,1,0,False,643.0408325195312,449.0813293457031,33.87060546875,110.03756713867188,659.9761352539062,504.10011291503906,637.1112840466926,544.1921469858347,46.153793090729366,0.11219456541611306,1.0,115.13246326131235,0.06219892476321119,True,22.27876330132487,20.790173818448803,43.69937530890205,0.15239318727804757,False,False,False,VALID_TARGET,,True,2
63,63,38,1050.0,17,1.0,0.8312251567840576,4,6,0.9630431830883026,0.9410608112812042,False,,,,,665.7807846069336,507.1870651245117,667.3998069763184,464.2306785583496,42.98688614280081,2,1,True,642.8851852416992,449.6848602294922,36.16014862060547,111.905517578125,660.965259552002,505.6376190185547,647.4210116731517,544.9396636712548,41.570390477918,0.102602435758659,1.0,117.60272621284048,0.05652856440318284,True,0.479688196582669,0.0928696354805189,43.69937530890205,0.010166334997972724,False,False,False,VALID_TARGET,,True,2
64,64,39,1066.6666666666667,17,1.0,0.8601972460746765,4,6,0.9689096808433533,0.9664982855319977,False,,,,,665.1682167053223,505.24090576171875,667.6345062255859,465.0752754211426,40.241277870534574,2,0,True,643.498893737793,450.1254348754883,35.890289306640625,108.41944122314453,661.4440383911133,504.33515548706055,657.7307392996108,545.687180356675,41.518412192184826,0.10402271794920978,1.0,114.20546441240565,0.0777416559486326,True,2.0402881412857448,0.876600021815246,43.69937530890205,0.06282946272934313,False,False,False,VALID_TARGET,,True,2
65,65,40,1083.3333333333333,17,1.0,0.8536497950553894,4,6,0.9784480333328247,0.9537144601345062,False,,,,,685.1652946472168,506.8175582885742,686.9512825012207,467.1546440124512,39.70310468325789,2,0,True,659.0407562255859,453.21842193603516,32.06468200683594,109.98528289794922,675.0730972290039,508.21106338500977,668.04046692607,546.434697042095,38.86520370368333,0.09882161683685682,1.0,114.56398337322874,0.008204212492485133,True,20.05913655680734,19.428371507191404,43.69937530890205,0.012315351958064527,False,False,False,VALID_TARGET,,True,2
66,66,41,1100.0,17,1.0,0.893294095993042,4,6,0.9855664968490601,0.9733363687992096,False,,,,,685.6845703125,504.91107177734375,686.449836730957,466.65827560424805,38.26045017706435,1,0,False,660.6233825683594,452.79139709472656,30.89178466796875,108.85783386230469,676.0692749023438,507.2203140258789,678.3501945525292,547.1822137275152,40.02694120482155,0.10325725758287695,1.0,113.15622100956394,0.03221470224033213,True,1.9759397850286424,0.7055703063319992,43.69937530890205,0.03301316085174464,False,False,False,VALID_TARGET,,True,2
67,67,42,1116.6666666666667,17,1.0,0.9043722748756409,4,6,0.9841485023498535,0.972695380449295,False,,,,,685.4931411743164,505.5105895996094,686.7190818786621,466.2190361022949,39.31067420997629,1,0,False,664.7716827392578,452.50523376464844,35.03273010253906,111.46438598632812,682.2880477905273,508.2374267578125,686.568093385214,546.658952047721,38.659182555968144,0.10055175295248336,1.0,116.84006813480762,0.08429976628277445,True,0.629338330439066,0.5151934487537265,43.69937530890205,0.024032930116005557,False,False,False,VALID_TARGET,,True,2
68,68,43,1133.3333333333333,17,1.0,0.8854634761810303,4,6,0.9664172530174255,0.9629413187503815,False,,,,,703.9883766174316,502.23272705078125,705.1397933959961,467.8537406921387,34.39826250911072,1,0,False,671.9527626037598,453.9251022338867,40.7142448425293,96.4615707397461,692.3098850250244,502.15588760375977,694.7859922178989,546.135690367927,44.049451279279985,0.11552485441733734,1.0,104.70188328142174,0.27776563778277163,True,18.783453276362042,18.493103360466495,43.69937530890205,0.11241377402172739,False,False,False,VALID_TARGET,,True,2
69,69,44,1150.0,17,1.0,0.695651650428772,4,6,0.8626883029937744,0.8038962185382843,False,,,,,701.8744277954102,534.4051818847656,709.9443283081055,499.7670440673828,35.5657684542427,2,0,True,678.1445503234863,476.7222671508789,34.77882766723633,75.78279876708984,695.5339641571045,514.6136665344238,703.0038910505837,545.6124286881329,31.886095133398676,0.08432645361981739,1.0,83.3822489675144,0.4878704595478347,True,32.24183043294674,32.272937394077516,43.69937530890205,0.02671676509970943,False,False,False,VALID_TARGET,,True,2
70,70,45,1166.6666666666667,17,1.0,0.8587765097618103,4,6,0.9283443093299866,0.9363292455673218,False,,,,,704.7081298828125,503.0789985656738,707.4331855773926,470.79840087890625,32.39541503906853,1,0,False,676.543758392334,456.49378204345703,40.72037887573242,92.8630599975586,696.9039478302002,502.9253120422363,711.2217898832685,545.0891670083389,44.528544403103304,0.11875685223491803,1.0,101.39870397541263,0.4122817518681572,True,31.454087633588955,29.077278517689404,43.69937530890205,0.0725491701600671,False,False,False,VALID_TARGET,,True,2
71,71,46,1183.3333333333333,17,1.0,0.7081695199012756,4,6,0.8678244650363922,0.6944034993648529,False,,,,,697.9015007019043,542.6846389770508,710.8018684387207,503.9085998535156,40.86564202181366,2,0,True,674.8178634643555,481.1420211791992,38.744964599609375,74.43123626708984,694.1903457641602,518.3576393127441,719.4396887159533,544.5659053285448,36.39234159891658,0.09788552269114514,1.0,83.91174657979855,0.40016492849159324,True,40.18627817056073,33.28112528684133,43.69937530890205,0.19382947520120847,False,False,False,VALID_TARGET,,True,2
72,72,47,1200.0,17,1.0,0.9144129753112793,4,6,0.9903161227703094,0.9808225631713867,False,,,,,730.9385566711426,505.56249237060547,726.8061370849609,466.8314743041992,38.95084918325331,1,0,False,694.4273681640625,454.3326187133789,39.93134307861328,103.37812042236328,714.3930397033691,506.02167892456055,727.657587548638,544.0426436487506,40.268374540047375,0.10924258317236124,1.0,110.82214554015168,0.6158074061729479,True,49.6940724411373,40.38378206533905,43.69937530890205,0.04381739613038101,False,False,False,VALID_TARGET,,True,2
73,73,48,1216.6666666666665,17,1.0,0.914966344833374,4,6,0.9883808493614197,0.980462908744812,False,,,,,732.6922378540039,503.370304107666,726.813175201416,465.5704040527344,38.2543569000431,1,0,False,692.2014579772949,453.0458526611328,43.1251335144043,105.39039611816406,713.7640247344971,505.74105072021484,735.875486381323,543.5193819689566,43.77349709697309,0.11978160754714762,1.0,113.87235281041104,0.0697997911571519,True,2.8073273894028468,1.2610898914085544,43.69937530890205,0.01593826635476706,False,False,False,VALID_TARGET,,True,2
74,74,49,1233.3333333333335,17,1.0,0.9275006651878357,4,6,0.9881764650344849,0.980218231678009,False,,,,,752.7660636901855,507.3373260498047,746.6092987060547,467.1181106567383,40.68772593674522,1,0,False,702.5950622558594,453.09017181396484,52.86537170410156,105.62512969970703,729.0277481079102,505.90273666381836,744.0933852140078,542.9961202891625,40.03614030085284,0.11051323572693351,1.0,118.1161104570107,0.09711254718405919,True,20.462056269856244,19.856532968848942,43.69937530890205,0.05568429799055762,False,False,False,VALID_TARGET,,True,2
75,75,50,1250.0,17,1.0,0.9316956996917725,4,6,0.9829975366592407,0.9823955297470093,False,,,,,752.6526679992676,510.72469329833984,744.9709243774414,477.49557876586914,34.105472254222235,1,0,False,706.3420391082764,463.106689453125,47.59306526184082,94.52987670898438,730.1385717391968,510.3716278076172,752.3112840466927,542.4728586093686,39.01433313614744,0.10864311127542149,1.0,105.83476485367946,0.28104167431495064,True,3.3892647372501603,10.50600375007962,43.69937530890205,0.15062580725683974,False,False,False,VALID_TARGET,,True,2
76,76,51,1266.6666666666665,17,1.0,0.9157575964927673,4,6,0.9875988066196442,0.9788364171981812,False,,,,,753.7737197875977,509.36490631103516,747.0348415374756,470.18959045410156,39.7506962525247,1,0,False,707.9311504364014,455.40308380126953,46.4212589263916,104.4253921508789,731.1417798995972,507.615779876709,760.5291828793773,541.9495969295745,45.19325665755488,0.12696991648523442,1.0,114.27858857273279,0.19322527288698396,True,1.7623216967855853,7.591918022158039,43.69937530890205,0.1291831738645579,False,False,False,VALID_TARGET,,True,2
77,77,52,1283.3333333333335,17,1.0,0.9061393141746521,4,6,0.9845475554466248,0.976055771112442,False,,,,,753.2821044921875,508.9877243041992,746.8379783630371,468.4154357910156,41.08086363217561,1,0,False,705.8003635406494,453.95178985595703,48.7631893157959,104.5128402709961,730.1819581985474,506.2082099914551,760.9027237354085,542.3233552722845,47.413807628434675,0.1330577335483102,1.0,115.3290180906735,0.0240376323577955,True,0.6196384953842041,1.7850433826659706,43.69937530890205,0.030439047932567114,False,False,False,VALID_TARGET,,True,2
78,78,53,1300.0,17,1.0,0.8771209716796875,4,6,0.9563656151294708,0.9619673490524292,False,,,,,769.9823608398438,507.7432670593262,767.5984344482422,468.456485748291,39.35904331690083,1,0,False,728.7003364562988,453.2682647705078,45.14323806762695,102.89201354980469,751.2719554901123,504.71427154541016,761.2762645914397,542.6971136149946,39.278269975622585,0.11009968050207822,1.0,112.3595941411486,0.06795117615605802,True,16.746558927485665,20.76049666950964,43.69937530890205,0.03940148579021042,False,False,False,VALID_TARGET,,True,2
79,79,54,1316.6666666666667,17,1.0,0.8617777824401855,4,6,0.9444000720977783,0.9698769152164459,False,,,,,767.8629722595215,507.90344619750977,767.6289863586426,468.67837142944336,39.22577264965229,1,0,False,729.3986778259277,453.62606048583984,40.698177337646484,103.33184051513672,749.747766494751,505.2919807434082,761.6498054474707,543.0708719577046,39.60938212865359,0.11089720277787925,1.0,111.05769177707671,0.029792241991310132,True,2.1254329701756456,0.2239791836969522,43.69937530890205,0.0030497156150740196,False,False,False,VALID_TARGET,,True,2
