frame_index,source_frame_index,analysis_frame_index,timestamp_ms,observed_landmark_count,observed_fraction,median_confidence,core_observed_count,lower_limb_observed_count,core_median_confidence,lower_limb_median_confidence,human_target_unavailable,human_target_unavailable_reason,human_target_unavailable_note,human_target_unavailable_start_frame,human_target_unavailable_end_frame,human_target_accepted,human_target_accepted_note,human_target_accepted_start_frame,human_target_accepted_end_frame,pelvis_x,pelvis_y,shoulder_mid_x,shoulder_mid_y,body_scale_px,backend_pose_count,selected_pose_index,multiple_pose_candidates,competing_pose_count,competing_pose_max_iou,competing_pose_min_center_distance_fraction,pose_bbox_x,pose_bbox_y,pose_bbox_width,pose_bbox_height,pose_centroid_x,pose_centroid_y,roi_center_x,roi_center_y,roi_pose_centroid_distance_px,roi_pose_centroid_distance_fraction,pose_roi_overlap_fraction,pose_scale_px,pose_scale_relative_change,pose_centroid_consistent_with_roi,pelvis_jump_px,shoulder_jump_px,body_scale_reference_px,body_scale_relative_change,identity_jump_flag,competing_pose_proximity_flag,target_overlap_ambiguous_flag,identity_uncertain_flag,frame_status,frame_rejection_reason,valid_target_frame,valid_segment_id,automatic_frame_status,automatic_frame_rejection_reason,manual_review_decision,manual_override_applied
0,0,0,0.0,17,1.0,0.9423620104789734,4,6,0.9947042763233185,0.9944387376308441,False,,,,,False,,,,400.76430892944336,504.4175338745117,388.16211318969727,415.4751739501953,89.83072261965569,1,0,False,0,0.0,,341.02623748779297,382.57614517211914,87.9365463256836,252.04998397827148,384.99451065063477,508.6011371612549,392.1428571428571,519.2857142857143,12.855311972153368,0.02968064198441779,1.0,266.94949073398885,,True,,,60.570968746586324,,False,False,False,False,VALID_TARGET,,True,1,VALID_TARGET,,NOT_REVIEWED,False
1,1,1,33.333333333333336,17,1.0,0.9584829211235046,4,6,0.9924029111862183,0.9946426153182983,False,,,,,False,,,,408.89380264282227,501.7850570678711,389.92694091796875,412.5127830505371,91.2648933156429,1,0,False,0,0.0,,348.8817672729492,378.65308380126953,79.2076644897461,247.20378875732422,388.48559951782227,502.25497817993164,397.0408163265306,517.9591836734694,17.883338749441254,0.040588646815322746,1.0,259.58344956852693,0.12161009338119691,True,8.545092285830972,3.4482425600374498,60.570968746586324,0.023677526142720527,False,False,False,False,VALID_TARGET,,True,1,VALID_TARGET,,NOT_REVIEWED,False
2,2,2,66.66666666666667,17,1.0,0.8895891904830933,4,6,0.9863186180591583,0.9955145716667175,False,,,,,False,,,,420.3943099975586,505.1681594848633,394.8300132751465,414.39162826538086,94.30753886701315,1,0,False,0,0.0,,364.9810485839844,374.96481704711914,77.69334411621094,262.97155380249023,403.82772064208984,506.45059394836426,401.93877551020404,516.6326530612246,10.355792653826981,0.023109370507995053,1.0,274.2084860635352,0.24145290718719933,True,11.98778759322181,5.250731175851767,60.570968746586324,0.050232737140129276,False,False,False,False,VALID_TARGET,,True,1,VALID_TARGET,,NOT_REVIEWED,False
3,3,3,100.0,17,1.0,0.8308712244033813,4,6,0.9806547462940216,0.9968482851982117,False,,,,,False,,,,415.956356048584,495.6009979248047,398.65467071533203,407.0367736816406,90.23840718432653,1,0,False,0,0.0,,366.82763671875,372.81184005737305,91.84242248535156,263.2628974914551,412.7488479614258,504.4432888031006,406.83673469387753,515.3061224489795,12.367466923600787,0.02714049556539085,1.0,278.8232123829976,0.0761870977954682,True,10.546374522530579,8.289866734919892,60.570968746586324,0.0671795707892809,False,False,False,False,VALID_TARGET,,True,1,VALID_TARGET,,NOT_REVIEWED,False
4,4,4,133.33333333333334,17,1.0,0.8855242133140564,4,6,0.9902055561542511,0.9965864419937134,False,,,,,False,,,,426.0300178527832,491.26861572265625,404.15839767456055,398.49496841430664,95.31693136119354,1,0,False,0,0.0,,369.37508392333984,363.47497177124023,107.84000396728516,280.30078506469727,423.2950859069824,503.62536430358887,411.73469387755097,513.9795918367347,15.519429489588125,0.03349872166659576,1.0,300.32981297824847,0.355064497733709,True,10.965773921200219,10.161370363626816,60.570968746586324,0.08384419602259083,False,False,False,False,VALID_TARGET,,True,1,VALID_TARGET,,NOT_REVIEWED,False
5,5,5,166.66666666666666,17,1.0,0.9444004893302917,4,6,0.9940169453620911,0.9988928139209747,False,,,,,False,,,,430.8959732055664,490.5365524291992,412.02954483032227,395.3404769897461,97.04759089597366,1,0,False,0,0.0,,373.47840881347656,360.7152099609375,122.57588195800781,279.2740783691406,434.76634979248047,500.3522491455078,416.63265306122446,512.6530612244898,21.91211844946976,0.046530225645245685,1.0,304.98993046773916,0.07693648600846134,True,4.92071520827071,8.479727218211787,60.570968746586324,0.028572426206699118,False,False,False,False,VALID_TARGET,,True,1,VALID_TARGET,,NOT_REVIEWED,False
6,6,6,200.0,17,1.0,0.9826056957244873,4,6,0.997252881526947,0.999029278755188,False,,,,,False,,,,433.31321716308594,484.95176696777344,419.75825119018555,391.41250228881836,94.51630091791627,1,0,False,0,0.0,,375.64771270751953,360.0100212097168,127.84664154052734,266.12492752075195,439.5710334777832,493.0724849700928,421.53061224489795,511.3265306122449,25.664508188658306,0.05362463915199058,1.0,295.2409876712879,0.16095074914912447,True,6.085466046271022,8.669595564276309,60.570968746586324,0.04179048198234482,False,False,False,False,VALID_TARGET,,True,1,VALID_TARGET,,NOT_REVIEWED,False
7,7,7,233.33333333333334,17,1.0,0.9706305861473083,4,6,0.9966288805007935,0.9987607598304749,False,,,,,False,,,,433.3468246459961,483.99998474121094,424.8391342163086,387.13296127319336,97.23991480868781,1,0,False,0,0.0,,385.0521469116211,355.1658744812012,135.59285736083984,260.8955268859863,452.848575592041,485.61363792419434,426.42857142857144,510.0,35.95429425381678,0.07393406162602052,1.0,294.02703773019493,0.02004177853208539,True,0.9523753827707994,6.64302970259519,60.570968746586324,0.044965665022899996,False,False,False,False,VALID_TARGET,,True,1,VALID_TARGET,,NOT_REVIEWED,False
8,8,8,266.6666666666667,17,1.0,0.9816142320632935,4,6,0.9973660707473755,0.9984427690505981,False,,,,,False,,,,439.83045959472656,484.3874816894531,428.15042877197266,386.5204887390137,98.56151089133043,1,0,False,0,0.0,,385.44056701660156,351.53324127197266,127.95523071289062,252.9189682006836,449.4181823730469,477.99272537231445,436.2857142857143,510.3571428571428,34.92731362697496,0.07178488559165401,1.0,283.44407833378256,0.17471999565813143,True,6.4952040794186106,3.3674610969534524,60.570968746586324,0.02181896888874007,False,False,False,False,VALID_TARGET,,True,1,VALID_TARGET,,NOT_REVIEWED,False
9,9,9,300.0,17,1.0,0.9825751781463623,4,6,0.9983333349227905,0.998920202255249,False,,,,,False,,,,447.48119354248047,480.0542297363281,435.3955612182617,384.8243217468262,95.99373877688694,1,0,False,0,0.0,,389.39725494384766,353.6224555969238,135.06551361083984,240.20405197143555,456.9300117492676,473.7244815826416,446.1428571428571,510.7142857142857,38.530615284472155,0.0791476689924045,1.0,275.57336509622274,0.12994200687938298,True,8.792656164582787,7.441029944144622,60.570968746586324,0.0423927859761728,False,False,False,False,VALID_TARGET,,True,1,VALID_TARGET,,NOT_REVIEWED,False
