feature_name,supported_frames,relevant_frames,completeness,unsupported_frames,primary_rejection_reason
contralateral_elbow_angle_2d_deg,44,76,0.5789473684210527,32,Frame status is TARGET_IDENTITY_UNCERTAIN.
contralateral_hka_angle_2d_deg,43,76,0.5657894736842105,33,Frame status is TARGET_IDENTITY_UNCERTAIN.
elbow_projected_bilateral_absolute_difference_deg,40,76,0.5263157894736842,36,Frame status is TARGET_IDENTITY_UNCERTAIN. | Frame status is TARGET_IDENTITY_UNCERTAIN.
elbow_projected_bilateral_difference_deg,40,76,0.5263157894736842,36,Frame status is TARGET_IDENTITY_UNCERTAIN. | Frame status is TARGET_IDENTITY_UNCERTAIN.
hka_projected_bilateral_absolute_difference_deg,41,76,0.5394736842105263,35,Frame status is TARGET_IDENTITY_UNCERTAIN. | Frame status is TARGET_IDENTITY_UNCERTAIN.
hka_projected_bilateral_difference_deg,41,76,0.5394736842105263,35,Frame status is TARGET_IDENTITY_UNCERTAIN. | Frame status is TARGET_IDENTITY_UNCERTAIN.
injured_elbow_angle_2d_deg,41,76,0.5394736842105263,35,Frame status is TARGET_IDENTITY_UNCERTAIN.
injured_hka_angle_2d_deg,42,76,0.5526315789473685,34,Frame status is TARGET_IDENTITY_UNCERTAIN.
knee_line_deviation_bilateral_absolute_difference,41,76,0.5394736842105263,35,Frame status is TARGET_IDENTITY_UNCERTAIN. | Frame status is TARGET_IDENTITY_UNCERTAIN.
knee_line_deviation_bilateral_difference,41,76,0.5394736842105263,35,Frame status is TARGET_IDENTITY_UNCERTAIN. | Frame status is TARGET_IDENTITY_UNCERTAIN.
knee_line_deviation_normalized_bilateral_absolute_difference,41,76,0.5394736842105263,35,Frame status is TARGET_IDENTITY_UNCERTAIN. | Frame status is TARGET_IDENTITY_UNCERTAIN.
knee_line_deviation_normalized_bilateral_difference,41,76,0.5394736842105263,35,Frame status is TARGET_IDENTITY_UNCERTAIN. | Frame status is TARGET_IDENTITY_UNCERTAIN.
left_elbow_angle_2d_deg,44,76,0.5789473684210527,32,Frame status is TARGET_IDENTITY_UNCERTAIN.
left_hka_angle_2d_deg,43,76,0.5657894736842105,33,Frame status is TARGET_IDENTITY_UNCERTAIN.
left_knee_ankle_distance_normalized,43,76,0.5657894736842105,33,Frame status is TARGET_IDENTITY_UNCERTAIN.
left_knee_ankle_x_offset_normalized,43,76,0.5657894736842105,33,Frame status is TARGET_IDENTITY_UNCERTAIN.
left_knee_line_deviation_2d,43,76,0.5657894736842105,33,Frame status is TARGET_IDENTITY_UNCERTAIN.
left_knee_line_deviation_normalized,43,76,0.5657894736842105,33,Frame status is TARGET_IDENTITY_UNCERTAIN.
left_upper_arm_orientation_2d_deg,44,76,0.5789473684210527,32,Frame status is TARGET_IDENTITY_UNCERTAIN.
left_wrist_pelvis_distance_normalized,46,76,0.6052631578947368,30,Frame status is TARGET_IDENTITY_UNCERTAIN.
left_wrist_pelvis_x_offset_normalized,46,76,0.6052631578947368,30,Frame status is TARGET_IDENTITY_UNCERTAIN.
projected_hip_line_angle_deg,47,76,0.618421052631579,29,Frame status is TARGET_IDENTITY_UNCERTAIN.
projected_shoulder_line_angle_deg,42,76,0.5526315789473685,34,Frame status is TARGET_IDENTITY_UNCERTAIN.
projected_shoulder_pelvis_orientation_difference_deg,41,76,0.5394736842105263,35,Frame status is TARGET_IDENTITY_UNCERTAIN.
projected_shoulder_pelvis_x_offset_normalized,41,76,0.5394736842105263,35,Frame status is TARGET_IDENTITY_UNCERTAIN.
projected_shoulder_pelvis_x_offset_px,41,76,0.5394736842105263,35,Frame status is TARGET_IDENTITY_UNCERTAIN.
projected_trunk_axis_angle_deg,41,76,0.5394736842105263,35,Frame status is TARGET_IDENTITY_UNCERTAIN.
right_elbow_angle_2d_deg,41,76,0.5394736842105263,35,Frame status is TARGET_IDENTITY_UNCERTAIN.
right_hka_angle_2d_deg,42,76,0.5526315789473685,34,Frame status is TARGET_IDENTITY_UNCERTAIN.
right_knee_ankle_distance_normalized,42,76,0.5526315789473685,34,Frame status is TARGET_IDENTITY_UNCERTAIN.
right_knee_ankle_x_offset_normalized,42,76,0.5526315789473685,34,Frame status is TARGET_IDENTITY_UNCERTAIN.
right_knee_line_deviation_2d,42,76,0.5526315789473685,34,Frame status is TARGET_IDENTITY_UNCERTAIN.
right_knee_line_deviation_normalized,42,76,0.5526315789473685,34,Frame status is TARGET_IDENTITY_UNCERTAIN.
right_upper_arm_orientation_2d_deg,41,76,0.5394736842105263,35,Frame status is TARGET_IDENTITY_UNCERTAIN.
right_wrist_pelvis_distance_normalized,47,76,0.618421052631579,29,Frame status is TARGET_IDENTITY_UNCERTAIN.
right_wrist_pelvis_x_offset_normalized,47,76,0.618421052631579,29,Frame status is TARGET_IDENTITY_UNCERTAIN.
