frame_index,source_frame_index,analysis_frame_index,timestamp_ms,frame_status,frame_rejection_reason,human_target_unavailable,human_target_unavailable_reason,human_target_unavailable_note,human_target_unavailable_start_frame,human_target_unavailable_end_frame,valid_target_frame,valid_segment_id,backend_pose_count,selected_pose_index,multiple_pose_candidates,target_overlap_ambiguous_flag,identity_jump_flag,identity_uncertain_flag,pelvis_x,pelvis_y,shoulder_mid_x,shoulder_mid_y,pelvis_jump_px,shoulder_jump_px,body_scale_px,body_scale_relative_change,pose_bbox_x,pose_bbox_y,pose_bbox_width,pose_bbox_height,pose_centroid_x,pose_centroid_y,pose_scale_px,pose_scale_relative_change,roi_center_x,roi_center_y,roi_pose_centroid_distance_px,roi_pose_centroid_distance_fraction,pose_roi_overlap_fraction,pose_centroid_consistent_with_roi
10,10,10,333.3333333333333,VALID_TARGET,,False,,,,,True,1,1,0,False,False,False,False,525.6146125793457,248.57629013061523,514.6265888214111,207.5205841064453,3.5509902089679364,0.3525148772973418,42.5006783857387,0.09087652100376495,483.5770606994629,189.409423828125,64.28934097290039,121.8211669921875,515.7217311859131,250.32000732421875,137.7443867824322,0.2882988530773629,555.0769230769231,240.33076923076922,40.603152666582965,0.13920679235247047,1.0,True
11,11,11,366.66666666666663,VALID_TARGET,,False,,,,,True,1,1,0,False,False,False,False,536.8946743011475,243.8316650390625,526.466178894043,206.32602310180664,12.23728972064685,11.8997003778148,38.928481778533886,0.0848931820043679,511.55884552001953,190.9887237548828,43.787864685058594,105.37518310546875,533.4527778625488,243.6763153076172,114.11093860006616,0.5616484305174649,556.9076923076923,240.15384615384613,23.717942587169482,0.08131852441053132,1.0,True
12,12,12,400.0,VALID_TARGET,,False,,,,,True,1,1,0,False,False,False,False,546.2171363830566,250.033203125,534.3603057861328,208.9495735168457,11.196757293965417,8.318669134463018,42.76036779056234,0.09106469559458705,515.6575584411621,196.69307708740234,64.98188400268555,121.25162506103516,548.1485004425049,257.3188896179199,137.5667177353604,0.5574261291135648,557.9538461538461,239.97692307692307,19.92206334765485,0.06851434554234735,1.0,True
13,13,13,433.33333333333337,VALID_TARGET,,False,,,,,True,1,1,0,False,False,False,False,549.9945774078369,250.28875732421875,542.0796432495117,209.87387084960938,3.786075625820406,7.77447724499076,41.18263264394576,0.037494844680795614,528.0556259155273,198.59894561767578,61.47661590576172,103.8325424194336,558.7939338684082,250.51521682739258,120.66719176523515,0.4016169017897309,559.0,239.8,10.71719809038846,0.03696989000160437,1.0,True
14,14,14,466.6666666666667,VALID_TARGET,,False,,,,,True,1,1,0,False,False,False,False,564.5730781555176,253.44979858398438,552.3310890197754,211.5860595703125,14.917267373619953,10.393446521532688,43.6169570488871,0.057851671531614295,531.0421981811523,197.57464599609375,72.78369140625,131.61314392089844,567.4340438842773,263.38121795654297,150.39775725543035,0.7065463032357695,562.0,239.8,24.199228773872857,0.08444141044014447,1.0,True
15,15,15,500.0,VALID_TARGET,,False,,,,,True,1,1,0,False,False,False,False,573.4345664978027,250.83971405029297,561.1740570068359,203.73468017578125,9.237884872278437,11.825491161767767,48.67447287128011,0.1201917638951956,536.5666961669922,185.98805236816406,68.45503234863281,137.27688598632812,570.7942123413086,254.62649536132812,153.39828838665605,0.0713075632285069,565.0,239.8,15.918475472093956,0.05617782254393748,1.0,True
16,16,16,533.3333333333334,VALID_TARGET,,False,,,,,True,1,1,0,False,False,False,False,572.1098709106445,251.32854461669922,560.9282970428467,204.39100646972656,1.4120105244967092,0.7008296255324756,48.2510111962385,0.010063558365929703,538.5637435913086,185.20792388916016,64.2237319946289,139.4729232788086,570.675609588623,254.94438552856445,153.54928876179906,0.0035885209408376435,568.0,239.8,15.378923880054927,0.05487989054896552,1.0,True
17,17,17,566.6666666666666,VALID_TARGET,,False,,,,,True,1,1,0,False,False,False,False,575.1812553405762,247.58644104003906,572.3806610107422,211.1141815185547,4.8411508440534305,13.279974517684,36.57962606701722,0.2773702376906281,548.6309967041016,199.52021026611328,45.588645935058594,112.46411895751953,571.4253196716309,255.75226974487305,121.35280256789802,0.7651488601851316,567.8555555555556,239.43333333333334,16.70481671399884,0.05944640326723093,1.0,True
18,18,18,600.0,VALID_TARGET,,False,,,,,True,1,2,0,True,False,False,False,575.194881439209,239.75879287719727,571.2417316436768,201.9070587158203,7.827660022752937,9.277298658973708,38.05760334452851,0.03512410088655901,549.3755836486816,190.85637664794922,49.787593841552734,111.79456329345703,574.269380569458,246.75365829467773,122.37985488840143,0.024407878165678045,567.7111111111111,239.06666666666666,10.104491010308141,0.03585899585952609,1.0,True
19,19,19,633.3333333333333,VALID_TARGET,,False,,,,,True,1,2,0,True,False,False,False,576.0741271972656,238.6294937133789,567.8629760742188,198.50971221923828,1.4312196562587598,4.791445754256403,40.95143306287464,0.0687718062532501,547.6696128845215,187.14889526367188,57.53364944458008,116.57630920410156,576.4364376068115,245.43704986572266,130.00060263730367,0.1811069201376244,567.5666666666667,238.7,11.13825288920444,0.039418835291967665,1.0,True
20,20,20,666.6666666666666,VALID_TARGET,,False,,,,,True,1,2,1,True,False,False,False,576.25732421875,241.65725708007812,570.4168071746826,197.09667205810547,3.0333005379300175,2.9186873396564303,44.94171088023347,0.09482887372822943,553.5912208557129,183.11016845703125,43.980411529541016,130.51119995117188,575.5814266204834,248.3657684326172,137.72236532605208,0.18350753819325574,567.4222222222222,238.33333333333334,12.93144889151819,0.04563942186906775,1.0,True
21,21,21,700.0,VALID_TARGET,,False,,,,,True,1,1,0,False,False,False,False,570.9994888305664,240.77222442626953,567.3987197875977,192.32969284057617,5.331802300117963,5.642068976575663,48.576171155533665,0.08637287685017214,545.5095291137695,177.0213737487793,51.43121337890625,144.24275588989258,571.2251358032227,249.1427516937256,153.13765812607207,0.36634412973890534,567.2777777777778,237.96666666666664,11.852700616867654,0.04171763489488211,1.0,True
22,22,22,733.3333333333333,VALID_TARGET,,False,,,,,True,1,2,0,True,False,False,False,572.8959312438965,240.44035720825195,568.1343402862549,192.0206642150879,1.9252609375022227,0.7978948611288852,48.653257013278726,0.001831943890858488,546.5195045471191,172.81081008911133,50.29816818237305,150.87090682983398,571.6685886383057,248.24626350402832,159.03438700532263,0.14013564566042602,567.1333333333333,237.6,11.572012239817465,0.04061849556192714,1.0,True
23,23,23,766.6666666666667,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,,,,,False,,1,0,False,False,False,True,568.3947486877441,235.74766540527344,564.7574367523193,187.90177536010742,6.502461131106583,5.326229705635001,47.98394765262337,0.01590612377178273,540.6017646789551,172.70582962036133,55.74885177612305,143.94663619995117,568.4761905670166,244.6791477203369,154.36504963118185,0.11096671071889938,566.9888888888888,237.23333333333335,7.5929057789143535,0.026579003690465973,1.0,True
24,24,24,800.0,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,,,,,False,,1,0,False,False,True,True,565.0202598571777,222.89202499389648,560.0542850494385,200.56527709960938,13.291149884575285,13.50866063851928,22.872353996170897,0.5967765285923192,517.5111865997314,190.67013549804688,64.88812065124512,102.85188293457031,549.955246925354,242.09607696533203,121.60994212989783,0.7784244845512521,566.8444444444444,236.77777777777777,17.706758570873173,0.061847249025108075,1.0,True
25,25,25,833.3333333333334,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,,,,,False,,2,0,True,False,False,True,555.8954486846924,221.29571151733398,552.6237449645996,185.06929779052734,9.263390073238229,17.185409529595027,36.37385182707261,0.32086282999613186,526.8012809753418,171.49855422973633,49.775142669677734,114.42351913452148,551.6888523101807,228.71031379699707,124.78103445201509,0.07536094657029585,566.7,235.5,16.47526611927158,0.0577044779392461,1.0,True
26,26,26,866.6666666666667,VALID_TARGET,,False,,,,,True,2,1,0,False,False,False,False,552.2428817749023,224.94356536865234,544.9228439331055,185.22117233276367,5.1621781014482,7.7023984948486675,40.39123001968317,0.09547291361225804,527.4322929382324,169.72877883911133,45.17873001098633,114.20306015014648,550.0216579437256,226.83030891418457,122.81472465899019,0.04672931349846707,561.25,235.25,14.03448835238608,0.04789490951796836,1.0,True
27,27,27,900.0,VALID_TARGET,,False,,,,,True,2,1,0,False,False,False,False,543.7893123626709,226.18226623535156,538.9358711242676,182.41032028198242,8.543840801687288,6.613980092587626,44.04019918664427,0.08671768037469456,508.4246597290039,166.64117431640625,76.59873962402344,113.64215087890625,546.7240295410156,223.46224975585938,137.0470917910082,0.33823192454034867,555.8,235.0,14.679677124123788,0.04880790112266353,1.0,True
28,28,28,933.3333333333334,VALID_TARGET,,False,,,,,True,2,2,1,True,False,False,False,545.0992050170898,226.20917892456055,537.9533443450928,179.97614288330078,1.3101690955526197,2.624991139041832,46.78201520174199,0.06515920358994835,508.63793182373047,166.87562561035156,76.44692993164062,124.15266418457031,546.8613967895508,228.95195770263672,145.8012932730703,0.20804342577916674,553.9,233.66666666666666,8.471742192114322,0.027706554560929565,1.0,True
29,29,29,966.6666666666666,VALID_TARGET,,False,,,,,True,2,2,0,True,False,False,False,540.0841255187988,226.00693893432617,528.0052795410156,182.0394401550293,5.019155644909696,10.15978291980891,45.59648527093378,0.02817409545284762,518.7099723815918,165.28521728515625,61.83932876586914,129.78094482421875,549.6296367645264,230.17568969726562,143.76089948828283,0.048489918103383205,548.0,232.13333333333333,2.5471718807595876,0.008324645104736315,1.0,True
30,30,30,1000.0,VALID_TARGET,,False,,,,,True,2,1,0,False,False,False,False,531.8923301696777,223.82909774780273,526.187349319458,180.6614112854004,8.476349643307536,2.2811913238444617,43.543035734978886,0.04880018777270196,514.3397102355957,166.37593841552734,59.86869430541992,125.11591339111328,544.2740573883057,228.93389511108398,138.70202717166168,0.12022400095380686,540.0,230.6,4.587316433319165,0.015087114301016393,1.0,True
31,31,31,1033.3333333333335,VALID_TARGET,,False,,,,,True,2,1,0,False,False,False,False,520.6269359588623,216.62744522094727,506.76219940185547,174.47863006591797,13.37059855962468,20.385368108751887,44.37063825062729,0.01966795748210175,473.7279682159424,159.75214385986328,87.13010215759277,124.65479278564453,517.2930192947388,222.07954025268555,152.08705423679075,0.3180949045418096,535.5,229.70000000000002,19.73741505775756,0.06412349219281187,1.0,True
32,32,32,1066.6666666666667,VALID_TARGET,,False,,,,,True,2,2,0,True,False,False,False,515.7325286865234,215.43403244018555,500.90922927856445,172.98792266845703,5.037802756441444,6.039823491541951,44.96000934265499,0.014006392392486881,472.15711402893066,158.75423431396484,81.60134696960449,115.79740142822266,512.9577875137329,216.65293502807617,141.66092617508443,0.24777672801046188,531.0,228.79999999999998,21.750232615577943,0.0698078130639985,1.0,True
33,33,33,1100.0,VALID_TARGET,,False,,,,,True,2,2,0,True,False,False,False,507.13645935058594,207.0273323059082,498.5748233795166,170.96984481811523,12.02351925086427,3.085788248008858,37.06000559138456,0.18774343353306286,484.1607894897461,156.13850784301758,56.780067443847656,107.80459213256836,512.5508232116699,210.04080390930176,121.8433672540172,0.47096389738886074,524.8333333333333,226.53333333333333,20.563647091197357,0.06545519156064433,1.0,True
34,34,34,1133.3333333333333,VALID_TARGET,,False,,,,,True,2,2,0,True,False,False,False,507.6715679168701,208.75714492797852,497.20360374450684,170.81225204467773,1.8106885113636968,1.380245909132151,39.36233186485592,0.054714738537356124,483.91244888305664,154.71759796142578,57.09663772583008,110.89928436279297,512.4607677459717,210.16724014282227,124.73442713130285,0.06870598103500876,518.6666666666667,224.26666666666668,15.404772303256271,0.048623828203933905,1.0,True
35,35,35,1166.6666666666667,VALID_TARGET,,False,,,,,True,2,2,0,True,False,False,False,498.52540016174316,207.51316833496094,488.7943687438965,164.7889633178711,9.230377152039868,10.343850365408722,43.81838274967989,0.10589796150164604,469.432373046875,149.0540542602539,57.11103057861328,115.52054595947266,497.98788833618164,206.81432723999023,128.86685513554653,0.09820707011944459,512.5,220.5,19.947406443876513,0.06293778670950032,1.0,True
36,36,36,1200.0,VALID_TARGET,,False,,,,,True,2,2,0,True,False,False,False,488.73498153686523,207.96060180664062,484.58391761779785,163.84067916870117,9.800637405900495,4.315917227291572,44.314770734349345,0.011796650677718196,467.3236389160156,148.74324798583984,44.4493408203125,118.60724639892578,489.5483093261719,208.04687118530273,126.66263378635307,0.052383276944382606,509.1,221.3,23.620203885318556,0.0754258506233155,1.0,True
37,37,37,1233.3333333333335,VALID_TARGET,,False,,,,,True,2,2,0,True,False,False,False,484.52538108825684,207.29559326171875,477.46409130096436,162.25302124023438,4.261803878845569,7.294695639963213,45.59270893213879,0.03037017609737992,455.8174591064453,148.41770935058594,45.628761291503906,135.28729248046875,478.63183975219727,216.0613555908203,142.77477145382844,0.38290463428739074,505.70000000000005,222.1,27.7335631591263,0.08962599115432618,1.0,True
38,38,38,1266.6666666666665,VALID_TARGET,,False,,,,,True,2,2,0,True,False,False,False,479.11132621765137,202.29000854492188,473.23252868652344,160.51512145996094,7.373457024961714,4.574540174291676,42.186507930536656,0.08094829970703535,454.68220710754395,141.45565032958984,37.344709396362305,128.98578643798828,473.3545618057251,205.94854354858398,134.28313528855765,0.20180356619768589,502.29999999999995,222.89999999999998,33.54385589169556,0.10970050889491254,1.0,True
39,39,39,1300.0,VALID_TARGET,,False,,,,,True,2,1,0,False,False,False,False,475.7603225708008,200.4913444519043,470.8227233886719,164.10510635375977,3.8032115324705082,4.323789207542065,36.71972506185503,0.1299179871884192,454.80834770202637,153.23617553710938,35.33339881896973,111.43353271484375,472.47504711151123,208.95294189453125,116.90116032533862,0.4130822926072257,498.9,223.70000000000002,30.261425246093776,0.10014359797847679,1.0,True
40,40,40,1333.3333333333333,VALID_TARGET,,False,,,,,True,2,2,0,True,False,False,False,476.24525260925293,202.02286911010742,471.4770669937134,164.8053092956543,1.606463482584463,0.9583578211171796,37.5217583890552,0.019060306222296628,452.39502906799316,154.14344787597656,35.955915451049805,111.03938293457031,470.37298679351807,209.66313934326172,116.7157762190407,0.0044056496344362095,495.5,224.5,29.180459674689597,0.09770791862918868,1.0,True
41,41,41,1366.6666666666667,VALID_TARGET,,False,,,,,True,2,2,0,True,False,False,False,471.2686347961426,190.78841400146484,460.34275245666504,155.08315086364746,12.287379966692354,14.781519704920994,37.33953294615357,0.0043305840610435,443.78832626342773,141.47819137573242,45.228416442871094,108.70517349243164,466.4025344848633,195.83077812194824,117.73879733524305,0.0243120766748709,488.5,218.0,31.30131596068998,0.1123465012412551,1.0,True
42,42,42,1400.0,VALID_TARGET,,False,,,,,True,2,1,0,False,False,False,False,458.0869092941284,234.39979553222656,459.4038076400757,188.03947830200195,45.55996582781987,32.969700265435186,46.37901718385826,0.2148231648474549,445.3024959564209,164.20269775390625,36.575239181518555,103.23597717285156,463.5901155471802,215.82068634033203,109.52358241045086,0.19523442086271375,481.5,211.5,18.42368832684946,0.07124956543290634,1.0,True
43,43,43,1433.3333333333333,VALID_TARGET,,False,,,,,True,2,2,0,True,False,False,False,465.7401638031006,223.0199089050293,459.009069442749,183.24546813964844,13.714011966852222,4.810234056797807,40.339977311430744,0.14351766361000554,448.05863189697266,160.90562438964844,30.369972229003906,95.2691650390625,463.2436180114746,208.5402069091797,99.99274483896617,0.22650016714595858,478.75,211.25,15.741374176644241,0.05876245265880004,1.0,True
44,44,44,1466.6666666666665,VALID_TARGET,,False,,,,,True,2,1,0,False,False,False,False,457.224328994751,184.64152908325195,446.0248374938965,147.60685920715332,39.31182366957434,37.93020861984447,38.6910245755953,0.039187329285723306,433.86402702331543,131.69740676879883,37.81735420227051,97.92171859741211,452.7727041244507,180.65826606750488,104.97054468721572,0.1182973153399377,476.00000000000006,211.0,38.211622469094905,0.13767309221532512,1.0,True
45,45,45,1500.0,VALID_TARGET,,False,,,,,True,2,1,0,False,False,False,False,453.9405345916748,193.03427124023438,443.10891819000244,149.54317474365234,9.012293081966673,3.500271881398561,44.81963172927671,0.14564622828468976,428.47886085510254,133.99712753295898,44.13815879821777,123.99527359008789,450.5479402542114,195.99476432800293,131.61688696659496,0.6332497993843836,476.74999999999994,210.75,30.070997899272413,0.10484999867499827,1.0,True
46,46,46,1533.3333333333335,VALID_TARGET,,False,,,,,True,2,1,0,False,False,False,False,453.93786811828613,192.98004531860352,442.80524826049805,149.83933067321777,0.05429144183983879,0.4241742103216174,44.553972718632146,0.006313381154962849,427.006534576416,134.62135314941406,48.14841079711914,121.82801818847656,451.0807399749756,195.53536224365234,130.9974636320105,0.014720583344873186,477.5,210.5,30.36309739549901,0.10248183641329142,1.0,True
47,47,47,1566.6666666666667,VALID_TARGET,,False,,,,,True,2,1,0,False,False,False,False,451.9206790924072,191.08342742919922,441.12550354003906,150.5245361328125,2.768792333226654,1.8141248159286758,41.97093611534727,0.061385813995885226,428.0298080444336,134.93470764160156,46.499107360839844,116.4969482421875,451.2793617248535,193.1831817626953,125.43407007307792,0.13221393833917597,478.25,210.25,31.91694869053106,0.10431573067822444,1.0,True
48,48,48,1600.0,VALID_TARGET,,False,,,,,True,2,1,0,False,False,False,False,447.46214866638184,187.04741668701172,436.1652584075928,151.78435516357422,6.013973417870006,5.117731505679689,37.028411220640585,0.11745900676384483,421.05080795288086,136.80975341796875,56.47153091430664,102.62033081054688,449.2865734100342,188.1199188232422,117.13225900439028,0.19729237651660064,479.0,210.0,36.90021235736726,0.11683124478466253,1.0,True
49,49,49,1633.3333333333333,VALID_TARGET,,False,,,,,True,2,2,0,True,False,False,False,444.5239849090576,188.41655349731445,437.5041751861572,156.22705841064453,3.241503026402955,4.640076538318146,32.94603652156772,0.09701755430802039,424.5356025695801,138.1828727722168,53.2938346862793,97.10193252563477,451.1825199127197,186.73383903503418,110.76559987550915,0.15130352878611486,473.92857142857144,207.57142857142858,30.84781997563254,0.1011137013469233,1.0,True
50,50,50,1666.6666666666667,VALID_TARGET,,False,,,,,True,2,2,0,True,False,False,False,437.7447738647461,187.77776336669922,430.9103183746338,151.3582935333252,6.809240428585759,8.196573618378133,37.055196191497444,0.09765409861281785,424.8436622619629,139.73391342163086,51.31413650512695,96.98134231567383,450.50073051452637,188.22458457946777,109.7201957828034,0.02484400767056998,468.8571428571429,205.14285714285714,24.9636900441681,0.08481573484849914,1.0,True
51,51,51,1700.0,VALID_TARGET,,False,,,,,True,2,2,0,True,False,False,False,437.20151138305664,192.12028884887695,431.48498344421387,161.96168518066406,4.37637540521541,10.618952602260316,30.69560338048291,0.1511355978812091,424.7619438171387,152.2120590209961,46.30739212036133,89.44048309326172,447.91563987731934,196.93230056762695,100.71730030607918,0.21395363366348683,463.78571428571433,202.71428571428572,16.89054806583186,0.05956035521695397,1.0,True
52,52,52,1733.3333333333335,VALID_TARGET,,False,,,,,True,2,2,0,True,False,False,False,436.800724029541,187.5577621459961,430.3134574890137,153.4902801513672,4.580096114410586,8.552027609526533,34.67964758503481,0.09468073204266363,419.5750541687012,143.96348571777344,52.59580612182617,96.75953674316406,445.87295722961426,192.34325408935547,110.13049882914561,0.22370447747757663,458.71428571428567,200.28571428571428,15.09908577437645,0.055336896828818816,1.0,True
53,53,53,1766.6666666666665,VALID_TARGET,,False,,,,,True,2,2,0,True,False,False,False,435.3277187347412,189.42552947998047,427.87757682800293,156.12553787231445,2.3787180186830383,3.5886066725817565,34.123218715431356,0.013223521125477087,415.88969802856445,146.41957473754883,50.69267654418945,93.29934310913086,441.2360363006592,193.06924629211426,106.18151854164236,0.09384743874469863,453.6428571428571,197.8571428571429,13.298614849968772,0.05073074955754538,1.0,True
54,54,54,1800.0,VALID_TARGET,,False,,,,,True,2,2,0,True,False,False,False,428.9551315307617,212.69281387329102,424.4991683959961,179.63286209106445,24.12418684042046,23.748851245036782,33.358897153556136,0.018164086862203208,407.8333625793457,162.71485900878906,50.286136627197266,82.45880126953125,432.97643089294434,203.9442596435547,96.58234540379105,0.2281241605345736,448.57142857142856,195.42857142857144,17.76853675367594,0.07066719033694888,1.0,True
55,55,55,1833.3333333333333,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,,,,,False,,1,0,False,False,False,True,438.054744720459,226.33179473876953,433.45583724975586,215.0247917175293,16.39587628798783,36.50767863943899,12.206484639175391,0.502686666739739,427.8984489440918,209.8050079345703,18.704349517822266,30.533218383789062,437.25062370300293,225.07161712646484,35.80684453783958,1.4443285809111728,443.5,193.0,32.67481184655884,0.13571797407787703,1.0,True
56,56,56,1866.6666666666667,TARGET_IDENTITY_UNCERTAIN,TARGET_OVERLAP_AMBIGUOUS: multiple pose candidates plus a target-continuity jump.,False,,,,,False,,3,0,True,True,True,True,414.46381664276123,213.832763671875,410.31239795684814,178.30139541625977,26.69752170480067,43.40767925384403,35.77306818294861,0.5600593936984198,393.2714138031006,159.06241607666016,44.851789474487305,80.3158950805664,415.69730854034424,199.22036361694336,91.99090184173804,1.3352130151021708,441.9545454545455,192.79545454545456,27.031869098258674,0.1129219336349189,1.0,True
57,57,57,1900.0,TARGET_NOT_FOUND,HUMAN_TARGET_UNAVAILABLE: operator excluded this frame because TARGET_NOT_VISIBLE.,True,TARGET_NOT_VISIBLE,,57.0,75.0,False,,1,0,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,True
58,58,58,1933.3333333333333,TARGET_NOT_FOUND,HUMAN_TARGET_UNAVAILABLE: operator excluded this frame because TARGET_NOT_VISIBLE.,True,TARGET_NOT_VISIBLE,,57.0,75.0,False,,1,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,True
59,59,59,1966.6666666666665,TARGET_NOT_FOUND,HUMAN_TARGET_UNAVAILABLE: operator excluded this frame because TARGET_NOT_VISIBLE.,True,TARGET_NOT_VISIBLE,,57.0,75.0,False,,1,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,True
60,60,60,2000.0,TARGET_NOT_FOUND,HUMAN_TARGET_UNAVAILABLE: operator excluded this frame because TARGET_NOT_VISIBLE.,True,TARGET_NOT_VISIBLE,,57.0,75.0,False,,1,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,True
61,61,61,2033.3333333333333,TARGET_NOT_FOUND,HUMAN_TARGET_UNAVAILABLE: operator excluded this frame because TARGET_NOT_VISIBLE.,True,TARGET_NOT_VISIBLE,,57.0,75.0,False,,1,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,True
62,62,62,2066.666666666667,TARGET_NOT_FOUND,HUMAN_TARGET_UNAVAILABLE: operator excluded this frame because TARGET_NOT_VISIBLE.,True,TARGET_NOT_VISIBLE,,57.0,75.0,False,,1,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,True
63,63,63,2100.0,TARGET_NOT_FOUND,HUMAN_TARGET_UNAVAILABLE: operator excluded this frame because TARGET_NOT_VISIBLE.,True,TARGET_NOT_VISIBLE,,57.0,75.0,False,,1,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,True
