feature_name,mean_human,mean_development,mean_difference,range_human,range_development,range_difference,minimum_difference,maximum_difference,geometry_completeness_difference,dynamic_completeness_difference
contralateral_elbow_angle_2d_deg,110.59267043765303,101.678273388871,8.914397048782021,174.98246251197935,162.79283231855206,12.189630193427291,0.13796299493193587,12.327593188359202,0.25470085470085474,0.015282131661441989
hka_projected_bilateral_absolute_difference_deg,12.621517846960915,11.438719903134794,1.1827979438261202,51.091614486315905,44.60898334993995,6.482631136375957,-0.049457720215116296,6.433173416160841,0.2876068376068376,0.07542825566402656
hka_projected_bilateral_difference_deg,-1.921849783444879,-6.0334736197254655,4.111623836280587,90.54594439039639,80.09107130043674,10.454873089959648,-6.433173416160841,4.021699673798807,0.2876068376068376,-0.005341683551298604
knee_line_deviation_normalized_bilateral_absolute_difference,0.07405442391799051,0.06670269999067198,0.007351723927318532,0.2636808305964846,0.31652233533607876,-0.05284150473959415,-7.480782660438876e-05,-0.0529163125661985,0.2876068376068376,-0.03812856879720028
left_elbow_angle_2d_deg,110.59267043765303,101.678273388871,8.914397048782021,174.98246251197935,162.79283231855206,12.189630193427291,0.13796299493193587,12.327593188359202,0.25470085470085474,0.015282131661441989
left_wrist_pelvis_distance_normalized,0.7054930562116791,0.6556867945646259,0.04980626164705326,1.4403925850233588,1.290827781287253,0.1495648037361057,0.02256320071226811,0.17212800444837373,0.25555555555555554,-0.08268510515701533
projected_shoulder_pelvis_orientation_difference_deg,-5.411478128464144,-4.111345688987419,-1.3001324394767249,261.8800758692505,77.74908576018967,184.13099010906083,-125.08159653192479,59.049393577136044,0.2876068376068376,-0.11374102044575418
