frame_index,source_frame_index,analysis_frame_index,timestamp_ms,observed_landmark_count,observed_fraction,median_confidence,core_observed_count,lower_limb_observed_count,core_median_confidence,lower_limb_median_confidence,pelvis_x,pelvis_y,shoulder_mid_x,shoulder_mid_y,body_scale_px,pelvis_jump_px,shoulder_jump_px,body_scale_reference_px,body_scale_relative_change,identity_jump_flag,identity_uncertain_flag,frame_status,frame_rejection_reason,valid_target_frame,valid_segment_id
227,227,10,7566.666666666666,17,1.0,0.7663994431495667,4,6,0.9361745715141296,0.9378030002117157,330.3883056640625,376.2263870239258,386.13661193847656,223.86849975585938,162.23686222697575,14.32182782491987,7.91809906179875,114.13293385570324,0.09720829019625431,False,False,VALID_TARGET,,True,1
228,228,11,7600.0,17,1.0,0.9542642831802368,4,6,0.9852046966552734,0.7247090041637421,268.03284454345703,391.1359405517578,329.0395050048828,226.28010177612305,175.781854009661,64.11316805432897,57.1480134780762,114.13293385570324,0.11867732936586045,False,False,VALID_TARGET,,True,1
229,229,12,7633.333333333334,17,1.0,0.9380316734313965,4,6,0.9867138564586639,0.836087167263031,262.59925842285156,384.3915252685547,311.62401580810547,223.87699127197266,167.8342708174433,8.660888848284584,17.580506365239494,114.13293385570324,0.06963444225718171,False,False,VALID_TARGET,,True,1
230,230,13,7666.666666666667,17,1.0,0.9674870371818542,4,6,0.9919126927852631,0.9193507134914398,248.13125610351562,383.27667236328125,286.7670364379883,220.94308471679688,166.86796337293882,14.510892050894276,25.029527184526177,114.13293385570324,0.008466508411377294,False,False,VALID_TARGET,,True,1
231,231,14,7700.0,17,1.0,0.9720726609230042,4,6,0.9913057386875153,0.9649457931518555,263.7421417236328,369.84937286376953,267.72943115234375,212.81677627563477,157.08321001367455,20.591068978903674,20.699451777593126,114.13293385570324,0.0857311998273435,False,False,VALID_TARGET,,True,1
232,232,15,7733.333333333333,17,1.0,0.9677953124046326,4,6,0.9921665787696838,0.9792886972427368,251.97796630859375,365.8311309814453,251.13174438476562,214.11518096923828,151.71830996834518,12.431495928514556,16.648395141364517,114.13293385570324,0.04700571398709628,False,False,VALID_TARGET,,True,1
233,233,16,7766.666666666667,17,1.0,0.8793108463287354,4,6,0.9659131467342377,0.9593229591846466,240.51402282714844,382.46771240234375,252.00617218017578,214.95919036865234,167.9022764904156,20.203906590557075,1.2153089465996507,114.13293385570324,0.14179926840864002,False,False,VALID_TARGET,,True,1
234,234,17,7800.0,17,1.0,0.9798494577407837,4,6,0.9951428472995758,0.9698925614356995,233.6303939819336,382.55348205566406,238.47823333740234,222.29745864868164,160.32933164157996,6.884163167161607,15.390104310351585,114.13293385570324,0.06635196864745474,False,False,VALID_TARGET,,True,1
235,235,18,7833.333333333333,17,1.0,0.9163561463356018,4,6,0.9835245311260223,0.8159087002277374,222.8971939086914,400.858642578125,234.40052032470703,226.9610939025879,174.2776060025906,21.219813513914502,6.194936415765855,114.13293385570324,0.12221077553868251,False,False,VALID_TARGET,,True,1
236,236,19,7866.666666666666,17,1.0,0.8948256373405457,4,6,0.9793496429920197,0.824505478143692,220.2799530029297,409.8540802001953,214.80541229248047,236.57934951782227,173.36119199243893,9.36844960339492,21.828401221221345,114.13293385570324,0.008029356463492645,False,False,VALID_TARGET,,True,1
237,237,20,7900.0,17,1.0,0.9766613841056824,4,6,0.9985284507274628,0.9911072850227356,211.24198150634766,391.66856384277344,214.5999641418457,231.0534553527832,160.65020735321707,20.307583163909186,5.529712041852813,114.13293385570324,0.11136999821008887,False,False,VALID_TARGET,,True,1
238,238,21,7933.333333333334,17,1.0,0.9819409847259521,4,6,0.9990266561508179,0.9956253170967102,204.83497619628906,388.3638000488281,214.09979248046875,227.24446868896484,161.38548806701618,7.209104020396073,3.8416859705070503,114.13293385570324,0.006442318522440852,False,False,VALID_TARGET,,True,1
239,239,22,7966.666666666667,17,1.0,0.9775503873825073,4,6,0.9957985281944275,0.9844392538070679,209.6678466796875,386.62652587890625,207.86330795288086,224.84249114990234,161.79409832627422,5.135636148597522,6.683055840033353,114.13293385570324,0.0035801257836291216,False,False,VALID_TARGET,,True,1
240,240,23,8000.0,17,1.0,0.968658983707428,4,6,0.9973303973674774,0.9934853613376617,211.10002899169922,362.0250778198242,202.65479278564453,218.38314056396484,143.88998628532946,24.64310030776465,8.297700900814755,114.13293385570324,0.15687068960814324,False,False,VALID_TARGET,,True,1
241,241,24,8033.333333333333,17,1.0,0.9812408089637756,4,6,0.9983054995536804,0.9952227473258972,216.4625701904297,360.590087890625,206.34069442749023,215.50092315673828,145.44180311085702,5.551220064543,4.67900075826887,114.13293385570324,0.013596573513912366,False,False,VALID_TARGET,,True,1
242,242,25,8066.666666666666,17,1.0,0.9767093658447266,4,6,0.9960372447967529,0.9695762395858765,220.67383575439453,377.2337188720703,208.04988479614258,218.8829345703125,158.8531870211554,17.168145208401587,3.7893710451525093,114.13293385570324,0.11750669554551378,False,False,VALID_TARGET,,True,1
243,243,26,8100.0,17,1.0,0.9857757687568665,4,6,0.9943880140781403,0.9811900854110718,211.8456039428711,380.0915069580078,217.04522705078125,224.13868713378906,156.0394760680436,9.279258034030562,10.418210848633196,114.13293385570324,0.024652927582402694,False,False,VALID_TARGET,,True,1
244,244,27,8133.333333333333,17,1.0,0.9653464555740356,4,6,0.9786807298660278,0.9469606578350067,209.0567626953125,385.18421936035156,225.00728607177734,232.57368850708008,153.44182390502428,5.806320273380553,11.599294462218234,114.13293385570324,0.02275988249196762,False,False,VALID_TARGET,,True,1
245,245,28,8166.666666666666,17,1.0,0.9394667148590088,4,6,0.9621889591217041,0.9138962924480438,219.57162475585938,383.4805603027344,237.1809539794922,232.06142044067383,152.43964180052558,10.651984713513682,12.18444126331552,114.13293385570324,0.00878083188298433,False,False,VALID_TARGET,,True,1
246,246,29,8200.0,17,1.0,0.9645280838012695,4,6,0.9763119220733643,0.9462533295154572,221.66758728027344,385.54205322265625,245.67173767089844,232.1944580078125,155.21496124456337,2.939865976985377,8.491825874835195,114.13293385570324,0.024316552201721114,False,False,VALID_TARGET,,True,1
247,247,30,8233.333333333332,17,1.0,0.8966411352157593,4,6,0.9248999357223511,0.8187389075756073,245.41899871826172,390.9175109863281,264.4740676879883,240.10184478759766,152.01467305628074,24.352106509820064,20.397411104272003,114.13293385570324,0.028040006334444267,False,False,VALID_TARGET,,True,1
248,248,31,8266.666666666668,17,1.0,0.9497422575950623,4,6,0.9815833866596222,0.8680194914340973,263.04634857177734,384.3267364501953,279.04798126220703,238.54998016357422,146.65236077952633,18.81918626945315,14.656303786428996,114.13293385570324,0.04698304070176545,False,False,VALID_TARGET,,True,1
249,249,32,8300.0,17,1.0,0.9191292524337769,4,6,0.9831793010234833,0.8888296186923981,278.69176483154297,374.8395767211914,281.6678237915039,240.46479415893555,134.4077345824514,18.29713774514943,3.2450096325194875,114.13293385570324,0.107283899426923,False,False,VALID_TARGET,,True,1
250,250,33,8333.333333333334,17,1.0,0.5713996291160583,4,6,0.8775967955589294,0.7375684082508087,311.06553649902344,374.1115951538086,300.52581787109375,228.7757225036621,145.71754028851683,32.38195561019455,22.18689561132793,114.13293385570324,0.09909327066247378,False,False,VALID_TARGET,,True,1
251,251,34,8366.666666666668,17,1.0,0.4154190719127655,4,6,0.7543905973434448,0.6052718311548233,316.90367889404297,365.14949798583984,310.7705612182617,216.79204559326172,148.48417024329922,10.69593812026967,15.765889716162732,114.13293385570324,0.024240417391532244,False,False,VALID_TARGET,,True,1
252,252,35,8400.0,17,1.0,0.25661513209342957,4,6,0.5151952058076859,0.5807527899742126,326.28236389160156,315.87496185302734,333.74903106689453,191.02188682556152,125.07614265926419,50.15914316839229,34.52696278992698,114.13293385570324,0.20509441747663723,False,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
253,253,36,8433.333333333334,17,1.0,0.3854275643825531,4,6,0.7940040230751038,0.27140840888023376,366.5127410888672,408.1769714355469,359.7776412963867,205.11616706848145,203.17246821214306,100.68835196985695,29.59961631583741,114.13293385570324,0.6842575838067478,True,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
254,254,37,8466.666666666666,17,1.0,0.24236524105072021,4,6,0.4680730700492859,0.03636221028864384,416.61275482177734,475.25486755371094,405.82579803466797,216.8839225769043,258.5960240315674,83.7224911459101,47.528021300063955,114.13293385570324,0.48560528453159396,True,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
255,255,38,8500.0,17,1.0,0.6664614677429199,4,6,0.7820327281951904,0.6762644946575165,398.46142578125,365.05615997314453,415.029296875,222.99516677856445,143.0238446553918,111.68359726640557,11.047700964287452,114.13293385570324,1.0126102560571342,True,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
256,256,39,8533.333333333334,17,1.0,0.7785976529121399,4,6,0.926116406917572,0.9548344612121582,422.1203155517578,362.3493957519531,448.79500579833984,210.6317901611328,154.0447043749405,23.813224009406227,35.957977980973396,114.13293385570324,0.09656160888216737,False,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
257,257,40,8566.666666666666,17,1.0,0.9685199856758118,4,6,0.9914857745170593,0.992771178483963,413.3856658935547,359.86681365966797,452.3447494506836,219.29227447509766,145.87327122734186,9.080601218888699,9.359736564123258,114.13293385570324,0.07159575130110708,False,False,VALID_TARGET,,True,2
258,258,41,8600.0,17,1.0,0.9741896986961365,4,6,0.9950757622718811,0.9959109127521515,451.70410919189453,365.42027282714844,463.96986389160156,206.56190872192383,159.33119149915845,38.71878104399671,17.23964900959473,114.13293385570324,0.11791443378500426,False,False,VALID_TARGET,,True,2
259,259,42,8633.333333333332,17,1.0,0.9701403975486755,4,6,0.9921024441719055,0.998012512922287,470.6062774658203,355.3642807006836,498.84962463378906,199.0008316040039,158.89372194224777,21.41062687319849,35.689880871409144,114.13293385570324,0.003832982664440851,False,False,VALID_TARGET,,True,2
260,260,43,8666.666666666666,17,1.0,0.9902305006980896,4,6,0.9978521764278412,0.9942660927772522,488.2903022766113,379.2171936035156,484.98477935791016,203.49421310424805,175.75406782578898,29.693201030854908,14.574786853700397,114.13293385570324,0.14772551019197952,False,False,VALID_TARGET,,True,2
261,261,44,8700.0,17,1.0,0.9907612204551697,4,6,0.9985465109348297,0.9917103052139282,498.67823791503906,377.1753234863281,496.1332092285156,204.56019592285156,172.63388843089444,10.586710556333365,11.199277117268156,114.13293385570324,0.027338116085225118,False,False,VALID_TARGET,,True,2
262,262,45,8733.333333333332,17,1.0,0.9686440825462341,4,6,0.993812620639801,0.9704849123954773,521.7629814147949,370.85657501220703,499.16567611694336,205.45638275146484,166.93669999917572,23.933908262729013,3.1621205323628185,114.13293385570324,0.049917129431909714,False,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
263,263,46,8766.666666666668,17,1.0,0.783152163028717,4,6,0.9723906517028809,0.9739450514316559,554.4688186645508,352.44837951660156,589.0163650512695,217.1416015625,139.64761767270872,37.53043367204737,90.60734319377659,114.13293385570324,0.23909910491715058,True,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
264,264,47,8800.0,17,1.0,0.8713559508323669,4,6,0.95975661277771,0.9835790693759918,582.8341522216797,346.58809661865234,598.1673965454102,239.11342239379883,108.56294939448543,28.964375764914724,23.80130853649544,114.13293385570324,0.27235493935101346,False,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
265,265,48,8833.333333333334,17,1.0,0.6519482731819153,4,6,0.8887163400650024,0.9784903824329376,620.5090408325195,312.71849060058594,599.1503639221191,176.61840629577637,137.7658376635483,50.66110385353077,62.502746035320406,114.13293385570324,0.25586732315129734,False,False,INVALID_TRACK_SEGMENT,Valid-looking pose segment is too short to establish target identity continuity.,False,
266,266,49,8866.666666666668,17,1.0,0.6094844937324524,4,6,0.8017592430114746,0.97962287068367,630.3877258300781,323.05248260498047,651.2034606933594,187.88572120666504,136.76018501306422,14.296146614660866,53.25858868555601,114.13293385570324,0.008811239810548582,False,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
267,267,50,8900.0,17,1.0,0.7156814336776733,4,6,0.8451268970966339,0.8667594194412231,679.9537506103516,374.7917938232422,701.9448394775391,278.4971504211426,98.77381402731224,71.6501719318162,103.85142572545585,114.13293385570324,0.33282567706335875,True,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
268,268,51,8933.333333333334,17,1.0,0.40029677748680115,4,6,0.6809473484754562,0.8850491046905518,741.0319595336914,340.5906753540039,703.3409652709961,267.5527648925781,82.18970381429648,70.00188647336601,11.033074903625328,114.13293385570324,0.14530521255138182,True,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
269,269,52,8966.666666666666,17,1.0,0.4316943287849426,4,6,0.5632066875696182,0.7411610782146454,756.4058456420898,380.3486328125,708.5268478393555,344.87520599365234,59.588274357178555,42.62688770418961,77.49615007109647,114.13293385570324,0.198027236254985,True,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
270,270,53,9000.0,17,1.0,0.5032905340194702,4,6,0.5941135063767433,0.014401417691260576,660.3870315551758,617.3666687011719,684.0655517578125,516.9095611572266,103.20999358144768,255.7286882521809,173.76470977311735,114.13293385570324,0.382200980476148,True,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
271,271,54,9033.333333333334,17,1.0,0.2587788999080658,4,6,0.4252302926033735,0.007067505270242691,705.3896827697754,595.9633178710938,711.5437850952148,502.1885528564453,93.97648391477792,49.83314201511189,31.173087635593625,114.13293385570324,0.0809013608494772,False,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
272,272,55,9066.666666666666,17,1.0,0.2848258912563324,4,6,0.48614971339702606,0.14348013699054718,776.787727355957,546.453125,765.7234725952148,538.4510192871094,13.654721866478384,86.88463597704305,65.19513025704217,114.13293385570324,0.7037562194786763,True,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
273,273,56,9100.0,17,1.0,0.3583873510360718,4,6,0.765962541103363,0.4205207973718643,857.8461380004883,504.0710754394531,759.278938293457,408.50682830810547,137.28808465364745,91.46968930290573,130.10389998595113,114.13293385570324,1.0832400308177226,True,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
274,274,57,9133.333333333332,17,1.0,0.3219710886478424,4,6,0.5670004189014435,0.4985784590244293,770.7558898925781,535.5170440673828,753.1221389770508,507.82689666748047,32.82824141465972,92.5935216872438,99.51071377863502,114.13293385570324,0.9152471570655927,True,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
275,275,58,9166.666666666666,17,1.0,0.05908885970711708,4,6,0.12336658779531717,0.018176251091063023,806.1256637573242,603.0576019287109,768.9529876708984,597.5166015625,37.58338106776293,76.24137891894853,91.07611615853625,114.13293385570324,0.04166316848662689,True,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
276,276,59,9200.0,17,1.0,0.2766081392765045,4,6,0.27942174673080444,0.11409487947821617,798.0600357055664,556.9622955322266,752.7218933105469,519.739387512207,58.660821996439,46.79563684420884,79.45277496450156,114.13293385570324,0.18467448629090705,True,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
277,277,60,9233.333333333332,17,1.0,0.096792072057724,4,6,0.20513665676116943,0.07364924624562263,776.0762405395508,581.8897552490234,764.5111312866211,583.480712890625,11.674026651056193,33.236508508473975,64.82239345360414,114.13293385570324,0.4116848113690618,False,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
278,278,61,9266.666666666668,0,0.0,,0,0,,,,,,,,,,114.13293385570324,,False,False,TARGET_NOT_FOUND,No observed landmarks returned by pose backend.,False,
279,279,62,9300.0,17,1.0,0.19329984486103058,4,6,0.2431655004620552,0.2027299404144287,866.2313995361328,562.3032836914062,935.8783569335938,530.9049224853516,76.3973544119796,,,114.13293385570324,,False,False,LOW_POSE_CONFIDENCE,Frame/core landmark confidence below threshold.,False,
280,280,63,9333.333333333334,17,1.0,0.20520973205566406,4,6,0.30669690668582916,0.12657354027032852,849.8880004882812,579.6628112792969,922.1871032714844,577.8036346435547,72.32300326327066,23.842396912056703,48.856316162173066,114.13293385570324,0.03569829505881353,False,False,LOW_POSE_CONFIDENCE,Frame/core landmark confidence below threshold.,False,
281,281,64,9366.666666666668,17,1.0,0.11583244800567627,4,6,0.19383857399225235,0.07471739500761032,872.0225830078125,606.9528198242188,875.08251953125,626.5126953125,19.797776154016198,35.138074928712975,67.7599763916115,114.13293385570324,0.4602109604547747,False,False,LOW_POSE_CONFIDENCE,Frame/core landmark confidence below threshold.,False,
282,282,65,9400.0,17,1.0,0.012623665854334831,4,6,0.07364724203944206,0.005132160848006606,880.2167663574219,615.9979705810547,852.2138366699219,634.1291351318359,33.36020382207782,12.204892174079427,24.103668005794653,114.13293385570324,0.11883009758785681,False,False,LOW_POSE_CONFIDENCE,Frame/core landmark confidence below threshold.,False,
283,283,66,9433.333333333334,17,1.0,0.042512062937021255,4,6,0.057732973247766495,0.01973881758749485,842.9746398925781,641.3163299560547,863.3724212646484,642.0,20.40923540046924,45.03326886941548,13.655201350788213,114.13293385570324,0.11347266721437582,False,False,LOW_POSE_CONFIDENCE,Frame/core landmark confidence below threshold.,False,
284,284,67,9466.666666666666,17,1.0,0.3246003985404968,4,6,0.20731356739997864,0.0318783363327384,848.5309524536133,618.9893341064453,876.8486633300781,637.4440765380859,33.8004477411358,23.00798454763892,14.225524201127902,114.13293385570324,0.11732995804345915,False,False,LOW_POSE_CONFIDENCE,Frame/core landmark confidence below threshold.,False,
285,285,68,9500.0,17,1.0,0.11578866094350815,4,6,0.15509452857077122,0.0262690307572484,849.8136215209961,644.0,868.5789794921875,644.0,18.765357971191406,25.04353506147725,10.553094485369904,114.13293385570324,0.13173314013773674,False,False,LOW_POSE_CONFIDENCE,Frame/core landmark confidence below threshold.,False,
286,286,69,9533.333333333334,17,1.0,0.16863320767879486,4,6,0.20481523405760527,0.015014460776001215,851.6811676025391,642.8044738769531,875.2932739257812,646.0,23.827357222805233,2.217433443775481,7.005836833739993,114.13293385570324,0.044351784192401864,False,False,LOW_POSE_CONFIDENCE,Frame/core landmark confidence below threshold.,False,
287,287,70,9566.666666666666,17,1.0,0.6101949214935303,4,6,0.6356592029333115,0.14436762407422066,838.7390060424805,621.0999755859375,865.2257080078125,631.8849182128906,28.598258136938938,25.270235295923907,17.33757241857789,114.13293385570324,0.04180126413087297,False,False,INVALID_TRACK_SEGMENT,Valid-looking pose segment is too short to establish target identity continuity.,False,
288,288,71,9600.0,17,1.0,0.5963357090950012,4,6,0.606588214635849,0.4311511516571045,854.20068359375,562.7218627929688,877.6026916503906,595.1789093017578,40.01392069213874,60.39095566364233,38.736556561893934,114.13293385570324,0.10002075798412817,False,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
289,289,72,9633.333333333332,17,1.0,0.4252277910709381,4,6,0.34115423262119293,0.0298978453502059,808.0053558349609,615.6130065917969,848.0407867431641,603.1097869873047,41.94241562527919,70.2245071117645,30.607271074158362,114.13293385570324,0.01689691895223354,True,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
290,290,73,9666.666666666666,17,1.0,0.4883718490600586,4,6,0.3956206664443016,0.024290872737765312,851.435302734375,643.3653259277344,879.7654876708984,634.1942138671875,29.77765395333769,51.53980516270677,44.415067751889914,114.13293385570324,0.10658414938602424,False,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
291,291,74,9700.0,17,1.0,0.04904814064502716,4,6,0.23074550088495016,0.009209288284182549,866.2535247802734,646.0,867.1786499023438,639.9176940917969,6.152259881738438,15.050621650570424,13.827028274123451,114.13293385570324,0.2069989202368926,False,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
292,292,75,9733.333333333332,17,1.0,0.6636223793029785,4,6,0.5371048599481583,0.11139681562781334,811.3252792358398,602.4380950927734,867.1042404174805,606.4739532470703,55.92477681264876,70.10529022645751,33.4438236220183,114.13293385570324,0.43609250414816336,True,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
293,293,76,9766.666666666668,17,1.0,0.6754310727119446,4,6,0.5137506797909737,0.05900502763688564,836.5625610351562,621.1104736328125,880.0029449462891,611.0355377197266,44.59339960127951,31.393918407242804,13.681543459079679,114.13293385570324,0.09928227399897878,False,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
294,294,77,9800.0,17,1.0,0.1455385684967041,4,6,0.4313637316226959,0.02282419241964817,900.0162811279297,623.061767578125,890.1161651611328,605.6280822753906,20.048582977128408,63.48371556291466,11.468120922644767,114.13293385570324,0.21505463668517263,False,False,LOW_POSE_CONFIDENCE,Frame/core landmark confidence below threshold.,False,
295,295,78,9833.333333333334,17,1.0,0.3486692011356354,4,6,0.45975448936223984,0.026654433459043503,898.6384887695312,623.3897857666016,889.5594329833984,588.8328247070312,35.72971888554919,1.4163007148316258,16.80448236350224,114.13293385570324,0.1373936109295695,False,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
296,296,79,9866.666666666668,17,1.0,0.3724372386932373,4,6,0.4406289905309677,0.38277749717235565,726.7850723266602,562.5585021972656,787.6345672607422,550.5553894042969,62.02205857961831,182.30206198444338,108.87534296587323,114.13293385570324,0.2303659321270947,True,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
297,297,80,9900.0,17,1.0,0.5717792510986328,4,6,0.7477165460586548,0.6370925009250641,651.641845703125,517.5231552124023,724.736572265625,469.5518341064453,87.43046780097589,87.60529085302439,102.5560029705618,114.13293385570324,0.2226211870929481,True,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
298,298,81,9933.333333333334,17,1.0,0.12254737317562103,4,6,0.5072677060961723,0.02294269949197769,859.4254913330078,611.9433746337891,862.843376159668,535.2588882446289,76.76061743796491,228.23063165760098,152.94085865244065,114.13293385570324,0.09348616567152064,True,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
299,299,82,9966.666666666666,17,1.0,0.5618563890457153,4,6,0.6779662668704987,0.7927892804145813,732.6896514892578,500.09083557128906,748.1763458251953,441.9760513305664,60.14287862083511,169.0353915475358,147.81818395739563,114.13293385570324,0.14559985672618725,True,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
300,300,83,10000.0,17,1.0,0.4492039084434509,4,6,0.4868077337741852,0.026290559209883213,877.89990234375,596.8695373535156,860.5505218505859,480.34606170654297,117.807985214701,174.50539840325197,118.74431832150128,114.13293385570324,0.505245108890052,True,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
301,301,84,10033.333333333334,17,1.0,0.3035206198692322,4,6,0.4955318719148636,0.013706069439649582,896.7088470458984,591.6360778808594,899.7423095703125,464.91864013671875,126.75374125968503,19.523460217400327,42.11889790772293,114.13293385570324,0.07838014622750365,False,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
