frame_index,timestamp_ms,observed_landmark_count,observed_fraction,median_confidence,core_observed_count,lower_limb_observed_count,core_median_confidence,lower_limb_median_confidence,pelvis_x,pelvis_y,shoulder_mid_x,shoulder_mid_y,body_scale_px,pelvis_jump_px,shoulder_jump_px,body_scale_reference_px,body_scale_relative_change,identity_jump_flag,identity_uncertain_flag,frame_status,frame_rejection_reason,valid_target_frame,valid_segment_id
258,8600.0,17,1.0,0.9889001846313477,4,6,0.9974510073661804,0.9993831217288971,450.8085632324219,364.48634338378906,468.76612091064453,204.33385848999023,161.15611156709247,19.94170180732582,15.715450650048034,141.381301919705,0.10176520594615024,False,False,VALID_TARGET,,True,3
259,8633.333333333332,17,1.0,0.9527634978294373,4,6,0.9826752245426178,0.9991913139820099,477.58751678466797,358.4435729980469,541.1171875,213.02341842651367,158.69165200730353,27.452275448278534,72.87101816571375,141.381301919705,0.01743129767745795,False,False,VALID_TARGET,,True,3
260,8666.666666666666,17,1.0,0.9544732570648193,4,6,0.9871523976325989,0.998507559299469,484.3864517211914,359.8388366699219,569.0877532958984,222.7821273803711,161.11751006557265,6.940625114867757,29.624060346089976,141.381301919705,0.017158266512829517,False,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
261,8700.0,17,1.0,0.9806951284408569,4,6,0.9947916865348816,0.9959953427314758,500.03593826293945,371.1223907470703,495.8209037780762,190.20815658569336,180.96332953918073,19.29313405417291,80.18163637392125,141.381301919705,0.14037089207792958,True,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
262,8733.333333333332,17,1.0,0.8472029566764832,4,6,0.9727154970169067,0.9889161288738251,547.4723968505859,355.6390151977539,612.7968215942383,230.2540397644043,141.381301919705,49.899424062194036,123.64076232576566,141.381301919705,0.2799664954419194,True,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
263,8766.666666666668,17,1.0,0.8168123364448547,4,6,0.9481078088283539,0.984295129776001,558.2272796630859,340.63150787353516,660.2938842773438,219.65143966674805,158.28382318102535,18.463281950863646,48.66606715519213,141.381301919705,0.11955273456825168,False,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
264,8800.0,17,1.0,0.8728284239768982,4,6,0.9190530776977539,0.9929173290729523,576.1907501220703,339.85404205322266,659.8543395996094,230.96176528930664,137.32124432547016,17.980287095387506,11.318863247342025,141.381301919705,0.14826981058259397,False,False,INVALID_TRACK_SEGMENT,Valid-looking pose segment is too short to establish target identity continuity.,False,
265,8833.333333333334,17,1.0,0.8930831551551819,4,6,0.9453779458999634,0.9964877963066101,605.3052825927734,329.58695220947266,679.7402267456055,201.5201930999756,148.12716057443745,30.871817809245716,35.52822371809326,141.381301919705,0.07643101387695751,False,False,INVALID_TRACK_SEGMENT,Valid-looking pose segment is too short to establish target identity continuity.,False,
266,8866.666666666668,17,1.0,0.8983157277107239,4,6,0.7655480206012726,0.9958406686782837,642.4447402954102,304.8880386352539,633.8427963256836,182.47141456604004,122.71847166812968,44.602417537535665,49.69336055034408,141.381301919705,0.17971746306833547,False,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
267,8900.0,17,1.0,0.5088775753974915,4,6,0.9060588181018829,0.931763619184494,501.7776527404785,339.5740203857422,513.5209093093872,179.65454006195068,160.35006785740615,144.88045710578777,120.35485564419152,141.381301919705,0.2661709552699455,True,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
268,8933.333333333334,17,1.0,0.7824428081512451,4,6,0.9346992075443268,0.9825361669063568,767.1155242919922,343.4265594482422,761.7642517089844,270.25633239746094,73.36564758059818,265.3658383001016,264.2601782715863,141.381301919705,0.6152469887864608,True,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
269,8966.666666666666,17,1.0,0.43505555391311646,4,6,0.6527230739593506,0.6384037137031555,509.40397346019745,349.74761962890625,526.7370004653931,189.20343589782715,161.47714623141357,257.78905956990553,248.61090253264948,141.381301919705,0.6232188942555978,True,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
270,9000.0,17,1.0,0.48264092206954956,4,6,0.5850855112075806,0.03193801548331976,651.0597839355469,632.0142669677734,690.4457092285156,518.1630706787109,120.47134932270806,315.81771457812897,367.44384964244716,141.381301919705,0.2900369168477032,True,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
271,9033.333333333334,17,1.0,0.6383720636367798,4,6,0.5695588737726212,0.02442684769630432,664.88134765625,638.0203094482422,705.0218620300293,523.7010955810547,121.16164225283238,15.070108492066407,15.59275313445494,141.381301919705,0.004882490971234331,False,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
272,9066.666666666666,17,1.0,0.3604552149772644,4,6,0.47956643998622894,0.2281382754445076,800.5365982055664,498.9662170410156,754.9952545166016,502.7944793701172,45.70196470018369,194.26370638077333,54.17034758988013,141.381301919705,0.5337316641454092,True,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
273,9100.0,17,1.0,0.7151381969451904,4,6,0.8594768941402435,0.8088860213756561,877.1303253173828,477.7110595703125,763.2212905883789,446.3005065917969,118.16044613706211,79.48824285379433,57.089724379539426,141.381301919705,0.5125039906481406,True,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
274,9133.333333333332,17,1.0,0.4015239477157593,4,6,0.6983725726604462,0.1336263343691826,810.9030151367188,551.4834289550781,914.0650939941406,495.2033233642578,117.5153811188085,99.13838357774547,158.5728177027733,141.381301919705,0.004562590735088554,True,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
275,9166.666666666666,17,1.0,0.08051622658967972,4,6,0.2063434673473239,0.011675920337438583,755.2067565917969,652.6091613769531,758.0256958007812,619.9738922119141,32.756788788562574,115.44906657813844,199.78986120199767,141.381301919705,0.599503549474902,True,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
276,9200.0,17,1.0,0.21517013013362885,4,6,0.30991192534565926,0.01985862012952566,755.3395538330078,644.7290496826172,760.916877746582,601.1558532714844,43.92869207613726,7.88123057792901,19.038842470256757,141.381301919705,0.07901966622092339,False,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
277,9233.333333333332,17,1.0,0.1872595101594925,4,6,0.34061627089977264,0.17174860835075378,847.5967864990234,552.5420227050781,761.9131774902344,555.2850799560547,85.72750559682216,130.4217961927716,45.88159170881867,141.381301919705,0.2956459797238519,True,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
278,9266.666666666668,17,1.0,0.1069038137793541,4,6,0.13171614706516266,0.11764786764979362,811.4490127563477,566.8278350830078,770.1687927246094,590.9557342529297,47.81435019136664,38.86831591218083,36.61353248274757,141.381301919705,0.26816244362346875,False,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
279,9300.0,17,1.0,0.32006755471229553,4,6,0.4603402763605118,0.39181089401245117,904.7338409423828,550.7449493408203,969.0380706787109,494.3386917114258,85.53771017356085,94.66107110895354,221.09690776546938,141.381301919705,0.26682000710121145,True,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
280,9333.333333333334,17,1.0,0.4425937235355377,4,6,0.5230586379766464,0.2824642211198807,873.8162231445312,589.282958984375,949.9305725097656,591.7319641113281,76.15373796081711,49.40725936115807,99.24991685154113,141.381301919705,0.06637350261545337,True,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
281,9366.666666666668,17,1.0,0.19356106221675873,4,6,0.366695761680603,0.07558201253414154,884.0848541259766,618.6013946533203,932.3037719726562,607.6931610107422,49.43737047523784,31.06469784670669,23.77948493211963,141.381301919705,0.1889667666291003,False,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
282,9400.0,17,1.0,0.4497241675853729,4,6,0.7052620947360992,0.3928709775209427,897.1606140136719,608.6266326904297,884.296272277832,668.0355834960938,60.78581022020093,16.446013889602288,77.10984358918911,141.381301919705,0.0802683211349138,False,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
283,9433.333333333334,17,1.0,0.3263753652572632,4,6,0.3012620136141777,0.01882769912481308,837.0513916015625,678.766357421875,869.5891876220703,676.3032073974609,32.630894531332494,92.37261284813455,16.871631339209607,141.381301919705,0.19914172034473496,True,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
284,9466.666666666666,17,1.0,0.20018985867500305,4,6,0.30155084654688835,0.016177634242922068,909.4556121826172,680.5995788574219,903.8595275878906,681.1238708496094,5.620591150796141,72.42742476977745,34.6077303140755,141.381301919705,0.1910457961115422,False,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
285,9500.0,17,1.0,0.5665558576583862,4,6,0.4746449962258339,0.03429054282605648,811.4486236572266,685.0,851.2161254882812,675.6941986083984,40.841794052451604,98.10572616340036,52.92267118417336,141.381301919705,0.24912207217937996,True,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
286,9533.333333333334,17,1.0,0.44171416759490967,4,6,0.4678083620965481,0.03623163513839245,865.3459167480469,671.2198638916016,901.0658264160156,671.9660186767578,35.72770204828823,55.631019707387836,49.988918853954516,141.381301919705,0.03617233633247933,False,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
287,9566.666666666666,17,1.0,0.5414930582046509,4,6,0.5245473980903625,0.051770517602562904,894.0769805908203,669.0096282958984,913.8584136962891,658.1864624023438,22.548747540950927,28.815953409978235,18.80229933926055,141.381301919705,0.09321568218987016,False,False,INVALID_TRACK_SEGMENT,Valid-looking pose segment is too short to establish target identity continuity.,False,
288,9600.0,17,1.0,0.4641454219818115,4,6,0.5493002831935883,0.06680816225707531,890.3673400878906,667.6497039794922,912.4994659423828,651.4391937255859,27.43376819780836,3.9510538856524637,6.882759155615135,141.381301919705,0.034552098407127356,False,False,INVALID_TRACK_SEGMENT,Valid-looking pose segment is too short to establish target identity continuity.,False,
289,9633.333333333332,17,1.0,0.6397659778594971,4,6,0.5112949199974537,0.025335153564810753,889.6117858886719,687.5854034423828,902.118896484375,650.5096435546875,39.128503507075074,19.950011910338667,10.422105631432736,141.381301919705,0.08271769428116126,False,False,INVALID_TRACK_SEGMENT,Valid-looking pose segment is too short to establish target identity continuity.,False,
290,9666.666666666666,17,1.0,0.5625554323196411,4,6,0.5293902456760406,0.03644510451704264,914.6078948974609,689.3769226074219,910.5208435058594,653.9724731445312,35.63957113726214,25.06022758272494,9.08756857031228,141.381301919705,0.0246774666977845,False,False,INVALID_TRACK_SEGMENT,Valid-looking pose segment is too short to establish target identity continuity.,False,
291,9700.0,17,1.0,0.31220629811286926,4,6,0.4643714837729931,0.01726979063823819,897.1869049072266,692.6114501953125,909.2575836181641,658.4172668457031,36.26214912949015,17.718720635437307,4.620824232735665,141.381301919705,0.004403538401291507,False,False,LOW_POSE_CONFIDENCE,Frame/core landmark confidence below threshold.,False,
292,9733.333333333332,17,1.0,0.17055702209472656,4,6,0.43657661601901054,0.029430546797811985,879.4700622558594,666.2977447509766,898.9112854003906,645.2418365478516,28.658548944667178,31.72219424542663,16.752249113019026,141.381301919705,0.05378080468619039,False,False,LOW_POSE_CONFIDENCE,Frame/core landmark confidence below threshold.,False,
293,9766.666666666668,17,1.0,0.11352510750293732,4,6,0.46206577494740486,0.02899116836488247,868.6708526611328,666.5061798095703,885.7056121826172,622.126708984375,47.53651714923133,10.801220905272016,26.62139980185889,141.381301919705,0.13352521124247077,False,False,LOW_POSE_CONFIDENCE,Frame/core landmark confidence below threshold.,False,
294,9800.0,17,1.0,0.1558058261871338,4,6,0.4565702751278877,0.024393238127231598,862.8380889892578,651.6804656982422,872.0605010986328,594.5835113525391,57.836969843435384,15.931821332251333,30.737872279659275,141.381301919705,0.07285583421812039,False,False,LOW_POSE_CONFIDENCE,Frame/core landmark confidence below threshold.,False,
295,9833.333333333334,17,1.0,0.15833818912506104,4,6,0.5579448640346527,0.02691097091883421,884.2392120361328,664.6205596923828,882.2615661621094,589.5382843017578,75.10831619092984,25.00908035583633,11.380511606391734,141.381301919705,0.12216146062442833,False,False,LOW_POSE_CONFIDENCE,Frame/core landmark confidence below threshold.,False,
296,9866.666666666668,17,1.0,0.1868204027414322,4,6,0.5675226524472237,0.029884093441069126,864.9761047363281,643.8011474609375,876.4534149169922,576.2949676513672,68.47490753162953,28.363977656644764,14.460983949533652,141.381301919705,0.046918571050276796,False,False,LOW_POSE_CONFIDENCE,Frame/core landmark confidence below threshold.,False,
297,9900.0,17,1.0,0.22813613712787628,4,6,0.5723941400647163,0.01796928746625781,860.143310546875,654.0,861.4146347045898,542.413444519043,111.5937974495836,11.285942264213187,37.069158609862804,141.381301919705,0.3049829739327389,False,False,LOW_POSE_CONFIDENCE,Frame/core landmark confidence below threshold.,False,
298,9933.333333333334,17,1.0,0.3873579502105713,4,6,0.6764298677444458,0.03012198954820633,866.3555755615234,647.5714721679688,866.3965301513672,526.4545669555664,121.11691213661486,8.93969835617653,16.718404688505913,141.381301919705,0.06735766722844111,False,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
299,9966.666666666666,17,1.0,0.5321182608604431,4,6,0.6152025163173676,0.5679865181446075,668.7140121459961,506.1804733276367,716.2573623657227,442.3536834716797,79.58787127089198,243.00946924430886,172.0893032879621,141.381301919705,0.2937378585557838,True,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
300,10000.0,17,1.0,0.45345547795295715,4,6,0.7227219045162201,0.02539228741079569,894.7978973388672,634.7558441162109,871.5006713867188,487.84464263916016,148.74697259607024,260.08757970599567,161.77117283918622,141.381301919705,0.4891672405482299,True,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
