transition_frame,transition_timestamp,movement_end_relative_ms,from_phase_id,to_phase_id,change_score,sustained_shift_score,feature_family_contributions,dominant_feature_families,boundary_source,refinement_depth,parent_phase_id,parent_phase_start_frame,parent_phase_end_frame,local_parent_phase_id,local_parent_phase_start_frame,local_parent_phase_end_frame,evidence
12,,-5166.666666666666,phase_1,phase_2,0.7751345712927522,0.5999003284167609,"{'bilateral_limb_relationship': {'score': 1.6259507659651682, 'fraction': 0.519299563268644}, 'hip_knee_ankle_chain': {'score': 0.6531171596066369, 'fraction': 0.20859392722488468}, 'trunk_pelvis': {'score': 0.6496735195043217, 'fraction': 0.20749409023189608}, 'upper_body': {'score': 0.2023044501503083, 'fraction': 0.06461241927457527}}","['bilateral_limb_relationship', 'hip_knee_ankle_chain', 'trunk_pelvis']",GLOBAL_MOVEMENT_SEGMENTATION,,,,,,,,This transition was selected from a sustained multivariate movement-change peak inside the human Movement Window.
41,,-4199.999999999999,phase_2,phase_3,0.53486593565032,0.7972656335040954,"{'bilateral_limb_relationship': {'score': 1.0254533440815332, 'fraction': 0.3912494394282978}, 'hip_knee_ankle_chain': {'score': 0.5848959127048574, 'fraction': 0.22316002896713272}, 'trunk_pelvis': {'score': 0.42233624715506635, 'fraction': 0.16113733589475981}, 'upper_body': {'score': 0.40337961389933047, 'fraction': 0.1539046595593996}, 'movement_path': {'score': 0.18490565103736867, 'fraction': 0.07054853615041007}}","['bilateral_limb_relationship', 'hip_knee_ankle_chain', 'trunk_pelvis']",GLOBAL_MOVEMENT_SEGMENTATION,,,,,,,,This transition was selected from a sustained multivariate movement-change peak inside the human Movement Window.
60,,-3566.666666666666,phase_3,phase_4,0.6051438117161337,1.3857532763566232,"{'upper_body': {'score': 1.2182014375963257, 'fraction': 0.44661617888398986}, 'movement_path': {'score': 0.5786291329034052, 'fraction': 0.21213661743675374}, 'bilateral_limb_relationship': {'score': 0.3376251470687381, 'fraction': 0.12377990078267473}, 'trunk_pelvis': {'score': 0.3179125354886549, 'fraction': 0.11655287659109893}, 'hip_knee_ankle_chain': {'score': 0.27525670813524206, 'fraction': 0.10091442630548267}}","['upper_body', 'movement_path', 'bilateral_limb_relationship']",GLOBAL_MOVEMENT_SEGMENTATION,,,,,,,,This transition was selected from a sustained multivariate movement-change peak inside the human Movement Window.
85,,-2733.3333333333326,phase_4,phase_5,0.5620241020435942,0.8915450719631338,"{'bilateral_limb_relationship': {'score': 0.9644922307635361, 'fraction': 0.335194839596832}, 'movement_path': {'score': 0.7025273842400731, 'fraction': 0.2441528779203475}, 'hip_knee_ankle_chain': {'score': 0.4967186067962974, 'fraction': 0.17262711758501129}, 'upper_body': {'score': 0.38690697697255705, 'fraction': 0.13446372915056404}, 'trunk_pelvis': {'score': 0.326762555844567, 'fraction': 0.1135614357472452}}","['bilateral_limb_relationship', 'movement_path', 'hip_knee_ankle_chain']",GLOBAL_MOVEMENT_SEGMENTATION,,,,,,,,This transition was selected from a sustained multivariate movement-change peak inside the human Movement Window.
128,,-1299.999999999999,phase_5,phase_6,0.5106335933064658,0.7630713207244433,"{'movement_path': {'score': 0.6250727854713962, 'fraction': 0.288902697762161}, 'upper_body': {'score': 0.5387736054386272, 'fraction': 0.24901603735136263}, 'bilateral_limb_relationship': {'score': 0.4940515573192591, 'fraction': 0.22834593196293046}, 'hip_knee_ankle_chain': {'score': 0.29681616877202754, 'fraction': 0.13718561084530156}, 'trunk_pelvis': {'score': 0.20889595072463105, 'fraction': 0.09654972207824435}}","['movement_path', 'upper_body', 'bilateral_limb_relationship']",GLOBAL_MOVEMENT_SEGMENTATION,,,,,,,,This transition was selected from a sustained multivariate movement-change peak inside the human Movement Window.
