transition_frame,transition_timestamp,movement_end_relative_ms,from_phase_id,to_phase_id,change_score,sustained_shift_score,feature_family_contributions,dominant_feature_families,boundary_source,refinement_depth,parent_phase_id,parent_phase_start_frame,parent_phase_end_frame,local_parent_phase_id,local_parent_phase_start_frame,local_parent_phase_end_frame,evidence
57,,-700.0,phase_1,phase_2,1.3139937001424529,2.0633052984193907,"{'bilateral_limb_relationship': {'score': 6.993827707793996, 'fraction': 0.7539822102469441}, 'hip_knee_ankle_chain': {'score': 1.076882745897648, 'fraction': 0.1160952867088591}, 'trunk_pelvis': {'score': 0.4829389188144032, 'fraction': 0.05206410118112658}, 'movement_path': {'score': 0.4388717428484432, 'fraction': 0.04731335979567205}, 'upper_body': {'score': 0.28333130230849296, 'fraction': 0.030545042067398182}}","['bilateral_limb_relationship', 'hip_knee_ankle_chain', 'trunk_pelvis']",GLOBAL_MOVEMENT_SEGMENTATION,,,,,,,,This transition was selected from a sustained multivariate movement-change peak inside the human Movement Window.
