transition_frame,transition_timestamp,movement_end_relative_ms,from_phase_id,to_phase_id,change_score,sustained_shift_score,feature_family_contributions,dominant_feature_families,boundary_source,refinement_depth,parent_phase_id,parent_phase_start_frame,parent_phase_end_frame,local_parent_phase_id,local_parent_phase_start_frame,local_parent_phase_end_frame,evidence
20,666.6666666666666,-2366.6666666666665,phase_1,phase_2,0.6740788103854687,0.9396683279258259,"{'bilateral_limb_relationship': {'score': 0.8895041977486345, 'fraction': 0.404807793755364}, 'hip_knee_ankle_chain': {'score': 0.5665592406091694, 'fraction': 0.25783756479530834}, 'upper_body': {'score': 0.3985257676796342, 'fraction': 0.18136658284174256}, 'trunk_pelvis': {'score': 0.3427602804850109, 'fraction': 0.15598805860758513}}","['bilateral_limb_relationship', 'hip_knee_ankle_chain', 'upper_body']",LOCAL_RESTANDARDIZED_PHASE_REVIEW,1.0,phase_1,0.0,37.0,phase_1,0.0,37.0,This transition was selected from a sustained multivariate movement-change peak inside the human Movement Window.
38,,-1766.6666666666665,phase_2,phase_3,0.498976437707794,0.8665588957399953,"{'upper_body': {'score': 1.1642393377478424, 'fraction': 0.48902704748664855}, 'trunk_pelvis': {'score': 0.5337358896138931, 'fraction': 0.2241904029290524}, 'bilateral_limb_relationship': {'score': 0.45873058571471126, 'fraction': 0.1926851779101053}, 'hip_knee_ankle_chain': {'score': 0.22402004601753017, 'fraction': 0.09409737167419376}}","['upper_body', 'trunk_pelvis', 'bilateral_limb_relationship']",GLOBAL_MOVEMENT_SEGMENTATION,,,,,,,,This transition was selected from a sustained multivariate movement-change peak inside the human Movement Window.
73,,-600.0,phase_3,phase_4,0.6963374562961645,1.6405237779547786,"{'bilateral_limb_relationship': {'score': 1.2026988530578968, 'fraction': 0.5302618486153474}, 'trunk_pelvis': {'score': 0.3947337172605196, 'fraction': 0.17403544544271293}, 'hip_knee_ankle_chain': {'score': 0.3541377961448153, 'fraction': 0.15613697641006646}, 'upper_body': {'score': 0.31655217751849785, 'fraction': 0.13956572953187302}}","['bilateral_limb_relationship', 'trunk_pelvis', 'hip_knee_ankle_chain']",GLOBAL_MOVEMENT_SEGMENTATION,,,,,,,,This transition was selected from a sustained multivariate movement-change peak inside the human Movement Window.
