transition_frame,transition_timestamp,movement_end_relative_ms,from_phase_id,to_phase_id,change_score,sustained_shift_score,feature_family_contributions,dominant_feature_families,boundary_source,refinement_depth,parent_phase_id,parent_phase_start_frame,parent_phase_end_frame,local_parent_phase_id,local_parent_phase_start_frame,local_parent_phase_end_frame,evidence
22,,-2083.7647058823527,phase_1,phase_2,0.6903473986991754,1.5604047760410051,"{'bilateral_limb_relationship': {'score': 1.8049785981259845, 'fraction': 0.3877419715490208}, 'hip_knee_ankle_chain': {'score': 1.0432985936622496, 'fraction': 0.22411936298908172}, 'upper_body': {'score': 0.9382632069595817, 'fraction': 0.20155586668791195}, 'trunk_pelvis': {'score': 0.868562041968452, 'fraction': 0.18658279877398545}}","['bilateral_limb_relationship', 'hip_knee_ankle_chain', 'upper_body']",GLOBAL_MOVEMENT_SEGMENTATION,,,,,,,,This transition was selected from a sustained multivariate movement-change peak inside the human Movement Window.
44,,-965.6470588235293,phase_2,phase_3,1.2976793223822491,1.6549785075763002,"{'trunk_pelvis': {'score': 3.0218902107407892, 'fraction': 0.7776213980680329}, 'bilateral_limb_relationship': {'score': 0.3787712112376294, 'fraction': 0.09746899400369798}, 'upper_body': {'score': 0.3509633703121566, 'fraction': 0.09031321711251213}, 'hip_knee_ankle_chain': {'score': 0.1344439530507261, 'fraction': 0.034596390815756994}}","['trunk_pelvis', 'bilateral_limb_relationship', 'upper_body']",GLOBAL_MOVEMENT_SEGMENTATION,,,,,,,,This transition was selected from a sustained multivariate movement-change peak inside the human Movement Window.
57,,-304.9411764705883,phase_3,phase_4,0.8543710649017795,1.499667089142948,"{'trunk_pelvis': {'score': 0.49522541258809716, 'fraction': 0.471549446870785}, 'upper_body': {'score': 0.34275784678399734, 'fraction': 0.32637112101524646}, 'bilateral_limb_relationship': {'score': 0.15862140505360336, 'fraction': 0.1510379595101804}, 'hip_knee_ankle_chain': {'score': 0.05360420735737084, 'fraction': 0.051041472603788225}}","['trunk_pelvis', 'upper_body', 'bilateral_limb_relationship']",GLOBAL_MOVEMENT_SEGMENTATION,,,,,,,,This transition was selected from a sustained multivariate movement-change peak inside the human Movement Window.
