transition_frame,transition_timestamp,movement_end_relative_ms,from_phase_id,to_phase_id,change_score,sustained_shift_score,feature_family_contributions,dominant_feature_families,boundary_source,refinement_depth,parent_phase_id,parent_phase_start_frame,parent_phase_end_frame,local_parent_phase_id,local_parent_phase_start_frame,local_parent_phase_end_frame,evidence
14,,-2666.666666666667,phase_1,phase_2,0.6711295264547072,0.9841634286847122,"{'bilateral_limb_relationship': {'score': 1.4482066339202238, 'fraction': 0.5184030564131111}, 'hip_knee_ankle_chain': {'score': 0.5948905142533408, 'fraction': 0.2129482448131691}, 'trunk_pelvis': {'score': 0.3593109643734715, 'fraction': 0.12861969954503807}, 'movement_path': {'score': 0.2331434472469583, 'fraction': 0.08345651290682457}, 'upper_body': {'score': 0.15804044550884444, 'fraction': 0.05657248632185719}}","['bilateral_limb_relationship', 'hip_knee_ankle_chain', 'trunk_pelvis']",GLOBAL_MOVEMENT_SEGMENTATION,,,,,,,,This transition was selected from a sustained multivariate movement-change peak inside the human Movement Window.
28,933.3333333333334,-2200.0,phase_2,phase_3,0.561792417695869,0.7240656145480638,"{'bilateral_limb_relationship': {'score': 0.9243175690597448, 'fraction': 0.39692788040024457}, 'hip_knee_ankle_chain': {'score': 0.5616889829787866, 'fraction': 0.24120499806655524}, 'trunk_pelvis': {'score': 0.3522129442834383, 'fraction': 0.1512501137094779}, 'movement_path': {'score': 0.32915202361345397, 'fraction': 0.14134710778595486}, 'upper_body': {'score': 0.1613073527295646, 'fraction': 0.06926990003776738}}","['bilateral_limb_relationship', 'hip_knee_ankle_chain', 'trunk_pelvis']",LOCAL_RESTANDARDIZED_PHASE_REVIEW,1.0,phase_2,14.0,67.0,phase_2,14.0,67.0,This transition was selected from a sustained multivariate movement-change peak inside the human Movement Window.
45,1500.0,-1633.3333333333335,phase_3,phase_4,0.4976269658074034,1.0074642054459126,"{'hip_knee_ankle_chain': {'score': 0.8503674120124708, 'fraction': 0.43343898904748934}, 'bilateral_limb_relationship': {'score': 0.5686516655389217, 'fraction': 0.28984624710400664}, 'trunk_pelvis': {'score': 0.23610336656462994, 'fraction': 0.12034375149947682}, 'upper_body': {'score': 0.17424311237415616, 'fraction': 0.08881309115222158}, 'movement_path': {'score': 0.1325424247950515, 'fraction': 0.06755792119680558}}","['hip_knee_ankle_chain', 'bilateral_limb_relationship', 'trunk_pelvis']",LOCAL_RESTANDARDIZED_PHASE_REVIEW,1.0,phase_2,14.0,67.0,phase_2,14.0,67.0,This transition was selected from a sustained multivariate movement-change peak inside the human Movement Window.
68,,-866.666666666667,phase_4,phase_5,0.5303847619824046,1.3988725491669707,"{'movement_path': {'score': 1.5450366290986068, 'fraction': 0.5165691528053379}, 'trunk_pelvis': {'score': 0.755886552626936, 'fraction': 0.2527238958310311}, 'bilateral_limb_relationship': {'score': 0.3731574817709254, 'fraction': 0.12476186039281134}, 'hip_knee_ankle_chain': {'score': 0.24940209732512808, 'fraction': 0.08338535650011017}, 'upper_body': {'score': 0.0674752178110016, 'fraction': 0.02255973447070956}}","['movement_path', 'trunk_pelvis', 'bilateral_limb_relationship']",GLOBAL_MOVEMENT_SEGMENTATION,,,,,,,,This transition was selected from a sustained multivariate movement-change peak inside the human Movement Window.
