transition_frame,transition_timestamp,movement_end_relative_ms,from_phase_id,to_phase_id,change_score,sustained_shift_score,feature_family_contributions,dominant_feature_families,boundary_source,refinement_depth,parent_phase_id,parent_phase_start_frame,parent_phase_end_frame,local_parent_phase_id,local_parent_phase_start_frame,local_parent_phase_end_frame,evidence
13,,-3666.6666666666665,phase_1,phase_2,0.5172897713729585,0.6507071530909951,"{'bilateral_limb_relationship': {'score': 0.7359065209473553, 'fraction': 0.2971087855012668}, 'upper_body': {'score': 0.5449919578032391, 'fraction': 0.22003052572822823}, 'hip_knee_ankle_chain': {'score': 0.49926206409776663, 'fraction': 0.2015679183274346}, 'trunk_pelvis': {'score': 0.3613387724679087, 'fraction': 0.14588391431054998}, 'movement_path': {'score': 0.3353931794841494, 'fraction': 0.13540885613252035}}","['bilateral_limb_relationship', 'upper_body', 'hip_knee_ankle_chain']",GLOBAL_MOVEMENT_SEGMENTATION,,,,,,,,This transition was selected from a sustained multivariate movement-change peak inside the human Movement Window.
30,1000.0,-3100.0,phase_2,phase_3,0.49952309754803287,0.6807397127398179,"{'movement_path': {'score': 0.4842147269825081, 'fraction': 0.2859454319187554}, 'hip_knee_ankle_chain': {'score': 0.4033080289784973, 'fraction': 0.2381672471244856}, 'bilateral_limb_relationship': {'score': 0.3891268556620998, 'fraction': 0.22979277707409718}, 'upper_body': {'score': 0.34570281298734507, 'fraction': 0.20414938800233157}, 'trunk_pelvis': {'score': 0.07102915429194072, 'fraction': 0.041945155880330355}}","['movement_path', 'hip_knee_ankle_chain', 'bilateral_limb_relationship']",LOCAL_RESTANDARDIZED_PHASE_REVIEW,1.0,phase_2,13.0,68.0,phase_2,13.0,68.0,This transition was selected from a sustained multivariate movement-change peak inside the human Movement Window.
69,,-1800.0,phase_3,phase_4,0.4433181855745353,0.9309049547291649,"{'upper_body': {'score': 0.6315402268419767, 'fraction': 0.2822126863440497}, 'movement_path': {'score': 0.5393061218425095, 'fraction': 0.24099657145838319}, 'bilateral_limb_relationship': {'score': 0.3966564615868687, 'fraction': 0.17725155235149484}, 'hip_knee_ankle_chain': {'score': 0.3358181309358894, 'fraction': 0.1500650834680226}, 'trunk_pelvis': {'score': 0.3344956326092022, 'fraction': 0.14947410637804967}}","['upper_body', 'movement_path', 'bilateral_limb_relationship']",GLOBAL_MOVEMENT_SEGMENTATION,,,,,,,,This transition was selected from a sustained multivariate movement-change peak inside the human Movement Window.
89,,-1133.333333333333,phase_4,phase_5,0.5572750412964863,1.752753525671782,"{'bilateral_limb_relationship': {'score': 1.5280937171487805, 'fraction': 0.4572834063044597}, 'hip_knee_ankle_chain': {'score': 0.5893875330364672, 'fraction': 0.17637474437312725}, 'movement_path': {'score': 0.5803855887897215, 'fraction': 0.17368090453705}, 'upper_body': {'score': 0.35592630903286043, 'fraction': 0.10651126508890253}, 'trunk_pelvis': {'score': 0.2878844551619089, 'fraction': 0.08614967969646053}}","['bilateral_limb_relationship', 'hip_knee_ankle_chain', 'movement_path']",GLOBAL_MOVEMENT_SEGMENTATION,,,,,,,,This transition was selected from a sustained multivariate movement-change peak inside the human Movement Window.
