transition_frame,transition_timestamp,movement_end_relative_ms,from_phase_id,to_phase_id,change_score,sustained_shift_score,feature_family_contributions,dominant_feature_families,boundary_source,refinement_depth,parent_phase_id,parent_phase_start_frame,parent_phase_end_frame,local_parent_phase_id,local_parent_phase_start_frame,local_parent_phase_end_frame,evidence
58,,-1599.9999999999998,phase_1,phase_2,1.472633030953916,1.3050205809876336,"{'movement_path': {'score': 0.8483162325771142, 'fraction': 0.4514146402935632}, 'trunk_pelvis': {'score': 0.3808251683697587, 'fraction': 0.20264855226466882}, 'bilateral_limb_relationship': {'score': 0.37726717917735453, 'fraction': 0.20075523895793387}, 'upper_body': {'score': 0.20562496939082497, 'fraction': 0.10941924488577605}, 'hip_knee_ankle_chain': {'score': 0.0672059718824781, 'fraction': 0.035762323598057984}}","['movement_path', 'trunk_pelvis', 'bilateral_limb_relationship']",GLOBAL_MOVEMENT_SEGMENTATION,,,,,,,,This transition was selected from a sustained multivariate movement-change peak inside the human Movement Window.
76,,-1000.0,phase_2,phase_3,0.9884476262721776,2.7542961585351606,"{'trunk_pelvis': {'score': 1.3603363078107764, 'fraction': 0.4008512598520006}, 'movement_path': {'score': 1.2974269866191241, 'fraction': 0.3823137257794956}, 'upper_body': {'score': 0.28318320201211394, 'fraction': 0.08344579398763602}, 'hip_knee_ankle_chain': {'score': 0.27421853105812777, 'fraction': 0.08080416807099258}, 'bilateral_limb_relationship': {'score': 0.17845361377101154, 'fraction': 0.0525850523098753}}","['trunk_pelvis', 'movement_path', 'upper_body']",GLOBAL_MOVEMENT_SEGMENTATION,,,,,,,,This transition was selected from a sustained multivariate movement-change peak inside the human Movement Window.
