transition_frame,transition_timestamp,movement_end_relative_ms,from_phase_id,to_phase_id,change_score,sustained_shift_score,feature_family_contributions,dominant_feature_families,boundary_source,refinement_depth,parent_phase_id,parent_phase_start_frame,parent_phase_end_frame,local_parent_phase_id,local_parent_phase_start_frame,local_parent_phase_end_frame,evidence
29,1160.0,-1920.0,phase_1,phase_2,0.6839663145132907,0.8710398067815801,"{'upper_body': {'score': 0.843710529598198, 'fraction': 0.2634520724505643}, 'trunk_pelvis': {'score': 0.8356060895876892, 'fraction': 0.26092142782552136}, 'hip_knee_ankle_chain': {'score': 0.6613946411388715, 'fraction': 0.2065231887039674}, 'bilateral_limb_relationship': {'score': 0.6024074696368126, 'fraction': 0.18810420252915333}, 'movement_path': {'score': 0.25940126447315415, 'fraction': 0.08099910849079364}}","['upper_body', 'trunk_pelvis', 'hip_knee_ankle_chain']",LOCAL_RESTANDARDIZED_PHASE_REVIEW,1.0,phase_1,0.0,58.0,phase_1,0.0,58.0,This transition was selected from a sustained multivariate movement-change peak inside the human Movement Window.
45,1800.0,-1280.0,phase_2,phase_3,0.706947906886228,1.3209311391597356,"{'bilateral_limb_relationship': {'score': 0.7535051825200219, 'fraction': 0.2646580595300306}, 'hip_knee_ankle_chain': {'score': 0.6015786554678844, 'fraction': 0.21129601136696172}, 'trunk_pelvis': {'score': 0.5670393081764711, 'fraction': 0.19916455315852882}, 'upper_body': {'score': 0.4841558332892689, 'fraction': 0.17005290251613914}, 'movement_path': {'score': 0.44081052108174973, 'fraction': 0.1548284734283398}}","['bilateral_limb_relationship', 'hip_knee_ankle_chain', 'trunk_pelvis']",LOCAL_RESTANDARDIZED_PHASE_REVIEW,1.0,phase_1,0.0,58.0,phase_1,0.0,58.0,This transition was selected from a sustained multivariate movement-change peak inside the human Movement Window.
59,,-720.0,phase_3,phase_4,1.5237561868052834,2.204594339416443,"{'trunk_pelvis': {'score': 2.3214219331562433, 'fraction': 0.4460721773443955}, 'upper_body': {'score': 1.4035158220141237, 'fraction': 0.26969218724143573}, 'bilateral_limb_relationship': {'score': 0.6448854728284696, 'fraction': 0.12391778629025478}, 'hip_knee_ankle_chain': {'score': 0.5784494007222782, 'fraction': 0.11115178157764942}, 'movement_path': {'score': 0.2558670846687221, 'fraction': 0.04916606754626446}}","['trunk_pelvis', 'upper_body', 'bilateral_limb_relationship']",GLOBAL_MOVEMENT_SEGMENTATION,,,,,,,,This transition was selected from a sustained multivariate movement-change peak inside the human Movement Window.
