transition_frame,transition_timestamp,movement_end_relative_ms,from_phase_id,to_phase_id,change_score,sustained_shift_score,feature_family_contributions,dominant_feature_families,boundary_source,refinement_depth,parent_phase_id,parent_phase_start_frame,parent_phase_end_frame,local_parent_phase_id,local_parent_phase_start_frame,local_parent_phase_end_frame,evidence
21,700.0,-4400.0,phase_1,phase_2,0.640532869203002,2.406845657908771,"{'hip_knee_ankle_chain': {'score': 0.9555923477703219, 'fraction': 0.47968421008942846}, 'bilateral_limb_relationship': {'score': 0.5428902781894769, 'fraction': 0.2725177685507593}, 'trunk_pelvis': {'score': 0.2889102177440728, 'fraction': 0.14502593067921848}, 'upper_body': {'score': 0.20473515982613605, 'fraction': 0.10277209068059372}}","['hip_knee_ankle_chain', 'bilateral_limb_relationship', 'trunk_pelvis']",LOCAL_RESTANDARDIZED_PHASE_REVIEW,1.0,phase_1,0.0,92.0,phase_1,0.0,92.0,This transition was selected from a sustained multivariate movement-change peak inside the human Movement Window.
46,1533.3333333333335,-3566.6666666666665,phase_2,phase_3,0.5914652333794995,1.2373484078351193,"{'bilateral_limb_relationship': {'score': 0.8272325571806436, 'fraction': 0.5020372699358614}, 'hip_knee_ankle_chain': {'score': 0.5258110726886556, 'fraction': 0.31910827631632316}, 'trunk_pelvis': {'score': 0.15622912109295395, 'fraction': 0.09481353309557694}, 'upper_body': {'score': 0.13847853508535063, 'fraction': 0.0840409206522385}}","['bilateral_limb_relationship', 'hip_knee_ankle_chain', 'trunk_pelvis']",LOCAL_RESTANDARDIZED_PHASE_REVIEW,1.0,phase_1,0.0,92.0,phase_1,0.0,92.0,This transition was selected from a sustained multivariate movement-change peak inside the human Movement Window.
93,,-2000.0,phase_3,phase_4,0.4107470302237187,0.7889314052984407,"{'upper_body': {'score': 1.2456650883720881, 'fraction': 0.6385206581985765}, 'bilateral_limb_relationship': {'score': 0.3328172828984254, 'fraction': 0.1706001978540528}, 'trunk_pelvis': {'score': 0.24704754531637943, 'fraction': 0.1266351306737737}, 'hip_knee_ankle_chain': {'score': 0.12533114386245117, 'fraction': 0.064244013273597}}","['upper_body', 'bilateral_limb_relationship', 'trunk_pelvis']",GLOBAL_MOVEMENT_SEGMENTATION,,,,,,,,This transition was selected from a sustained multivariate movement-change peak inside the human Movement Window.
108,,-1500.0,phase_4,phase_5,0.8808612338527795,2.211289348292898,"{'upper_body': {'score': 1.8527385265319993, 'fraction': 0.3487353066248989}, 'hip_knee_ankle_chain': {'score': 1.4497471567539415, 'fraction': 0.2728814735587726}, 'bilateral_limb_relationship': {'score': 1.4091347050247909, 'fraction': 0.2652371159747239}, 'trunk_pelvis': {'score': 0.6011153494699354, 'fraction': 0.11314610384160464}}","['upper_body', 'hip_knee_ankle_chain', 'bilateral_limb_relationship']",GLOBAL_MOVEMENT_SEGMENTATION,,,,,,,,This transition was selected from a sustained multivariate movement-change peak inside the human Movement Window.
125,,-933.333333333333,phase_5,phase_6,1.1871144867955348,2.2404000427671935,"{'bilateral_limb_relationship': {'score': 5.238445567152931, 'fraction': 0.6706018417534235}, 'hip_knee_ankle_chain': {'score': 1.757614488039389, 'fraction': 0.22500176773093974}, 'upper_body': {'score': 0.48703465905144516, 'fraction': 0.06234794943858865}, 'trunk_pelvis': {'score': 0.3284638604478293, 'fraction': 0.042048441077048096}}","['bilateral_limb_relationship', 'hip_knee_ankle_chain', 'upper_body']",GLOBAL_MOVEMENT_SEGMENTATION,,,,,,,,This transition was selected from a sustained multivariate movement-change peak inside the human Movement Window.
